player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Henry Tabansi,171215,T,BUFFALO,12,100.0,1,126,64.6,65.6,67.4,4,16,462,100.0,100.0,96.8,8,25,5,828,0,0,827,828,483,483,0,0,345,0,arrival_2025_at_BUFFALO
Preston Cushman,163653,T,UCF,12,100.0,0,323,63.1,67.9,58.4,3,16,435,100.0,100.0,97.1,4,22,3,753,0,0,0,753,449,449,0,751,304,2,2025_this_team
Paul Rubelt,123761,T,UCF,11,100.0,1,323,61.8,72.7,52.9,3,10,367,100.0,100.0,97.7,3,15,2,641,0,0,641,641,379,379,0,0,262,0,2025_this_team
Carter Miller,156713,C,UCF,9,100.0,0,323,60.2,65.5,61.3,3,13,339,100.0,100.0,97.6,6,16,0,593,593,0,0,593,352,352,0,0,241,0,2025_this_team
Cameron Kinnie,124027,G,UCF,12,100.0,0,323,59.3,78.2,58.9,0,2,306,100.0,100.0,99.3,9,3,1,540,205,0,0,540,319,319,335,0,221,0,2025_this_team
Jabari Brooks,139059,G,UCF,12,100.0,1,323,64.7,74.1,65.0,2,5,295,100.0,100.0,98.8,10,7,0,514,0,514,0,514,307,307,0,0,207,0,2025_this_team
Brady Wayburn,158638,G,UCONN,12,100.0,0,146,71.9,47.6,77.1,2,8,233,100.0,100.0,97.9,2,10,0,445,0,0,0,445,245,245,445,0,200,0,arrival_2025_at_UCONN
Tyler Gibson,156301,T,CHARLOTTE,11,100.0,0,136,53.2,71.9,45.1,1,9,231,100.0,100.0,97.4,5,11,1,377,0,0,0,377,239,239,0,377,138,0,arrival_2025_at_CHARLOTTE
Gaard Memmelaar,131906,G,UCF,10,100.0,0,323,55.1,74.9,48.8,1,0,169,100.0,100.0,99.7,1,1,0,301,0,301,0,301,173,173,0,0,128,0,2025_this_team
Keegan Smith,145719,G,UCF,9,100.0,0,323,64.0,67.5,63.4,1,0,158,100.0,100.0,98.4,2,3,2,275,17,0,0,275,161,161,258,0,114,0,2025_this_team
Connor Meadows,163769,G,UCF,8,99.6,0,323,51.3,56.8,48.7,1,5,148,99.3,99.3,98.0,1,6,0,269,0,0,4,270,151,152,187,33,118,43,2025_this_team
Owen Spell,204377,T,UCF,8,100.0,0,323,58.2,64.7,55.9,0,5,108,100.0,100.0,96.8,1,6,1,202,0,0,169,202,114,114,0,31,88,2,2025_this_team
Cooper Terpstra,175470,C,MICH STATE,1,100.0,0,223,74.8,61.8,79.6,1,1,41,100.0,100.0,97.6,1,2,0,71,71,0,0,71,42,42,0,0,29,0,arrival_2025_at_MICH STATE
Pat Barnett,123732,G,UCF,4,100.0,0,323,57.0,82.3,54.1,0,0,13,100.0,100.0,100.0,0,0,0,35,0,0,0,35,13,13,35,0,22,0,2025_this_team
Jacob Maiava,204379,T,UCF,4,100.0,0,323,72.9,70.0,75.2,0,0,1,100.0,100.0,100.0,0,0,0,9,0,0,0,9,1,1,0,0,8,3,2025_this_team
Matthew Prigmore,174358,C,UCF,1,100.0,0,323,59.6,,59.4,0,0,0,,,,0,0,0,6,6,0,0,6,0,0,0,0,6,0,2025_this_team
Andrew Phelan,174356,G,UCF,1,100.0,0,323,59.4,,59.2,0,0,0,,,,0,0,0,3,0,3,0,3,0,0,0,0,3,0,2025_this_team
Justin Royes,194617,T,UCF,1,100.0,0,323,57.1,65.5,49.4,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,0,3,1,1,0,0,2,2,2025_this_team
Colin Cook,190336,G,UCF,1,100.0,0,323,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,3,0,3,0,2025_this_team
Ethan Higgins,70617,T,UCF,1,100.0,0,323,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,3,3,0,0,0,0,3,0,2025_this_team
Noah Senka,199383,G,UCF,1,100.0,0,323,60.0,,60.0,0,0,0,,,,0,0,0,3,0,3,0,3,0,0,0,0,3,0,2025_this_team
LaParka Langston,199381,T,UCF,1,100.0,0,323,55.4,,51.2,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,3,3,0,2025_this_team
Thomas Gearity,190338,G,UCF,1,100.0,0,323,59.5,,59.3,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,3,0,3,0,2025_this_team
RaiShaun McHaney,204387,T,UCF,1,100.0,0,323,58.6,,57.2,0,0,0,,,,0,0,0,3,0,0,3,3,0,0,0,0,3,0,2025_this_team
Camp Lott,204386,T,UCF,1,100.0,0,323,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,3,3,0,2025_this_team
