player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Nick Session,122990,S,NEW MEX ST,12,16,0,57.1,0,0,242,1,0,61.1,64.6,88.1,51.9,70.6,78.2,0,0,0,0,55,10.0,8,5,1,126.8,20,0,0,166,1,355,630,1,0,0,1,0,385,629,5,270,77,15,56,2,35,0,5,315,61,15.8,2025_this_team
Bernock Iya,156855,S,NEW MEX ST,12,10,2,75.0,0,1,242,1,1,70.9,74.2,85.8,84.8,73.5,69.1,2,2,0,4,38,12.3,8,3,0,57.7,24,0,0,185,2,304,581,1,0,0,1,0,148,580,15,262,245,17,47,3,32,4,0,251,171,10.5,2025_this_team
Dakerric Hobbs,170500,CB,NEW MEX ST,4,0,0,66.7,1,0,242,0,0,69.3,64.0,10.6,,48.5,58.3,0,0,0,0,18,14.3,2,0,3,76.4,8,0,0,37,238,144,280,1,0,0,1,0,0,279,0,136,4,3,12,2,12,0,0,54,24,6.8,2025_this_team
Tayden Barnes,175662,S,CINCINNATI,10,7,0,69.6,0,0,138,0,0,38.7,45.3,81.5,,65.4,61.9,0,0,0,0,75,16.7,4,0,0,118.0,16,0,0,95,2,93,185,0,0,0,0,0,14,185,0,92,74,6,13,1,23,0,1,240,95,15.0,arrival_2025_at_CINCINNATI
Josiah Charles,175665,CB,NEW MEX ST,12,2,0,65.0,0,0,242,0,0,49.6,49.8,83.8,66.2,47.7,48.7,0,1,0,1,48,20.0,6,3,2,113.4,26,0,0,50,422,264,474,0,0,0,0,0,0,474,5,205,2,6,22,0,40,1,4,329,87,12.7,2025_this_team
Colt Mangino,175678,S,NEW MEX ST,1,0,0,,0,0,242,0,0,,50.8,68.0,,55.4,21.8,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,1,0,0,3,0,0,0,0,0,1,3,0,3,1,0,0,0,0,0,0,0,0,,2025_this_team
Naeten Mitchell,175681,S,NEW MEX ST,12,31,0,48.7,0,4,242,0,0,68.9,64.8,88.8,60.0,55.0,55.2,0,0,1,3,42,19.8,24,3,0,67.3,19,0,0,295,2,468,845,0,0,0,0,0,468,845,1,376,80,15,66,2,39,0,4,210,86,11.1,2025_this_team
Armhan Hale,184074,S,NEW MEX ST,12,10,0,87.5,1,2,242,0,0,65.0,67.9,44.1,54.3,77.0,67.5,0,2,0,0,45,14.6,7,2,4,135.6,21,0,0,119,1,273,515,16,0,0,16,0,65,499,9,233,314,12,31,3,24,2,2,237,147,11.3,2025_this_team
Jakobe Campbell,189856,S,NEW MEX ST,10,1,0,100.0,0,0,242,0,0,65.6,50.8,76.7,,27.3,27.3,0,0,0,1,15,50.0,2,0,0,79.2,1,0,0,27,0,32,62,0,0,0,0,0,29,62,0,30,6,0,1,0,1,0,0,15,0,15.0,2025_this_team
Lanar Kelley,189862,CB,NEW MEX ST,1,0,0,0.0,0,0,242,0,0,70.7,72.2,70.9,,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,9,4,9,0,0,0,0,0,0,9,0,5,0,0,0,0,1,0,0,0,0,,2025_this_team
Zedekiah Rodriguez-Brown,189868,CB,NEW MEX ST,12,1,0,65.5,0,0,242,0,0,72.5,72.3,0.0,53.4,80.3,77.6,0,0,0,1,34,5.6,1,4,3,84.8,19,0,0,32,407,245,448,3,0,0,3,0,4,445,3,200,2,7,16,3,29,0,1,216,79,11.4,2025_this_team
Stilton McKelvey,198927,CB,NEW MEX ST,10,0,0,58.3,0,0,242,1,1,65.2,65.8,16.1,52.0,74.9,67.1,0,1,0,1,48,12.5,2,4,1,95.8,14,0,0,15,299,173,319,4,0,0,4,0,1,315,6,140,0,3,14,2,24,1,2,200,27,14.3,2025_this_team
Walter Owens,198936,S,NEW MEX ST,2,0,0,,0,0,242,0,0,60.8,65.4,71.0,,64.3,76.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,2,13,0,0,0,0,0,5,13,0,11,0,0,1,0,0,0,0,0,0,,2025_this_team
DJ Cloyd,198940,S,NEW MEX ST,5,2,0,85.7,0,0,242,0,0,32.6,43.0,76.8,58.3,63.0,64.8,0,0,0,0,15,12.5,1,0,0,131.8,6,0,0,22,1,13,41,4,0,0,4,0,3,37,2,26,11,0,5,0,7,0,1,43,43,7.2,2025_this_team
Lorenzo Smith,198943,CB,NEW MEX ST,10,0,0,64.7,0,0,242,0,0,67.2,70.1,81.4,59.7,78.5,88.2,0,0,0,0,21,0.0,0,3,0,104.3,11,0,0,25,229,133,257,0,0,0,0,0,2,257,1,123,1,2,16,0,17,0,1,117,35,10.6,2025_this_team
DJ Hill-Smith,198944,S,NEW MEX ST,2,1,0,,0,0,242,0,0,61.1,55.2,74.6,60.0,52.0,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,2,11,1,0,0,1,0,1,10,1,8,7,0,0,0,0,0,0,0,0,,2025_this_team
