player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Donovan Faupel,175668,WR,NEW MEX ST,12,11.1,4,62.2,45.0,9,20,0,6.2,4,-0.06,37,242,1,76.6,51.8,71.6,,71.7,0.0,0,5,55,0.0,0,432,2,42.5,61,92.4,399,5.6,24,84.2,98,7,94.2,407,651,205,3.4,10.7,1.63,2025_this_team
TK King,157338,WR,NEW MEX ST,8,14.0,2,63.1,47.1,8,17,0,6.8,3,-0.08,27,242,0,71.7,80.5,73.0,,74.4,0.0,0,3,64,0.0,0,264,1,43.2,41,94.7,250,20.1,53,88.9,65,3,79.2,209,594,123,3.0,14.5,2.38,2025_this_team
Gavin Harris,177032,TE,NEW MEX ST,12,9.9,4,57.8,47.1,8,17,0,9.8,4,-0.14,25,242,0,62.5,72.6,62.0,54.2,63.9,34.5,178,0,35,14.7,76,516,1,39.3,37,79.8,412,55.6,287,90.7,64,1,0.8,4,541,197,5.3,14.6,1.31,2025_this_team
PJ Johnson III,147450,WR,NEW MEX ST,12,8.3,8,58.7,40.0,2,5,0,15.6,5,-0.16,16,242,0,45.8,72.6,58.3,66.1,58.2,0.0,0,3,40,0.7,2,304,0,39.6,27,94.1,286,51.3,156,74.0,46,3,48.7,148,314,175,6.5,11.6,1.1,2025_this_team
Brodie Malone-Bradford,198946,WR,NEW MEX ST,12,11.9,3,59.5,56.3,9,16,0,0.0,0,-0.17,11,242,0,86.7,70.6,63.7,,65.2,0.0,0,2,41,0.0,0,207,2,38.5,22,92.8,192,2.4,5,74.4,37,2,97.1,201,242,66,3.0,11.0,1.26,2025_this_team
Lyndon Ravare,191091,WR,KENNESAW,10,10.7,0,55.6,66.7,4,6,0,9.1,2,0.09,10,200,1,63.8,26.3,52.9,66.6,55.1,0.8,2,1,38,0.8,2,250,2,41.7,20,95.2,238,12.0,30,72.7,36,1,86.8,217,230,51,2.6,11.5,0.97,arrival_2025_at_KENNESAW
Shawn Brown,198931,WR,NEW MEX ST,12,10.0,0,35.3,20.0,1,5,0,33.3,3,0.06,4,242,0,22.9,66.2,49.8,,50.2,0.6,1,0,26,0.0,0,161,0,43.8,6,89.4,144,94.4,152,50.6,17,0,5.0,8,78,19,3.2,13.0,0.54,2025_this_team
Jackson Owens,198939,WR,NEW MEX ST,9,10.4,1,57.1,25.0,1,4,0,11.1,1,-0.21,4,242,0,58.9,67.1,57.0,,59.5,0.0,0,0,20,0.0,0,77,1,30.9,8,88.3,68,3.9,3,73.8,14,0,96.1,74,81,18,2.3,10.1,1.19,2025_this_team
Myles Libman,176621,WR,STANFORD,12,10.4,0,50.0,0.0,0,3,0,12.5,1,-0.29,4,300,0,56.4,66.7,54.2,67.1,52.6,2.1,2,2,20,1.1,1,95,1,43.5,7,95.8,91,16.8,16,53.0,14,1,80.0,76,84,25,3.6,12.0,0.92,arrival_2025_at_STANFORD
TJ Pride,189866,WR,NEW MEX ST,12,10.3,1,61.5,,0,0,0,11.1,1,-0.14,3,242,0,58.9,81.5,47.4,,49.6,0.0,0,0,34,0.0,0,174,0,37.2,8,94.3,164,94.8,165,112.0,13,1,5.2,9,103,36,4.5,12.9,0.63,2025_this_team
Lukas Ungar,131785,TE,NEW MEX ST,8,9.1,0,37.5,33.3,1,3,0,0.0,0,-0.75,1,242,0,73.1,64.1,55.4,62.7,54.7,64.1,50,1,5,43.6,34,78,0,30.1,3,51.3,40,17.9,14,6.3,8,0,1.3,1,14,0,0.0,4.7,0.35,2025_this_team
Terrione Graves,198937,WR,NEW MEX ST,6,14.0,1,28.6,,0,0,0,0.0,0,-0.57,1,242,0,70.7,62.9,60.7,,58.5,0.0,0,1,14,0.0,0,24,0,31.8,2,91.7,22,16.7,4,0.0,7,0,83.3,20,14,9,4.5,7.0,0.64,2025_this_team
Devin Ellison,141790,WR,WASH STATE,2,26.2,0,50.0,0.0,0,1,0,0.0,0,0.45,3,341,0,73.1,64.1,79.4,,77.4,0.0,0,0,26,0.0,0,14,0,61.5,3,92.9,13,50.0,7,119.4,6,1,50.0,7,52,3,1.0,17.3,4.0,arrival_2025_at_WASH STATE
Adam Parks,175683,TE,NEW MEX ST,12,7.0,0,100.0,100.0,1,1,0,0.0,0,-0.09,0,242,0,66.7,61.0,55.4,62.4,49.1,89.8,53,0,7,72.9,43,59,0,46.3,1,25.4,15,8.5,5,95.8,1,0,0.0,0,7,0,0.0,7.0,0.47,2025_this_team
