player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Que'Sean Brown,170041,WR,DUKE,14,10.7,15,71.4,53.8,7,13,0,1.5,1,0.1,36,154,0,90.9,80.5,71.8,,75.4,0.0,0,2,69,0.0,0,425,1,46.9,65,93.4,397,80.9,344,109.4,91,5,18.6,79,844,400,6.2,13.0,2.13,arrival_2025_at_DUKE
Ayden Greene,174784,WR,VA TECH,11,16.7,4,49.2,26.7,4,15,0,3.1,1,-0.15,20,337,0,81.4,72.0,63.2,,66.2,0.0,0,3,67,0.0,0,344,1,40.0,31,94.5,325,3.5,12,73.3,63,3,96.5,332,517,138,4.5,16.7,1.59,2025_this_team
Marlion Jackson,162957,WR,LA TECH,13,11.5,7,46.5,100.0,4,4,0,16.7,4,-0.1,13,208,2,44.0,18.9,56.0,,58.5,1.3,3,4,52,0.0,0,225,4,41.0,20,94.2,212,70.7,159,53.4,43,2,27.6,62,370,158,7.9,18.5,1.75,arrival_2025_at_LA TECH
Takye Heath,174787,WR,VA TECH,9,7.2,3,57.9,0.0,0,3,0,12.0,3,-0.37,8,337,0,58.4,71.4,60.4,,61.2,0.0,0,3,44,0.0,0,179,1,32.0,22,94.4,169,98.9,177,65.7,38,3,1.1,2,200,85,3.9,9.1,1.18,2025_this_team
Luke Reynolds,183611,TE,PENN STATE,13,5.6,6,74.3,57.1,4,7,0,10.3,3,0.07,12,266,1,60.7,30.1,62.8,66.2,58.2,36.3,87,2,22,11.3,27,240,0,47.2,26,86.7,208,46.3,111,70.8,35,0,15.0,36,257,157,6.0,9.9,1.24,arrival_2025_at_PENN STATE
Donavon Greene,97813,WR,VA TECH,9,11.1,1,51.6,30.0,3,10,0,20.0,4,-0.11,10,337,0,36.9,69.5,59.0,,56.8,0.0,0,0,37,0.0,0,244,2,41.5,16,93.9,229,4.5,11,103.4,31,2,95.5,233,274,105,6.6,17.1,1.2,2025_this_team
Cameron Seldon,174740,WR,VA TECH,11,5.1,6,88.5,80.0,4,5,0,4.2,1,-0.08,8,337,0,76.5,74.3,61.1,,63.8,0.0,0,0,22,0.0,0,122,2,37.6,23,95.9,117,98.4,120,118.8,26,2,1.6,2,165,79,3.4,7.2,1.41,2025_this_team
Isaiah Spencer,172908,WR,VA TECH,12,12.7,1,58.3,40.0,2,5,1,0.0,0,-0.24,9,337,0,83.8,80.0,58.9,,59.2,0.0,0,1,38,0.0,0,204,1,36.7,14,96.1,196,47.5,97,69.1,24,0,52.5,107,206,94,6.7,14.7,1.05,2025_this_team
Benji Gosnell,157639,TE,VA TECH,12,7.3,1,63.2,75.0,3,4,0,7.7,1,-0.21,4,337,0,67.5,68.7,50.0,68.4,51.4,49.6,115,1,18,33.2,77,232,0,38.5,12,63.4,147,50.4,117,51.6,19,0,0.0,0,86,22,1.8,7.2,0.59,2025_this_team
Ja'Ricous Hairston,175499,TE,VA TECH,11,10.6,1,75.0,33.3,1,3,0,7.7,1,-0.15,9,337,0,66.1,68.9,62.0,64.0,67.1,51.5,70,0,33,19.9,27,136,0,39.2,12,77.2,105,43.4,59,133.3,16,3,1.5,2,112,35,2.9,9.3,1.07,2025_this_team
Shamarius Peterkin,205507,WR,VA TECH,7,22.0,0,22.2,0.0,0,2,0,33.3,1,-0.17,1,337,0,31.6,62.9,54.1,,54.5,0.0,0,0,57,0.0,0,66,1,31.7,2,95.5,63,0.0,0,92.8,9,1,100.0,66,62,53,26.5,31.0,0.98,2025_this_team
Tucker Holloway,157640,WR,VA TECH,4,11.9,1,71.4,0.0,0,2,0,16.7,1,-0.17,3,337,0,49.8,77.1,66.2,,66.3,0.0,0,0,33,0.0,0,29,0,38.5,5,89.7,26,17.2,5,110.4,7,0,82.8,24,82,17,3.4,16.4,3.15,2025_this_team
Devin Alves,157652,WR,VA TECH,10,16.8,1,60.0,50.0,1,2,0,0.0,0,-0.37,3,337,0,73.1,64.1,59.3,,60.8,0.0,0,0,19,0.0,0,47,0,30.4,3,97.9,46,2.1,1,129.2,5,1,97.9,46,45,10,3.3,15.0,0.98,2025_this_team
Harrison Saint Germain,157647,TE,VA TECH,7,3.5,0,100.0,,0,0,0,0.0,0,-0.09,2,337,0,74.9,65.0,66.9,62.1,64.9,27.6,8,0,9,3.4,1,29,0,40.7,4,93.1,27,72.4,21,95.8,4,0,0.0,0,28,14,3.5,7.0,1.04,2025_this_team
Zeke Wimbush,174803,TE,VA TECH,8,5.8,0,0.0,0.0,0,3,0,,0,-0.36,0,337,0,,,43.2,53.3,46.8,34.4,11,0,0,12.5,4,32,2,33.3,0,81.3,26,65.6,21,39.6,4,0,0.0,0,0,0,,,0.0,2025_this_team
Tyseer Denmark,191333,WR,PENN STATE,5,3.0,0,100.0,100.0,1,1,0,0.0,0,0.26,0,266,0,70.7,67.7,57.8,,55.0,6.7,1,0,11,0.0,0,15,0,53.3,2,100.0,15,66.7,10,102.1,2,0,26.7,4,17,11,5.5,8.5,1.13,arrival_2025_at_PENN STATE
