player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Jason Moore,122491,DI,GA TECH,13,12,2,,0,1,176,0,0,59.1,66.4,83.7,75.8,57.4,54.8,1,13,0,0,,15.4,4,0,0,0.0,0,1,0,0,0,0,365,364,56,291,0,17,0,1,187,178,0,7,10,0,0,15,0,0,0,,2025_this_team
Akelo Stone,122499,DI,GA TECH,9,3,0,,0,0,176,0,0,61.0,65.2,50.7,71.9,57.5,42.0,0,10,0,0,,17.6,3,0,1,0.0,0,4,0,0,0,0,262,262,2,228,9,23,0,0,153,109,0,11,11,1,0,14,0,0,0,,2025_this_team
Matthew Alexander,144453,DI,GA TECH,11,4,0,,0,0,176,1,0,60.6,67.0,60.9,63.3,68.1,59.1,1,11,0,0,,10.0,2,0,1,0.0,0,1,0,0,0,0,395,395,6,330,7,52,0,0,222,173,0,11,14,0,0,13,0,0,0,,2025_this_team
Jordan van den Berg,145085,DI,GA TECH,13,4,0,,0,0,176,0,0,58.6,75.0,85.9,62.2,81.2,59.8,5,21,0,0,,16.1,5,0,0,0.0,0,3,0,3,0,0,553,549,144,370,3,32,0,4,318,235,0,19,22,9,0,29,0,0,0,,2025_this_team
Ronald Triplette,145524,ED,GA TECH,11,3,0,,0,0,176,0,0,60.5,55.5,0.0,58.1,62.3,69.2,0,7,0,0,,13.3,2,0,4,0.0,0,1,0,0,0,1,233,231,0,25,183,23,0,2,123,109,0,8,10,2,0,8,0,0,0,,2025_this_team
Tawfiq Thomas,156312,DI,COLORADO,4,2,0,,0,0,143,0,0,,81.3,78.1,81.2,74.7,65.4,0,4,0,0,,8.3,1,0,0,0.0,0,0,0,0,0,0,95,95,4,84,0,7,0,0,42,53,0,7,9,2,0,4,0,0,0,,arrival_2025_at_COLORADO
Jordan Walker,162919,ED,RUTGERS,11,10,0,75.0,0,0,278,1,0,82.4,67.1,4.2,63.8,67.9,87.8,5,5,0,0,4,6.7,2,1,4,77.1,3,1,0,2,0,20,337,334,0,4,324,6,0,3,182,135,1,15,18,3,4,11,0,4,8,1.3,arrival_2025_at_RUTGERS
A.J. Hoffler,170011,ED,GA TECH,11,2,0,0.0,0,0,176,0,0,59.2,53.8,87.4,53.3,53.4,27.0,2,16,0,0,,37.5,9,0,0,39.6,0,1,0,2,0,10,449,446,0,26,385,35,0,3,237,202,1,9,13,2,1,19,0,0,0,,2025_this_team
Shymeik Jones,170071,DI,GA TECH,10,3,1,,0,0,176,0,0,60.0,55.2,80.4,54.6,55.5,74.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,129,128,7,111,2,8,0,1,69,60,0,0,1,0,0,1,0,0,0,,2025_this_team
Vincent Carroll-Jackson,170219,DI,UCONN,11,11,0,,0,1,146,0,0,60.9,58.9,85.9,57.2,57.7,61.4,1,13,0,0,,9.4,3,0,0,0.0,0,0,0,1,0,12,494,492,192,251,8,41,0,2,236,246,0,15,18,1,0,14,0,0,0,,arrival_2025_at_UCONN
