player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
A.J. McCarty,122274,CB,TEXAS TECH,13,4,0,61.1,0,0,315,0,0,71.6,71.5,82.2,55.4,73.2,44.7,1,4,0,0,38,22.7,5,1,0,76.6,11,0,0,62,1,125,233,10,0,0,10,0,4,223,15,93,154,9,13,2,18,5,0,102,83,9.3,2025_this_team
Cole Wisniewski,125313,S,TEXAS TECH,14,20,1,75.0,0,1,315,1,0,80.6,83.9,87.8,74.7,87.2,77.5,0,0,0,0,19,10.6,9,3,1,86.1,24,1,0,244,9,501,808,1,0,0,1,0,452,807,5,302,100,27,56,4,32,1,0,165,100,6.9,2025_this_team
Mo Horn,126328,CB,TEXAS TECH,7,0,0,28.6,0,0,315,0,0,68.9,65.8,0.0,,61.9,39.5,0,0,0,0,10,33.3,1,0,1,39.6,2,0,0,10,93,66,108,0,0,0,0,0,2,108,0,42,3,0,2,0,7,0,0,13,1,6.5,2025_this_team
Brenden Jordan,133060,S,TEXAS TECH,14,14,0,61.8,0,1,315,0,0,81.0,82.3,89.8,60.0,81.4,78.8,0,0,0,1,64,11.1,7,1,3,91.7,21,0,0,153,5,500,794,1,0,0,1,0,516,793,1,293,119,19,42,2,34,0,2,251,101,12.0,2025_this_team
Dontae Balfour,143957,CB,TEXAS TECH,12,1,0,56.0,1,0,315,0,0,72.1,72.2,82.8,54.4,69.7,79.2,0,0,0,0,43,0.0,0,4,2,86.9,14,0,0,22,302,211,334,2,0,0,2,0,6,332,5,118,2,4,18,1,25,0,1,149,29,10.6,2025_this_team
Chief Collins,144767,S,TEXAS TECH,2,0,0,,0,0,315,0,0,60.0,61.2,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,2025_this_team
Amier Boyd,163030,CB,TEXAS TECH,13,3,0,50.0,0,0,315,0,0,71.8,73.4,84.7,50.7,79.1,74.3,0,0,0,2,24,9.7,3,3,0,52.3,25,0,0,38,465,313,528,6,0,0,6,0,3,522,4,211,13,9,25,1,50,0,1,223,67,8.9,2025_this_team
Brice Pollock,172553,CB,TEXAS TECH,14,9,0,50.7,0,0,315,1,0,82.5,82.5,53.6,59.4,79.1,81.1,1,0,0,5,38,7.1,4,6,6,35.7,35,0,0,55,726,496,797,3,0,0,3,0,5,794,6,295,7,12,43,5,69,1,0,356,94,10.2,2025_this_team
Mikal Harrison-Pilot,173046,CB,TEXAS TECH,3,0,0,,0,0,315,0,0,60.0,61.2,61.5,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,,2025_this_team
John Curry,173634,CB,TEXAS TECH,14,20,0,74.1,0,1,315,2,1,83.2,80.9,89.4,58.7,82.6,81.4,1,3,0,0,24,8.9,7,1,0,97.8,40,0,0,208,4,416,745,114,0,0,114,0,38,631,51,278,379,30,52,2,54,4,2,281,191,7.0,2025_this_team
