player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Romello Height,123988,ED,TEXAS TECH,14,4,0,62.5,0,3,315,1,0,92.4,92.5,90.8,92.6,65.6,62.9,11,42,0,0,14,21.2,7,1,0,67.7,5,9,0,12,1,46,598,581,0,1,580,0,0,17,350,202,3,27,22,2,8,62,0,26,7,5.2,2025_this_team
Charles Esters III,144768,ED,TEXAS TECH,12,2,1,,0,0,315,1,0,76.9,72.6,82.7,58.2,73.4,81.0,2,4,0,0,,0.0,0,1,0,0.0,0,0,0,0,0,1,156,156,0,0,111,45,0,0,83,72,0,7,9,3,0,6,0,0,0,,2025_this_team
E'Maurion Banks,144771,DI,TEXAS TECH,13,3,1,,0,0,315,0,0,60.0,65.2,81.1,57.8,68.5,68.7,0,2,0,0,,7.7,1,0,0,0.0,0,2,0,0,0,0,184,184,31,99,0,54,0,0,105,79,0,7,9,1,0,4,0,0,0,,2025_this_team
Terrell Tilmon,146564,ED,TEXAS TECH,13,1,0,100.0,0,0,315,0,0,75.7,67.2,86.9,59.9,64.5,63.0,3,3,0,0,2,11.1,1,0,0,79.2,2,1,0,2,0,21,219,215,0,0,214,1,0,4,105,93,2,6,7,1,2,7,0,0,1,0.0,2025_this_team
Lee Hunter,146676,DI,TEXAS TECH,14,11,0,,1,0,315,0,0,71.4,80.4,34.9,72.1,83.6,69.9,5,19,0,0,,9.8,4,0,3,0.0,0,2,0,1,0,0,523,522,185,317,5,15,0,1,328,195,0,25,26,9,0,26,0,0,0,,2025_this_team
David Bailey,157272,ED,TEXAS TECH,14,8,2,,0,2,315,1,0,88.2,93.3,2.6,93.8,81.5,83.7,23,43,0,0,,11.9,5,1,7,0.0,0,15,0,3,0,18,623,619,0,4,555,60,0,4,380,225,0,40,29,7,0,81,0,0,0,,2025_this_team
Tanner Allen,157340,DI,TEXAS TECH,2,0,0,,0,0,315,0,0,,60.2,72.2,64.5,56.6,72.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,15,14,3,9,0,2,0,1,9,6,0,1,2,1,0,1,0,0,0,,2025_this_team
Adam Trick,158021,ED,MIAMI OH,13,15,3,,0,3,221,0,0,77.9,91.3,58.0,91.1,79.2,69.0,20,39,0,1,,10.9,6,0,2,0.0,0,8,0,6,0,4,671,664,5,39,154,466,0,7,393,274,0,36,34,4,0,67,0,0,0,,arrival_2025_at_MIAMI OH
Trey White,158810,ED,S DIEGO ST,13,7,1,100.0,0,0,284,0,0,70.1,82.9,90.9,78.0,79.4,73.1,12,31,0,0,-1,10.0,4,0,0,79.2,1,8,0,9,1,35,642,632,0,0,629,3,0,10,333,274,0,33,29,3,1,51,0,-1,7,-1.0,arrival_2025_at_S DIEGO ST
Mateen Ibirogba,162142,DI,WAKE,12,6,0,,1,1,339,0,0,68.6,77.3,60.8,78.4,68.8,53.4,2,21,0,0,,12.5,3,0,1,0.0,0,3,0,2,0,0,395,393,15,286,14,78,0,2,237,158,0,13,15,3,0,26,0,0,0,,arrival_2025_at_WAKE
A.J. Holmes Jr.,162510,DI,TEXAS TECH,14,8,4,,0,1,315,2,0,62.4,85.3,85.1,72.9,89.0,67.4,2,30,0,0,,11.1,4,0,0,0.0,0,5,0,1,0,0,564,563,45,323,22,173,0,1,342,222,0,23,24,4,0,37,0,0,0,,2025_this_team
Skyler Gill-Howard,171308,DI,TEXAS TECH,7,3,1,,0,0,315,0,0,64.9,88.6,80.1,90.0,70.4,62.1,3,8,1,1,,13.3,2,0,0,0.0,0,1,0,0,0,0,165,165,4,69,8,84,0,0,104,61,0,8,10,2,0,12,0,0,0,,2025_this_team
Jamond Mathis,171503,ED,KENT STATE,12,8,1,66.7,0,0,201,0,0,66.1,84.5,89.3,81.9,78.5,58.1,4,25,0,0,30,21.4,6,1,0,149.3,2,6,0,3,0,23,453,450,0,4,442,4,0,3,247,183,0,17,14,2,3,35,1,43,30,21.5,arrival_2025_at_KENT STATE
Jayden Cofield,173631,DI,TEXAS TECH,14,9,0,,0,0,315,1,0,66.6,73.8,83.3,57.4,80.6,75.7,0,4,0,0,,4.0,1,0,0,0.0,0,1,0,2,0,0,287,284,92,175,0,17,0,3,174,113,0,14,15,2,0,5,0,0,0,,2025_this_team
