player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Xavion Alford,123103,S,ARIZONA ST,2,4,0,0.0,0,0,110,0,0,57.1,61.3,80.4,56.7,75.4,77.6,0,0,0,0,,10.0,1,0,0,39.6,0,0,0,14,0,81,122,0,0,0,0,0,106,122,2,39,2,1,5,0,1,0,0,0,0,,2025_this_team
Lyrik Rawls,144661,S,KANSAS,12,10,1,63.3,1,0,198,0,0,72.8,71.4,47.4,67.1,66.9,79.6,2,2,0,1,37,10.3,9,4,3,71.1,19,0,0,245,0,319,632,2,0,0,2,0,270,630,9,304,115,29,68,1,30,4,0,217,117,11.4,arrival_2025_at_KANSAS
Nyland Green,146720,CB,ARIZONA ST,6,3,0,58.3,0,0,110,0,0,76.2,73.7,79.4,68.6,52.0,44.3,1,0,0,0,32,27.3,3,3,0,78.5,7,0,0,12,135,84,148,1,0,0,1,0,0,147,3,61,0,1,5,0,12,1,0,80,32,11.4,2025_this_team
Kyndrich Breedlove,146827,CB,ARIZONA ST,13,7,0,72.3,1,1,110,0,0,58.2,60.4,9.3,64.6,70.9,52.7,0,1,0,0,90,19.1,9,5,3,124.2,34,0,0,114,2,359,593,7,0,0,7,0,11,586,13,221,459,14,31,3,47,1,2,537,319,15.8,2025_this_team
Javan Robinson,158522,CB,ARIZONA ST,12,3,0,67.2,0,0,110,1,0,67.9,70.5,85.8,53.7,82.1,84.4,0,2,0,0,58,4.5,2,5,2,116.9,39,0,0,35,604,376,659,11,0,0,11,0,0,648,6,277,9,8,39,2,58,2,4,498,134,12.8,2025_this_team
Myles Rowser,160351,S,ARIZONA ST,13,19,0,80.0,0,0,110,1,0,72.1,69.9,0.0,59.4,72.9,69.6,0,4,0,0,75,14.4,15,2,6,118.6,28,0,0,452,10,469,804,10,0,0,10,0,180,794,16,319,152,35,70,4,35,4,2,276,162,9.9,2025_this_team
Keith Abney II,171875,CB,ARIZONA ST,12,6,0,44.4,0,2,110,1,0,85.3,86.3,86.3,77.6,77.9,87.6,0,1,0,2,42,4.3,2,9,6,46.1,32,1,0,41,725,458,785,6,0,0,6,0,0,779,6,321,13,11,39,0,72,2,0,321,79,10.0,2025_this_team
Montana Warren,171891,CB,ARIZONA ST,11,5,0,76.5,1,0,110,0,0,57.7,58.7,84.6,68.6,57.3,42.4,1,1,0,0,32,25.0,13,5,1,110.2,26,0,0,117,3,194,377,12,0,0,12,0,25,365,10,173,220,12,34,2,34,2,1,282,137,10.8,2025_this_team
Ashton Stamps,172496,CB,LSU,1,1,0,0.0,0,0,211,0,0,77.2,77.5,72.9,,61.2,73.5,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,1,17,9,18,0,0,0,0,0,0,18,0,9,0,0,0,0,1,0,0,0,0,,arrival_2025_at_LSU
Chance Rucker,174052,CB,MICH STATE,7,1,0,45.5,0,0,223,0,0,61.3,63.3,78.1,58.3,71.2,82.8,0,1,0,0,26,0.0,0,2,0,87.3,5,0,0,7,68,54,77,0,0,0,0,0,0,77,1,22,1,0,7,0,11,1,1,45,36,9.0,arrival_2025_at_MICH STATE
Jack Bal,176522,S,ARIZONA ST,3,2,0,100.0,0,0,110,0,0,65.7,62.1,72.3,,55.9,47.2,0,0,0,0,3,25.0,1,0,0,79.2,1,0,0,18,0,14,27,0,0,0,0,0,7,27,0,13,2,0,1,0,1,0,0,3,1,3.0,2025_this_team
Tommy Romano,176537,CB,ARIZONA ST,1,0,0,85.7,0,0,110,0,0,56.4,60.2,76.5,66.9,66.4,26.5,0,0,0,0,17,50.0,2,0,0,132.4,6,0,0,12,0,26,44,1,0,0,1,0,0,43,2,16,31,1,2,1,7,0,1,44,57,7.3,2025_this_team
