player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Silas Walters,75263,S,MIAMI OH,12,21,1,57.8,1,0,221,0,0,71.6,74.0,59.1,63.9,80.7,69.5,0,5,0,3,23,13.9,11,4,3,74.2,37,0,0,187,12,415,761,35,0,0,35,0,50,726,16,330,476,18,47,1,64,5,4,348,109,9.4,2025_this_team
Eli Blakey,145820,S,MIAMI OH,14,34,0,55.3,0,2,221,1,0,84.9,84.1,14.9,66.2,85.2,79.5,2,4,0,2,50,10.8,15,7,4,59.0,21,1,0,320,1,503,911,56,0,0,56,0,364,855,16,392,169,46,90,4,38,7,1,219,68,10.4,2025_this_team
Eli Coppess,158027,S,MIAMI OH,12,1,0,55.6,0,0,221,0,0,63.9,66.7,80.9,64.6,70.8,54.4,1,1,0,3,33,23.5,4,0,0,58.8,5,0,0,40,0,98,148,2,0,0,2,0,42,146,4,46,63,3,12,0,9,2,0,108,44,21.6,2025_this_team
Amariyun Knighten,158059,CB,INDIANA,2,0,0,,0,0,190,0,0,64.0,67.2,73.2,,68.0,77.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,20,6,20,0,0,0,0,0,0,20,0,14,0,0,2,0,0,0,0,0,0,,arrival_2025_at_INDIANA
Dillon Tatum,158399,CB,NWESTERN,9,2,0,42.9,0,0,256,0,0,54.7,58.6,80.5,53.2,73.4,85.4,0,0,0,0,29,0.0,0,1,0,101.8,3,0,0,16,0,58,103,1,0,0,1,0,0,102,6,39,85,3,9,0,7,0,1,41,2,13.7,arrival_2025_at_NWESTERN
Mitch Bolden,170961,S,MIAMI OH,2,0,0,,0,0,221,0,0,50.4,47.8,68.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,3,6,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,,2025_this_team
Ben Minich,171092,CB,NOTRE DAME,3,0,0,100.0,0,0,258,0,0,52.3,56.3,78.3,,64.9,75.1,0,0,0,0,16,0.0,0,0,0,118.8,1,0,0,0,1,4,15,0,0,0,0,0,0,15,0,11,13,0,1,0,1,0,0,16,7,16.0,arrival_2025_at_NOTRE DAME
Mychal Yharbrough,171297,CB,MIAMI OH,14,6,0,48.4,0,0,221,1,0,61.8,63.1,87.0,59.0,65.0,65.5,0,0,0,0,51,12.7,7,4,4,69.9,30,0,0,68,494,358,655,46,0,0,46,0,23,609,2,295,22,15,42,2,62,0,0,409,190,13.6,2025_this_team
Luke Evans,172542,CB,MIAMI OH,9,2,0,63.6,0,0,221,0,0,50.1,50.8,80.8,,57.3,29.5,0,0,0,0,51,36.8,7,2,0,133.9,14,0,0,2,171,109,175,1,0,0,1,0,0,174,0,66,1,2,10,0,22,0,2,256,102,18.3,2025_this_team
Jermaine Agee,188269,S,MIAMI OH,4,0,0,100.0,0,1,221,1,1,75.7,67.8,77.0,,44.1,41.7,0,0,0,0,35,33.3,1,0,0,158.3,1,0,0,13,0,28,48,0,0,0,0,0,18,48,0,20,16,0,2,0,1,0,1,35,17,35.0,2025_this_team
