player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Brock Riker,190110,C,TEXAS ST,12,100.0,1,314,71.7,79.1,71.5,1,6,413,100.0,100.0,99.2,7,7,0,868,868,0,0,868,438,438,0,0,430,0,arrival_2025_at_TEXAS ST
Nick Dawkins,129773,C,PENN STATE,12,100.0,0,266,70.3,79.8,68.3,1,3,347,100.0,100.0,98.8,5,6,2,723,723,0,0,723,361,361,0,0,362,0,2025_this_team
Drew Shelton,164186,T,PENN STATE,12,99.6,0,266,70.6,71.2,66.4,0,17,345,99.7,99.2,97.2,1,18,1,718,0,2,682,721,356,359,3,0,362,31,2025_this_team
Anthony Donkoh,170281,G,PENN STATE,13,100.0,0,266,69.3,73.8,65.5,2,12,330,100.0,100.0,97.6,0,15,1,693,0,6,4,693,343,343,482,195,350,6,2025_this_team
Olaivavega Ioane,164174,G,PENN STATE,11,100.0,0,266,79.6,87.0,78.0,0,4,298,100.0,100.0,99.3,1,4,0,614,0,565,4,614,311,311,1,5,303,30,2025_this_team
Nolan Rucci,145179,T,PENN STATE,12,100.0,0,266,75.3,69.7,74.2,1,14,288,100.0,100.0,97.0,1,16,1,611,0,2,15,611,302,302,6,573,309,15,2025_this_team
Trevor Buhr,174661,G,IOWA STATE,8,100.0,0,193,64.5,65.2,62.6,2,3,207,100.0,100.0,98.8,0,5,0,453,0,446,0,453,218,218,7,0,235,0,arrival_2025_at_IOWA STATE
TJ Shanahan Jr.,172597,G,PENN STATE,12,100.0,0,266,63.8,76.9,59.1,1,6,201,100.0,100.0,98.3,0,7,0,419,0,147,0,419,206,206,269,0,213,3,2025_this_team
Cooper Cousins,183600,G,PENN STATE,10,100.0,0,266,67.5,65.8,66.6,0,4,79,100.0,100.0,96.2,0,5,1,177,0,105,1,177,80,80,65,0,97,4,2025_this_team
Dominic Rulli,164183,C,PENN STATE,6,100.0,0,266,71.3,69.8,68.4,0,2,50,100.0,100.0,98.0,0,2,0,109,107,0,1,109,52,52,0,0,57,0,2025_this_team
Eagan Boyer,183597,T,PENN STATE,3,100.0,0,266,48.2,29.5,54.0,2,2,39,100.0,100.0,94.9,0,4,0,84,0,0,82,84,40,40,1,0,44,0,2025_this_team
Vaea Ikakoula,204079,G,IOWA STATE,4,97.8,0,193,61.3,65.3,61.2,0,0,9,90.0,90.9,100.0,0,0,0,44,0,0,0,45,10,11,29,0,34,5,arrival_2025_at_IOWA STATE
Garrett Sexton,183612,T,PENN STATE,6,100.0,0,266,59.1,61.2,57.7,0,1,13,100.0,100.0,96.2,0,1,0,35,0,0,2,35,14,14,0,31,21,2,2025_this_team
Owen Aliciene,199901,T,PENN STATE,1,100.0,0,266,75.2,46.4,81.1,0,0,11,100.0,100.0,100.0,0,0,0,22,0,0,22,22,11,11,0,0,11,0,2025_this_team
J'ven Williams,170305,T,PENN STATE,2,100.0,0,266,60.0,66.5,60.0,0,0,0,,100.0,,0,0,0,2,0,1,0,2,1,1,0,1,1,0,2025_this_team
Chimdy Onoh,170291,G,PENN STATE,1,50.0,0,266,51.9,,60.0,0,0,0,,0.0,,0,0,0,1,0,1,0,2,0,1,0,0,1,1,2025_this_team
Alex Birchmeier,170276,G,PENN STATE,1,50.0,0,266,58.6,,60.0,0,0,0,,0.0,,0,0,0,1,0,0,0,2,0,1,1,0,1,1,2025_this_team
Jim Fitzgerald,164169,G,PENN STATE,1,100.0,0,266,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2025_this_team
Matt Detisch,164164,T,PENN STATE,1,100.0,0,266,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2025_this_team
Mason Carlan,157930,C,PENN STATE,1,100.0,0,266,60.0,,60.0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2025_this_team
Henry Boehme,175490,T,PENN STATE,1,100.0,0,266,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2025_this_team
