player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Trebor Pena,123051,WR,PENN STATE,13,6.1,9,75.4,27.3,3,11,0,5.8,3,0.02,31,266,1,76.0,62.1,75.0,61.9,72.5,2.0,6,0,73,0.3,1,295,1,45.3,49,97.6,288,56.3,166,110.5,65,2,41.7,123,552,323,6.6,11.3,1.92,2025_this_team
Chase Sowell,157700,WR,IOWA STATE,12,14.2,12,54.2,63.6,7,11,0,15.8,6,0.03,23,193,0,44.5,72.0,65.6,62.1,66.5,0.0,0,2,52,0.4,1,280,5,43.8,32,94.3,264,35.7,100,79.8,59,2,64.3,180,501,139,4.3,15.7,1.9,arrival_2025_at_IOWA STATE
Devonte Ross,146735,WR,PENN STATE,13,12.7,7,70.6,50.0,2,4,0,10.0,4,0.05,22,266,0,61.7,79.5,70.3,,71.2,0.0,0,1,75,0.0,0,257,0,46.7,36,95.7,246,35.8,92,126.3,51,5,64.2,165,501,269,7.5,13.9,2.04,2025_this_team
Benjamin Brahmer,174660,TE,IOWA STATE,12,9.9,5,72.5,42.9,3,7,0,5.1,2,0.1,25,193,0,74.5,73.2,65.7,65.9,73.3,43.4,151,4,27,7.8,27,348,4,43.3,37,85.6,298,34.5,120,105.5,51,6,19.3,67,446,155,4.2,12.1,1.5,arrival_2025_at_IOWA STATE
Brett Eskildsen,191299,WR,IOWA STATE,12,14.1,0,60.0,50.0,6,12,0,6.3,2,0.03,20,193,0,73.4,72.0,66.6,61.9,67.2,0.0,0,1,75,0.4,1,275,1,42.0,30,95.6,263,18.2,50,120.9,50,5,81.8,225,526,139,4.6,17.5,2.0,arrival_2025_at_IOWA STATE
Kyron Hudson,146411,WR,PENN STATE,13,15.3,0,47.9,28.6,2,7,1,4.2,1,0.0,16,266,0,76.5,70.7,59.0,61.9,59.8,0.0,0,1,31,0.4,1,272,2,45.2,23,96.3,262,19.1,52,72.2,48,2,80.9,220,288,21,0.9,12.5,1.1,2025_this_team
Gabe Burkle,157578,TE,IOWA STATE,9,6.5,2,68.4,28.6,2,7,0,7.1,2,-0.03,15,193,0,69.2,43.3,58.9,61.9,66.4,57.8,148,1,44,20.3,52,256,1,44.0,26,76.2,195,26.6,68,89.9,38,1,7.8,20,301,149,5.7,11.6,1.54,arrival_2025_at_IOWA STATE
Luke Reynolds,183611,TE,PENN STATE,13,5.6,6,74.3,57.1,4,7,0,10.3,3,0.07,12,266,1,60.7,30.1,62.8,66.2,58.2,36.3,87,2,22,11.3,27,240,0,47.2,26,86.7,208,46.3,111,70.8,35,0,15.0,36,257,157,6.0,9.9,1.24,2025_this_team
Andrew Rappleyea,170294,TE,PENN STATE,13,3.9,2,90.9,50.0,1,2,0,0.0,0,0.18,11,266,0,86.3,70.7,63.0,68.9,66.5,39.0,64,0,53,13.4,22,164,0,48.7,20,84.8,139,45.1,74,140.3,22,3,10.4,17,180,132,6.6,9.0,1.29,2025_this_team
Khalil Dinkins,145087,TE,PENN STATE,12,7.8,1,66.7,66.7,2,3,1,6.7,1,0.16,6,266,0,68.7,69.0,56.2,69.6,50.1,61.5,131,1,40,27.7,59,213,3,49.5,14,70.0,149,26.3,56,102.7,21,2,10.3,22,167,69,4.9,11.9,1.12,2025_this_team
Koby Howard,199913,WR,PENN STATE,9,16.6,0,77.8,50.0,1,2,0,0.0,0,0.26,6,266,0,78.5,66.7,63.8,54.1,62.5,0.0,0,0,31,1.1,1,91,0,44.7,7,92.3,84,7.7,7,118.8,9,0,92.3,84,133,20,2.9,19.0,1.58,2025_this_team
Cooper Alexander,184824,TE,IOWA STATE,11,4.9,0,62.5,33.3,1,3,0,16.7,1,-0.1,3,193,0,49.8,65.7,46.9,46.1,54.5,42.9,33,0,18,16.9,13,77,3,47.1,5,75.3,58,37.7,29,78.6,8,0,13.0,10,47,27,5.4,9.4,0.81,arrival_2025_at_IOWA STATE
Liam Clifford,145089,WR,PENN STATE,9,13.4,0,42.9,66.7,2,3,0,25.0,1,-0.02,2,266,0,39.5,66.6,49.6,,54.3,0.0,0,1,13,0.0,0,47,1,41.3,3,91.5,43,29.8,14,13.1,7,0,70.2,33,25,0,0.0,8.3,0.58,2025_this_team
Tyseer Denmark,191333,WR,PENN STATE,5,3.0,0,100.0,100.0,1,1,0,0.0,0,0.26,0,266,0,70.7,67.7,57.8,,55.0,6.7,1,0,11,0.0,0,15,0,53.3,2,100.0,15,66.7,10,102.1,2,0,26.7,4,17,11,5.5,8.5,1.13,2025_this_team
Joey Schlaffer,170298,TE,PENN STATE,2,17.0,0,100.0,,0,0,0,0.0,0,0.89,1,266,0,66.7,61.0,79.8,,73.5,33.3,1,0,19,0.0,0,3,0,50.0,1,66.7,2,33.3,1,158.3,1,1,33.3,1,19,2,2.0,19.0,9.5,2025_this_team
Zay Robinson,204074,WR,IOWA STATE,2,-4.0,1,100.0,,0,0,0,0.0,0,0.04,0,193,0,66.7,67.8,59.6,,59.6,0.0,0,0,0,0.0,0,2,0,50.0,1,100.0,2,0.0,0,79.2,1,0,100.0,2,0,4,4.0,0.0,0.0,arrival_2025_at_IOWA STATE
