player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Nick Devereaux,157469,WR,E MICHIGAN,12,15.0,7,60.3,42.9,6,14,0,7.9,3,0.01,23,160,0,68.0,72.3,67.0,,67.5,0.0,0,3,45,0.0,0,334,1,40.5,35,92.5,309,5.4,18,107.0,58,7,94.6,316,510,104,3.0,14.6,1.65,2025_this_team
Joshua Long,204851,TE,E MICHIGAN,12,7.3,4,63.8,45.5,5,11,0,5.1,2,0.03,19,160,0,78.2,73.0,61.6,70.0,63.1,30.0,121,1,27,11.2,45,403,0,41.6,37,83.4,336,68.2,275,90.9,58,3,1.2,5,357,151,4.1,9.6,1.06,2025_this_team
Porter Rooks,122883,WR,E MICHIGAN,12,9.6,1,63.4,55.6,5,9,1,7.1,2,-0.03,9,160,0,70.7,76.9,52.8,,53.8,0.0,0,1,25,0.0,0,287,1,41.0,26,93.4,268,29.6,85,67.2,41,0,70.4,202,221,56,2.2,8.5,0.82,2025_this_team
Terry Lockett Jr.,129625,WR,E MICHIGAN,5,12.1,2,51.4,50.0,3,6,0,0.0,0,0.03,11,160,0,85.5,70.1,64.9,,65.1,0.0,0,1,64,0.0,0,172,0,45.1,19,94.8,163,19.2,33,72.2,37,1,80.8,139,263,67,3.5,13.8,1.61,2025_this_team
Jamarien Wheeler,175067,WR,E MICHIGAN,11,12.0,3,67.6,33.3,3,9,0,8.0,2,0.06,16,160,1,67.6,28.1,64.0,,62.9,0.0,0,1,43,0.0,0,211,1,41.3,23,92.9,196,4.7,10,102.7,34,2,95.3,201,301,102,4.4,13.1,1.54,2025_this_team
Harold Mack,198380,WR,E MICHIGAN,6,12.6,7,69.0,66.7,6,9,0,9.1,2,0.12,13,160,0,63.6,71.3,69.4,,73.0,0.0,0,3,51,0.0,0,167,1,42.5,20,91.6,153,98.8,165,90.8,29,2,1.2,2,333,91,4.6,16.7,2.18,2025_this_team
Benson Prosper,198369,WR,E MICHIGAN,12,6.5,4,84.0,100.0,4,4,0,12.5,3,-0.06,10,160,0,54.9,74.2,57.6,,59.7,0.0,0,0,22,0.0,0,177,2,39.9,21,94.9,168,98.3,174,96.2,25,0,1.7,3,177,65,3.1,8.4,1.05,2025_this_team
Tanner Lemaster,175154,TE,E MICHIGAN,5,7.2,0,83.3,100.0,1,1,0,0.0,0,0.1,4,160,0,76.3,65.7,74.4,35.7,83.4,63.0,17,0,33,33.3,9,27,0,52.0,5,63.0,17,37.0,10,114.6,6,0,0.0,0,69,38,7.6,13.8,4.06,2025_this_team
Antonio Floyd,184048,WR,E MICHIGAN,2,11.3,0,33.3,,0,0,0,0.0,0,0.74,0,160,0,66.7,61.0,54.2,,54.3,0.0,0,0,6,0.0,0,16,0,56.3,1,100.0,16,12.5,2,42.4,3,0,87.5,14,6,0,0.0,6.0,0.38,2025_this_team
Zyell Griffin,128355,WR,E MICHIGAN,1,11.0,0,0.0,,0,0,0,,0,0.13,0,160,0,,,54.0,,54.7,0.0,0,0,0,0.0,0,9,0,33.3,0,100.0,9,0.0,0,39.6,1,0,100.0,9,0,0,,,0.0,2025_this_team
Nick Harris,147410,TE,E MICHIGAN,8,11.0,0,100.0,,0,0,0,0.0,0,0.13,1,160,0,66.7,61.0,53.8,69.9,58.3,45.8,11,0,12,16.7,4,24,1,41.7,1,83.3,20,54.2,13,116.7,1,0,0.0,0,12,1,1.0,12.0,0.6,2025_this_team
Mekhi Fox,163321,WR,E MICHIGAN,1,29.0,0,100.0,,0,0,0,0.0,0,2.85,1,160,0,66.7,61.0,92.4,,85.4,0.0,0,0,51,0.0,0,1,0,100.0,1,100.0,1,0.0,0,118.8,1,0,100.0,1,51,22,22.0,51.0,51.0,2025_this_team
