player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Dramarian McNulty,150010,S,E MICHIGAN,4,2,0,100.0,0,0,160,0,0,57.3,56.9,77.1,,56.4,57.8,0,0,0,0,36,18.2,2,0,0,118.8,1,0,0,57,1,40,88,0,0,0,0,0,25,88,0,48,5,2,7,0,1,0,0,36,22,36.0,2025_this_team
James Monds III,156407,CB,E MICHIGAN,7,4,0,60.0,0,0,160,0,0,52.9,51.7,81.6,55.1,49.6,46.6,0,1,0,0,49,23.1,3,0,1,126.3,6,0,0,7,135,63,176,0,0,0,0,0,0,176,3,110,34,0,6,0,10,1,1,98,23,16.3,2025_this_team
Jason Marshall,157457,S,E MICHIGAN,12,13,0,80.0,0,0,160,0,0,60.6,59.6,85.6,,56.9,42.9,0,0,0,0,25,25.8,17,0,0,137.5,8,0,0,193,8,218,479,0,0,0,0,0,249,479,0,261,29,13,36,0,10,0,1,90,56,11.3,2025_this_team
Joshua Scott,157470,CB,E MICHIGAN,12,5,0,50.0,0,0,160,0,0,68.6,63.0,0.0,53.9,46.1,29.3,0,0,0,1,34,31.4,11,2,5,82.7,13,0,0,11,414,241,504,2,0,0,2,0,1,502,3,260,76,3,19,0,26,0,2,183,34,14.1,2025_this_team
Caleb Coley,158378,CB,E MICHIGAN,8,0,0,41.2,1,0,160,0,0,66.5,64.2,0.0,51.8,71.1,66.6,0,0,0,0,22,14.3,2,3,2,97.7,7,0,0,12,154,85,204,0,0,0,0,0,0,204,4,115,38,2,12,0,17,0,2,90,32,12.9,2025_this_team
Bryce Llewellyn,162120,S,E MICHIGAN,12,33,0,71.4,2,0,160,1,0,71.3,71.7,52.0,57.1,71.9,62.4,0,2,0,2,34,18.3,22,1,2,56.3,15,0,0,381,17,293,716,7,0,0,7,0,262,709,20,403,49,30,65,6,21,2,0,173,112,11.5,2025_this_team
Juan Salas,168120,S,E MICHIGAN,12,5,0,63.6,0,0,160,0,0,59.9,55.7,83.7,,47.6,39.7,0,0,0,1,75,26.3,10,0,0,91.9,7,0,0,89,1,154,322,0,0,0,0,0,203,322,0,168,29,7,23,0,11,0,1,117,90,16.7,2025_this_team
Dior Boyd,170186,S,E MICHIGAN,1,0,0,,0,0,160,0,0,,60.0,65.3,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,,2025_this_team
Solomon Bell,175041,S,E MICHIGAN,2,0,0,,0,0,160,0,0,,70.9,70.5,,70.1,76.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,16,0,0,16,0,0,0,0,0,0,16,0,16,0,2,2,1,0,0,0,0,0,,2025_this_team
Jaivian Norman,175058,CB,E MICHIGAN,10,1,0,80.0,0,0,160,0,0,61.8,57.7,0.0,56.5,51.1,54.3,0,0,0,0,13,21.1,4,1,2,95.4,8,0,0,44,2,134,264,1,0,0,1,0,5,263,3,127,212,5,14,2,10,0,0,69,34,8.6,2025_this_team
Caleb Dobbs,184045,CB,E MICHIGAN,10,5,0,48.0,0,0,160,0,0,61.1,59.1,83.0,,49.3,56.8,0,0,0,1,47,20.0,4,2,2,61.2,12,0,0,13,223,139,286,0,0,0,0,0,2,286,0,147,48,3,11,0,25,0,0,215,98,17.9,2025_this_team
Ray Hester,184052,S,E MICHIGAN,7,1,0,,0,0,160,0,0,60.0,60.1,73.1,,59.5,78.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,26,0,1,30,2,0,0,2,0,2,28,0,29,0,0,2,0,0,0,0,0,0,,2025_this_team
Jaylyn Monds,184057,CB,E MICHIGAN,9,1,0,42.9,0,0,160,0,0,64.7,63.7,82.7,53.6,60.5,46.7,0,0,0,0,17,25.0,1,0,0,58.6,3,0,0,3,3,70,128,0,0,0,0,0,2,128,3,55,120,1,2,0,7,0,0,35,22,11.7,2025_this_team
Tyrelle Deener,189771,CB,E MICHIGAN,9,3,0,65.8,0,0,160,0,0,54.5,57.3,84.5,62.4,66.6,73.1,1,0,0,1,23,9.7,3,3,3,90.9,25,0,0,12,310,185,403,4,0,0,4,0,0,399,5,213,77,9,25,0,38,1,2,250,111,10.0,2025_this_team
Zavian Dilworth,198371,CB,E MICHIGAN,2,1,0,,0,0,160,0,0,64.1,65.0,69.1,,60.0,75.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,5,3,6,0,0,0,0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,,2025_this_team
Tylan Boykin,198373,S,E MICHIGAN,3,1,0,,0,0,160,0,0,34.2,45.9,73.1,,63.2,57.9,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,7,0,6,20,0,0,0,0,0,12,20,0,14,1,1,3,0,0,0,0,0,0,,2025_this_team
Donmiel Rogers,198374,CB,E MICHIGAN,8,3,0,41.7,0,0,160,0,0,46.4,50.5,82.7,63.5,62.9,44.2,0,0,0,0,35,25.0,3,0,1,99.3,5,0,0,8,77,83,185,3,0,0,3,0,1,182,5,97,96,2,6,0,12,0,1,100,14,20.0,2025_this_team
