player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Jacquon Gibson,158762,WR,UMASS,10,9.3,11,66.3,76.9,10,13,0,8.7,6,-0.26,29,216,0,66.6,79.2,71.0,,71.0,0.3,1,1,50,0.0,0,307,1,35.1,63,96.1,295,16.6,51,80.0,95,0,83.1,255,616,210,3.3,9.8,2.09,2025_this_team
Donnie Gray,145035,WR,UMASS,12,11.5,4,52.9,33.3,5,15,0,10.0,3,-0.35,15,216,0,63.3,73.2,57.5,,55.8,0.0,0,4,41,0.0,0,351,1,31.6,27,95.4,335,32.2,113,34.8,51,0,67.8,238,260,51,1.9,9.6,0.78,2025_this_team
Jake McConnachie,123016,WR,UMASS,11,10.7,2,50.0,22.2,2,9,0,15.8,3,-0.44,6,216,0,49.2,69.7,56.1,,55.3,0.0,0,2,21,0.0,0,182,0,31.2,16,95.1,173,6.6,12,36.1,32,0,93.4,170,141,19,1.2,8.8,0.82,2025_this_team
Max Dowling,163805,TE,UMASS,12,6.9,1,64.5,75.0,3,4,0,9.1,2,-0.23,12,216,0,63.6,70.2,55.0,57.9,54.7,39.3,116,0,77,8.8,26,295,0,35.6,20,87.5,258,56.6,167,115.3,31,3,3.1,9,202,95,4.8,10.1,0.78,2025_this_team
Tyree Kelly,175318,WR,UMASS,9,9.3,1,50.0,50.0,5,10,1,0.0,0,-0.31,6,216,0,82.7,68.7,57.4,,58.6,0.0,0,0,18,0.0,0,128,3,37.9,13,96.9,124,5.5,7,61.9,26,0,94.5,121,113,19,1.5,8.7,0.91,2025_this_team
Kenyon Massey,191116,WR,UMASS,9,7.4,0,70.8,,0,0,0,0.0,0,-0.31,6,216,0,85.1,76.6,54.3,,55.5,0.0,0,0,22,0.0,0,177,1,32.9,17,96.0,170,96.0,170,79.2,24,0,4.0,7,104,31,1.8,6.1,0.61,2025_this_team
Reece Adkins,121620,TE,UMASS,8,11.3,0,50.0,0.0,0,1,0,10.0,1,-0.34,5,216,0,62.4,67.5,55.2,60.4,56.4,57.3,86,0,51,15.3,23,150,2,33.1,9,82.0,123,39.3,59,93.1,18,1,2.7,4,133,45,5.0,14.8,1.08,2025_this_team
Kezion Dia-Johnson,191112,WR,UMASS,8,18.2,1,37.5,50.0,2,4,0,33.3,3,-0.33,3,216,0,22.9,71.0,55.0,,54.0,0.0,0,0,27,0.0,0,93,0,32.2,6,96.8,90,7.5,7,73.2,16,1,91.4,85,73,9,1.5,12.2,0.81,2025_this_team
Jax Markovich,199781,TE,UMASS,10,6.3,0,46.7,50.0,2,4,0,22.2,2,-0.52,2,216,0,37.6,69.0,44.4,72.8,45.7,51.2,62,1,16,7.4,9,121,0,28.7,7,88.4,107,47.1,57,25.7,15,0,1.7,2,38,16,2.3,5.4,0.36,2025_this_team
Dallas Elliott,158760,WR,UMASS,9,15.4,0,33.3,0.0,0,1,0,40.0,2,-0.34,1,216,0,25.7,65.0,51.7,61.9,51.3,0.0,0,0,14,1.4,1,69,0,34.4,3,91.3,63,40.6,28,44.7,9,0,58.0,40,32,1,0.3,10.7,0.51,2025_this_team
T.Y. Harding,158763,WR,UMASS,3,3.8,3,66.7,100.0,2,2,0,20.0,1,-0.22,2,216,0,45.4,68.6,57.5,,57.7,0.0,0,0,10,0.0,0,33,0,31.3,4,97.0,32,93.9,31,78.5,6,0,6.1,2,30,19,4.8,7.5,0.94,2025_this_team
Owen Anderson,158195,TE,UMASS,6,8.2,1,60.0,,0,0,0,0.0,0,-0.13,2,216,0,73.1,64.1,57.2,70.5,66.9,36.1,13,0,12,16.7,6,36,0,37.1,3,80.6,29,61.1,22,117.5,5,1,0.0,0,31,16,5.3,10.3,1.07,2025_this_team
Matt Ogunniyi,184663,TE,UMASS,4,22.0,0,25.0,,0,0,0,0.0,0,0.1,0,216,0,66.7,65.1,56.2,64.5,53.8,35.7,5,0,3,7.1,1,14,0,50.0,1,78.6,11,57.1,8,39.6,4,0,7.1,1,3,3,3.0,3.0,0.27,2025_this_team
Elijah Pedro,199780,WR,UMASS,3,16.0,0,66.7,,0,0,0,0.0,0,-0.25,1,216,0,70.7,62.9,55.5,,56.6,0.0,0,0,9,0.0,0,52,0,34.6,2,100.0,52,90.4,47,122.2,3,1,9.6,5,18,4,2.0,9.0,0.35,2025_this_team
Joseph Griffin Jr.,162664,WR,WISCONSIN,3,19.0,0,50.0,,0,0,0,0.0,0,-0.14,0,349,0,66.7,61.0,54.8,,55.0,0.0,0,0,5,0.0,0,10,0,30.0,1,100.0,10,0.0,0,56.3,2,0,100.0,10,5,1,1.0,5.0,0.5,arrival_2025_at_WISCONSIN
Magnus Von Saldern,158772,TE,UMASS,4,5.0,0,100.0,,0,0,0,0.0,0,-0.28,1,216,0,66.7,61.0,62.9,61.6,86.7,77.8,7,0,1,88.9,8,9,0,50.0,1,11.1,1,0.0,0,118.8,1,1,0.0,0,1,0,0.0,1.0,1.0,2025_this_team
