player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Jordan Faison,171081,WR,NOTRE DAME,12,9.3,19,77.8,50.0,5,10,0,3.9,2,0.41,36,258,0,81.4,83.3,75.7,64.6,77.0,1.0,3,1,54,0.3,1,300,1,53.9,49,93.0,279,10.3,31,123.5,63,4,88.0,264,640,269,5.5,13.1,2.29,2025_this_team
Malachi Fields,151069,WR,NOTRE DAME,12,16.4,6,58.1,47.8,11,23,0,2.7,1,0.27,27,258,1,84.2,38.8,75.8,66.6,76.2,1.3,4,1,66,0.6,2,309,1,51.7,36,92.6,286,9.7,30,113.0,62,5,88.7,274,630,192,5.3,17.5,2.2,2025_this_team
Eli Raridon,156970,TE,NOTRE DAME,12,8.1,6,72.7,66.7,4,6,0,8.6,3,0.3,20,258,0,66.4,72.1,67.6,62.4,70.9,46.6,144,1,65,25.2,78,309,2,53.3,32,69.9,216,47.9,148,98.9,44,0,3.6,11,482,184,5.8,15.1,2.23,2025_this_team
Will Pauling,144234,WR,NOTRE DAME,12,14.0,8,63.4,50.0,5,10,0,7.1,2,0.35,19,258,0,70.0,72.0,67.9,32.3,70.9,1.0,2,0,44,1.4,3,209,1,52.6,26,90.4,189,93.8,196,133.2,41,6,4.3,9,381,131,5.0,14.7,2.02,2025_this_team
Micah Gilbert,184095,WR,NOTRE DAME,8,13.9,2,69.2,0.0,0,3,0,0.0,0,0.36,8,258,0,80.1,67.5,76.6,,78.5,2.2,1,1,26,0.0,0,45,0,54.5,9,97.8,44,6.7,3,83.2,13,1,91.1,41,93,32,3.6,10.3,2.11,2025_this_team
Mylan Graham,193180,WR,OHIO STATE,12,14.3,2,50.0,0.0,0,3,0,14.3,1,0.05,5,260,0,53.8,66.2,66.1,,64.5,0.0,0,0,23,0.0,0,61,0,50.8,6,96.7,59,9.8,6,76.0,12,0,90.2,55,93,45,7.5,15.5,1.58,arrival_2025_at_OHIO STATE
KK Smith,171099,WR,NOTRE DAME,10,17.2,2,88.9,50.0,1,2,0,0.0,0,0.26,5,258,0,79.3,67.1,73.3,,73.4,0.0,0,0,34,0.0,0,54,0,52.0,8,92.6,50,7.4,4,158.3,9,2,92.6,50,123,21,2.6,15.4,2.46,2025_this_team
Jaden Greathouse,171085,WR,NOTRE DAME,4,12.6,0,50.0,50.0,1,2,0,0.0,0,0.07,3,258,0,74.9,65.0,57.8,,61.6,0.0,0,0,34,0.0,0,65,1,49.2,4,93.8,61,84.6,55,81.8,8,0,15.4,10,73,13,3.3,18.3,1.2,2025_this_team
Elijah Burress,199836,WR,NOTRE DAME,4,15.2,0,50.0,0.0,0,2,0,25.0,1,0.1,1,258,0,39.5,64.1,55.5,,54.9,0.0,0,0,12,0.0,0,21,0,38.1,3,100.0,21,0.0,0,58.3,6,0,100.0,21,21,4,1.3,7.0,1.0,2025_this_team
Ty Washington,157029,TE,NOTRE DAME,11,5.8,0,83.3,50.0,1,2,0,0.0,0,0.35,3,258,0,76.3,65.7,47.0,40.5,60.4,68.5,61,0,14,37.1,33,89,2,53.6,5,58.4,52,23.6,21,129.9,6,1,2.2,2,34,13,2.6,6.8,0.65,2025_this_team
Jack Larsen,184098,TE,NOTRE DAME,5,4.0,1,75.0,,0,0,0,0.0,0,0.51,1,258,0,73.1,64.1,66.5,73.3,72.3,56.5,13,0,24,30.4,7,23,0,54.5,3,65.2,15,26.1,6,95.8,4,0,0.0,0,30,13,4.3,10.0,2.0,2025_this_team
Quincy Porter,199850,WR,OHIO STATE,4,6.0,0,100.0,,0,0,0,0.0,0,0.51,3,260,0,74.9,65.0,70.8,,73.6,0.0,0,0,22,0.0,0,18,1,70.6,4,94.4,17,5.6,1,118.8,4,0,94.4,17,59,35,8.8,14.8,3.47,arrival_2025_at_OHIO STATE
Cam Williams,184107,WR,NOTRE DAME,4,17.0,0,50.0,,0,0,0,0.0,0,0.55,0,258,0,66.7,61.0,56.3,,54.3,0.0,0,0,6,0.0,0,16,0,57.1,1,87.5,14,18.8,3,56.3,2,0,81.3,13,6,0,0.0,6.0,0.43,2025_this_team
Leo Scheidler,156983,WR,NOTRE DAME,1,5.0,0,100.0,100.0,1,1,0,0.0,0,1.1,1,258,0,70.7,62.9,75.4,,73.2,0.0,0,0,6,0.0,0,2,0,100.0,2,100.0,2,0.0,0,91.7,2,0,100.0,2,12,2,1.0,6.0,6.0,2025_this_team
Matt Jeffery,189878,WR,NOTRE DAME,4,14.0,0,50.0,,0,0,0,0.0,0,-0.12,1,258,0,66.7,63.6,76.8,,78.7,20.0,1,1,37,0.0,0,5,0,40.0,1,100.0,5,80.0,4,56.3,2,0,0.0,0,37,9,9.0,37.0,7.4,2025_this_team
Jerome Bettis Jr.,199846,WR,NOTRE DAME,1,6.0,0,100.0,,0,0,0,0.0,0,1.8,1,258,0,66.7,61.0,72.7,,71.3,0.0,0,0,6,0.0,0,3,0,100.0,1,66.7,2,0.0,0,91.7,1,0,100.0,3,6,0,0.0,6.0,3.0,2025_this_team
