player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Aamil Wagner,156973,T,NOTRE DAME,12,100.0,2,258,68.7,79.4,61.9,2,4,316,100.0,100.0,98.7,2,7,1,696,0,0,0,696,342,342,0,695,354,0,2025_this_team
Anthonie Knapp,184097,T,NOTRE DAME,12,100.0,0,258,70.9,66.7,72.5,1,9,308,100.0,100.0,98.1,4,11,1,688,0,0,687,688,334,334,0,0,354,0,2025_this_team
Guerby Lambert,189881,G,NOTRE DAME,12,100.0,1,258,63.3,64.7,62.7,0,9,304,100.0,100.0,98.2,3,10,1,684,0,0,1,684,329,329,667,15,355,0,2025_this_team
Billy Schrauth,156979,G,NOTRE DAME,7,100.0,0,258,74.9,82.7,73.1,0,2,196,100.0,100.0,99.5,1,2,0,436,0,436,0,436,213,213,0,0,223,0,2025_this_team
Joe Otting,171095,C,NOTRE DAME,9,100.0,0,258,64.2,69.5,62.0,0,4,165,100.0,100.0,98.8,1,4,0,380,380,0,0,380,174,174,0,0,206,0,2025_this_team
Ashton Craig,156964,C,NOTRE DAME,6,100.0,0,258,64.6,65.9,63.4,0,7,163,100.0,100.0,96.6,1,9,2,352,352,0,0,352,179,179,0,0,173,0,2025_this_team
Sullivan Absher,171074,G,NOTRE DAME,12,100.0,1,258,64.1,71.1,62.6,0,2,151,100.0,100.0,99.3,3,2,0,327,0,296,0,327,161,161,30,0,166,0,2025_this_team
Styles Prescod,184101,T,NOTRE DAME,8,100.0,0,258,45.4,32.3,48.9,1,3,35,100.0,100.0,94.3,0,4,0,89,0,0,88,89,37,37,0,0,52,0,2025_this_team
Chris Terek,171101,G,NOTRE DAME,7,100.0,0,258,60.8,15.3,66.7,0,3,27,100.0,100.0,94.4,0,3,0,80,7,0,0,80,29,29,72,0,51,0,2025_this_team
Matty Augustine,199841,T,NOTRE DAME,4,100.0,0,258,85.3,80.5,81.4,0,0,21,100.0,100.0,100.0,0,0,0,55,0,0,0,55,21,21,0,55,34,0,2025_this_team
Cam Herron,199845,C,NOTRE DAME,3,100.0,0,258,38.2,5.6,50.2,0,0,14,100.0,100.0,100.0,0,0,0,38,38,0,0,38,15,15,0,0,23,0,2025_this_team
Devan Houstan,171086,G,NOTRE DAME,3,100.0,0,258,53.8,80.0,50.3,0,0,12,100.0,100.0,100.0,0,0,0,36,0,28,0,36,13,13,8,0,23,0,2025_this_team
Will Black,200351,T,NOTRE DAME,2,100.0,0,258,79.1,66.6,79.0,0,1,8,100.0,100.0,93.7,0,1,0,27,0,16,0,27,9,9,0,11,18,0,2025_this_team
Owen Strebig,199839,T,NOTRE DAME,1,100.0,0,258,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2025_this_team
Robbie Wollan,189889,C,NOTRE DAME,1,100.0,0,258,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2025_this_team
Max Anderson,189875,G,NOTRE DAME,1,100.0,0,258,60.0,,60.0,0,0,0,,,,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2025_this_team
