player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Aaron Turner,147371,WR,RICE,13,1.9,17,84.0,100.0,5,5,2,1.6,1,-0.19,25,275,0,90.7,68.7,72.9,41.3,77.7,16.7,40,1,55,5.0,12,240,4,34.6,63,91.7,220,56.7,136,101.6,75,4,25.8,62,409,467,7.4,6.5,1.86,2025_this_team
Drayden Dickmann,173233,WR,RICE,12,8.9,5,62.7,41.7,5,12,1,5.1,2,-0.15,17,275,1,76.7,29.9,61.5,50.9,69.8,19.8,43,2,46,0.9,2,217,1,36.5,37,96.3,209,35.0,76,79.8,59,3,44.7,97,320,176,4.8,8.6,1.53,2025_this_team
Tyson Thompson,121708,TE,RICE,11,6.4,2,72.7,,0,0,0,11.1,1,-0.12,4,275,0,59.3,84.7,56.5,70.6,66.9,36.8,25,0,37,5.9,4,68,0,31.8,8,91.2,62,39.7,27,142.0,11,2,23.5,16,105,50,6.3,13.1,1.69,2025_this_team
Semaj Pierre,199107,WR,RICE,12,3.1,5,72.7,0.0,0,1,0,11.1,1,-0.25,2,275,0,59.3,24.7,45.3,66.8,52.4,23.0,14,0,17,1.6,1,61,0,25.9,8,93.4,57,50.8,31,79.0,11,0,26.2,16,43,68,8.5,5.4,0.75,2025_this_team
Braylen Walker,163008,WR,RICE,3,15.8,0,66.7,0.0,0,1,0,14.3,1,-0.82,3,275,0,53.4,66.2,63.6,,63.4,0.0,0,0,14,0.0,0,29,1,29.6,6,93.1,27,0.0,0,80.3,9,0,100.0,29,49,13,2.2,8.2,1.81,2025_this_team
Payton Matthews,199106,WR,RICE,10,17.3,0,44.4,50.0,1,2,0,20.0,1,-0.14,4,275,0,45.4,65.0,57.1,,56.7,0.0,0,0,54,0.0,0,88,1,35.3,4,96.6,85,1.1,1,82.2,9,0,98.9,87,93,18,4.5,23.3,1.09,2025_this_team
Landon Ransom-Goelz,126402,WR,RICE,6,9.7,2,66.7,0.0,0,1,0,0.0,0,-0.01,4,275,0,77.5,70.8,60.7,71.0,60.9,13.0,9,0,34,5.8,4,69,0,40.9,6,91.3,63,21.7,15,123.8,9,1,62.3,43,63,42,7.0,10.5,1.0,2025_this_team
Micah Barnett,162988,TE,RICE,13,14.3,0,28.6,100.0,1,1,0,0.0,0,-0.22,1,275,0,31.6,62.9,57.4,67.9,41.8,73.3,126,0,28,41.3,71,172,1,33.3,2,55.2,95,4.1,7,46.7,7,0,6.4,11,33,12,6.0,16.5,0.35,2025_this_team
James Falk,173236,TE,RICE,13,8.5,0,75.0,,0,0,0,25.0,1,-0.28,2,275,1,39.5,12.5,47.8,68.9,42.1,74.4,67,0,20,34.4,31,90,2,29.1,3,61.1,55,7.8,7,95.8,4,0,6.7,6,30,6,2.0,10.0,0.55,2025_this_team
Ryan Guillo,162998,WR,RICE,6,7.0,0,66.7,,0,0,0,0.0,0,0.11,1,275,0,70.7,62.9,54.2,,53.7,0.0,0,0,9,0.0,0,36,0,41.7,2,100.0,36,5.6,2,78.5,3,0,94.4,34,15,6,3.0,7.5,0.42,2025_this_team
Keenan Arcega-Whiteside,204273,WR,RICE,3,8.5,0,50.0,,0,0,0,0.0,0,-0.32,1,275,0,66.7,61.0,62.1,,59.4,0.0,0,1,8,0.0,0,19,0,26.3,1,100.0,19,5.3,1,20.8,2,0,94.7,18,8,4,4.0,8.0,0.42,2025_this_team
Artis Cole,173511,WR,RICE,3,5.5,0,50.0,,0,0,0,0.0,0,-0.89,0,275,0,66.7,61.0,50.4,,52.7,0.0,0,0,4,0.0,0,27,1,18.5,1,100.0,27,14.8,4,56.3,2,0,85.2,23,4,5,5.0,4.0,0.15,2025_this_team
David Kasemervisz,146367,WR,RICE,6,-1.5,0,100.0,,0,0,0,0.0,0,0.18,1,275,0,70.7,64.6,58.0,,54.2,5.6,1,0,5,0.0,0,18,0,41.2,2,94.4,17,5.6,1,79.2,2,0,88.9,16,6,9,4.5,3.0,0.35,2025_this_team
Barry Jackson Jr.,173031,WR,CINCINNATI,4,6.0,0,0.0,,0,0,1,,0,0.29,0,138,0,,,47.6,,53.4,0.0,0,0,0,0.0,0,20,1,47.4,0,95.0,19,35.0,7,39.6,1,0,65.0,13,0,0,,,0.0,arrival_2025_at_CINCINNATI
