player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Braylon Staley,184893,WR,TENNESSEE,13,8.4,5,69.4,30.8,4,13,0,8.1,6,0.25,37,307,0,65.4,76.3,70.7,,72.3,0.0,0,1,73,0.0,0,437,4,50.2,68,92.9,406,87.9,384,111.9,98,6,11.7,51,843,389,5.7,12.4,2.08,2025_this_team
Chris Brazzell II,158409,WR,TENNESSEE,12,15.7,8,70.9,41.2,7,17,0,3.2,2,0.22,42,307,0,86.4,74.9,79.4,,80.6,0.0,0,2,72,0.0,0,424,2,50.3,61,92.5,392,5.7,24,135.1,86,9,94.3,400,1006,244,4.0,16.5,2.57,2025_this_team
Mike Matthews,184887,WR,TENNESSEE,13,13.7,9,73.6,37.5,3,8,0,10.2,6,0.25,38,307,0,61.3,74.6,67.7,,68.5,0.0,0,1,62,0.0,0,452,1,51.3,53,93.1,421,5.5,25,123.2,72,4,94.5,427,813,347,6.5,15.3,1.93,2025_this_team
Miles Kitselman,163599,TE,TENNESSEE,11,5.8,0,64.3,25.0,2,8,0,15.6,5,0.17,15,307,0,46.8,71.9,64.7,70.9,64.7,52.6,152,4,23,30.1,87,289,0,47.6,27,64.7,187,32.2,93,58.1,42,2,2.4,7,264,145,5.4,9.8,1.41,2025_this_team
Ethan Davis,174722,TE,TENNESSEE,9,7.0,5,70.0,75.0,3,4,0,4.5,1,0.16,12,307,0,75.2,70.4,65.4,56.2,73.5,37.7,72,1,40,23.6,45,191,4,52.2,21,73.8,141,44.5,85,104.4,30,2,3.1,6,257,144,6.9,12.2,1.82,2025_this_team
Radarious Jackson,199974,WR,TENNESSEE,8,10.5,2,81.8,100.0,1,1,0,0.0,0,0.1,6,307,0,80.1,67.5,75.2,,75.1,0.0,0,1,19,0.0,0,44,0,53.5,9,97.7,43,2.3,1,62.9,11,0,97.7,43,90,29,3.2,10.0,2.09,2025_this_team
DaSaahn Brame,199966,TE,TENNESSEE,9,3.6,0,54.5,0.0,0,1,0,25.0,2,0.03,3,307,0,33.4,66.2,56.5,71.3,58.8,7.0,3,0,19,4.7,2,43,0,50.0,6,86.0,37,72.1,31,71.4,11,0,7.0,3,63,38,6.3,10.5,1.7,2025_this_team
Jack Van Dorselaer,199978,TE,TENNESSEE,11,1.1,0,71.4,0.0,0,1,0,16.7,1,0.09,2,307,0,49.8,65.7,47.4,68.6,49.2,43.8,32,0,7,27.4,20,73,1,53.6,5,68.5,50,24.7,18,114.9,7,1,0.0,0,23,26,5.2,4.6,0.46,2025_this_team
Travis Smith Jr.,200185,WR,TENNESSEE,7,11.2,0,50.0,50.0,1,2,0,0.0,0,0.25,1,307,0,73.1,64.1,55.2,,53.6,0.0,0,0,13,0.0,0,51,1,50.0,3,98.0,50,0.0,0,63.9,6,0,100.0,51,29,13,4.3,9.7,0.58,2025_this_team
Trent Thomas,172314,TE,S ALABAMA,12,2.6,0,80.0,50.0,1,2,0,0.0,0,-0.11,2,288,0,76.3,65.7,48.4,64.3,56.3,86.4,114,0,16,58.3,77,132,1,43.8,4,37.1,49,11.4,15,95.0,5,0,2.3,3,34,22,5.5,8.5,0.69,arrival_2025_at_S ALABAMA
Isaiah Hardge,171894,WR,COLORADO,5,0.6,1,100.0,100.0,1,1,0,0.0,0,0.14,2,143,0,76.3,67.0,53.5,,56.2,0.0,0,0,11,0.0,0,45,1,57.1,5,93.3,42,95.6,43,97.5,5,0,4.4,2,37,34,6.8,7.4,0.88,arrival_2025_at_COLORADO
Tommy Winton III,161259,WR,TENNESSEE,2,9.8,1,60.0,0.0,0,1,0,0.0,0,0.17,2,307,0,73.1,64.1,74.8,,70.4,0.0,0,0,12,0.0,0,10,0,50.0,3,100.0,10,70.0,7,73.8,5,0,30.0,3,26,16,5.3,8.7,2.6,2025_this_team
Joakim Dodson,208848,WR,TENNESSEE,3,15.0,0,50.0,,0,0,0,33.3,1,0.17,2,307,0,31.6,65.8,55.7,,57.9,0.0,0,0,27,0.0,0,22,0,40.9,2,100.0,22,100.0,22,83.3,4,0,0.0,0,38,3,1.5,19.0,1.73,2025_this_team
Braylon Harmon,193240,WR,TENNESSEE,1,26.0,0,50.0,100.0,1,1,0,50.0,1,0.63,1,307,0,24.9,68.0,72.3,,69.6,0.0,0,0,41,0.0,0,2,0,50.0,1,100.0,2,100.0,2,95.8,2,0,0.0,0,41,3,3.0,41.0,20.5,2025_this_team
Cole Harrison,188884,TE,TENNESSEE,3,0.0,0,100.0,,0,0,0,0.0,0,0.13,1,307,1,66.7,15.6,40.4,71.8,28.8,16.7,2,0,8,41.7,5,12,0,50.0,1,58.3,7,41.7,5,100.0,1,0,0.0,0,8,8,8.0,8.0,1.14,2025_this_team
Trey Weary,174747,WR,TENNESSEE,3,6.0,0,100.0,,0,0,0,0.0,0,-0.22,1,307,0,66.7,61.0,54.2,,53.5,0.0,0,0,6,0.0,0,19,0,31.6,1,100.0,19,5.3,1,91.7,1,0,94.7,18,6,0,0.0,6.0,0.32,2025_this_team
