player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Emmanuel Pregnon,128427,G,OREGON,15,100.0,0,264,87.0,88.1,86.3,2,2,445,100.0,100.0,99.3,1,5,1,910,0,849,1,910,471,471,55,1,439,2,2025_this_team
Dave Iuli,163294,G,OREGON,15,100.0,1,264,61.9,78.9,57.4,0,10,435,100.0,100.0,98.9,3,10,0,907,0,117,0,907,461,461,785,0,446,2,2025_this_team
Alex Harkey,157695,T,OREGON,14,100.0,1,264,64.8,74.0,64.6,6,12,440,100.0,100.0,97.5,9,20,2,887,0,0,0,887,467,467,31,821,420,34,2025_this_team
Iapani Laloulu,174128,C,OREGON,15,100.0,0,264,69.1,82.3,64.5,5,5,442,100.0,100.0,98.6,4,11,1,884,884,0,0,884,466,466,0,0,418,0,2025_this_team
Isaiah World,158252,T,OREGON,15,100.0,1,264,65.4,62.8,66.5,5,12,417,100.0,100.0,97.7,8,18,1,844,0,1,823,844,437,437,0,14,407,4,2025_this_team
Gernorris Wilson,174127,T,OREGON,9,98.8,0,264,56.4,56.5,54.3,0,1,50,96.2,96.3,99.0,1,1,0,169,0,0,7,171,52,54,2,140,117,20,2025_this_team
Fox Crader,191322,T,OREGON,9,100.0,0,264,61.1,88.0,49.4,0,1,60,100.0,100.0,99.2,0,1,0,138,0,0,129,138,68,68,0,6,70,3,2025_this_team
Charlie Pickard,146540,C,OREGON,10,100.0,0,264,65.9,76.4,66.5,1,0,40,100.0,100.0,98.7,2,1,0,135,130,0,0,135,46,46,0,0,89,2,2025_this_team
Kawika Rogers,163302,G,OREGON,9,100.0,0,264,67.7,81.4,63.8,1,0,49,100.0,100.0,99.0,0,1,0,108,0,39,0,108,53,53,57,11,55,1,2025_this_team
Matthew Bedford,101579,G,OREGON,6,100.0,0,264,75.4,64.1,76.0,0,0,26,100.0,100.0,100.0,1,0,0,82,0,0,0,82,29,29,82,0,53,0,2025_this_team
Trent Ferguson,184843,T,OREGON,12,100.0,0,264,54.3,75.6,51.8,0,0,9,100.0,100.0,100.0,0,0,0,61,0,0,36,61,11,11,1,4,50,20,2025_this_team
Kade Caton,191321,T,OREGON,4,100.0,0,264,75.7,,72.9,0,0,0,,,,0,0,0,14,0,0,0,14,0,0,0,1,14,13,2025_this_team
Douglas Utu,199881,G,OREGON,4,100.0,0,264,56.4,73.1,55.2,0,0,1,100.0,100.0,100.0,0,0,0,10,0,0,0,10,2,2,5,0,8,5,2025_this_team
Lipe Moala,176595,G,OREGON,2,100.0,0,264,76.4,73.1,75.8,0,0,2,100.0,100.0,100.0,0,0,0,10,0,10,0,10,2,2,0,0,8,0,2025_this_team
Devin Brooks,191320,C,OREGON,2,100.0,0,264,59.9,72.1,59.2,0,0,1,100.0,100.0,100.0,0,0,0,8,8,0,0,8,2,2,0,0,6,0,2025_this_team
Ziyare Addison,199878,T,OREGON,2,100.0,0,264,61.8,74.8,60.2,0,0,1,100.0,100.0,100.0,0,0,0,8,0,0,8,8,2,2,0,0,6,0,2025_this_team
Demetri Manning,199875,G,OREGON,2,100.0,0,264,58.7,73.1,57.8,0,0,1,100.0,100.0,100.0,0,0,0,8,0,4,0,8,2,2,4,0,6,0,2025_this_team
Zac Stascausky,204236,T,OREGON,1,100.0,0,264,61.0,73.9,60.1,0,0,1,100.0,100.0,100.0,0,0,0,4,0,0,0,4,2,2,0,4,2,0,2025_this_team
