player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Wayne Harris,184076,WR,KENT STATE,12,9.8,10,61.0,25.0,2,8,1,5.3,2,-0.1,18,201,0,75.8,82.4,66.7,,69.5,0.0,0,0,42,0.0,0,267,1,36.2,36,96.3,257,79.8,213,86.2,59,1,19.9,53,391,142,3.9,10.9,1.52,2025_this_team
Da'Shawn Martin,188233,WR,KENT STATE,11,12.2,6,68.8,75.0,3,4,0,0.0,0,-0.13,22,201,2,90.1,36.1,72.1,,73.4,0.0,0,0,75,0.0,0,241,1,36.5,33,95.4,230,15.8,38,131.2,48,4,84.2,203,507,180,5.5,15.4,2.2,2025_this_team
Cade Wolford,188243,WR,KENT STATE,12,14.4,3,55.9,100.0,1,1,0,5.0,1,-0.11,12,201,0,74.6,76.0,80.3,67.5,77.8,0.0,0,0,79,0.6,1,155,1,36.1,19,92.3,143,77.4,120,140.3,34,7,9.7,15,509,241,12.7,26.8,3.56,2025_this_team
Terik Mulder,162265,TE,KENT STATE,10,7.7,0,76.0,100.0,2,2,0,9.5,2,-0.21,10,201,0,63.6,70.2,71.5,54.8,76.3,75.9,123,2,50,21.0,34,162,1,35.1,19,74.1,120,15.4,25,104.7,25,4,8.6,14,198,100,5.3,10.4,1.65,2025_this_team
Sebastian Brown,129607,WR,KENT STATE,12,12.6,1,52.2,40.0,2,5,0,7.7,1,-0.27,6,201,0,66.4,68.6,55.9,,56.9,0.0,0,1,36,0.0,0,177,0,32.3,12,93.8,166,6.2,11,68.8,23,1,93.2,165,148,48,4.0,12.3,0.89,2025_this_team
Ardell Banks,175136,WR,KENT STATE,11,15.2,1,60.0,83.3,5,6,1,14.3,2,0.19,9,201,0,51.7,68.5,64.4,,68.6,0.0,0,0,38,0.0,0,106,2,43.7,12,97.2,103,4.7,5,128.1,20,2,95.3,101,205,28,2.3,17.1,1.99,2025_this_team
Da'Realyst Clark,198624,WR,KENT STATE,10,15.9,0,33.3,0.0,0,1,0,0.0,0,-0.11,2,201,0,73.1,74.5,67.0,,66.3,0.0,0,0,89,0.0,0,53,0,32.7,3,88.7,47,17.0,9,116.9,9,1,81.1,43,108,80,26.7,36.0,2.3,2025_this_team
Hunter Hopperton,161377,TE,KENT STATE,12,2.6,0,62.5,,0,0,0,0.0,0,0.12,2,201,0,76.3,65.7,59.5,54.0,60.2,93.8,150,0,14,58.1,93,160,3,44.7,5,39.4,63,2.5,4,74.0,8,0,3.1,5,38,25,5.0,7.6,0.6,2025_this_team
Christian Berry,165211,TE,KENT STATE,12,7.1,2,75.0,0.0,0,1,0,0.0,0,-0.22,6,201,0,77.5,69.2,69.4,62.0,78.8,79.5,62,0,21,25.6,20,78,3,35.6,6,70.5,55,19.2,15,113.0,8,0,1.3,1,93,54,9.0,15.5,1.69,2025_this_team
Jay Jay Etheridge,184073,WR,KENT STATE,8,5.6,1,42.9,0.0,0,1,0,40.0,2,-0.27,1,201,0,21.7,64.1,47.5,,49.5,0.0,0,1,9,0.0,0,63,0,31.1,3,96.8,61,17.5,11,11.3,7,0,82.5,52,22,5,1.7,7.3,0.36,2025_this_team
Zy'aire Fletcher,198639,TE,KENT STATE,4,15.7,0,66.7,,0,0,0,0.0,0,0.43,1,201,0,73.1,64.1,89.4,70.0,82.8,66.7,14,0,27,14.3,3,21,1,40.0,2,81.0,17,19.0,4,109.7,3,0,9.5,2,47,18,9.0,23.5,2.76,2025_this_team
Dakota Taylor,188240,TE,KENT STATE,5,7.5,0,50.0,,0,0,0,0.0,0,-0.7,0,201,0,66.7,61.0,48.7,68.3,53.2,87.5,14,0,6,12.5,2,16,0,20.0,1,81.3,13,12.5,2,56.3,2,0,0.0,0,6,1,1.0,6.0,0.46,2025_this_team
Teaunn Hunter,198630,WR,KENT STATE,2,33.0,0,0.0,,0,0,0,100.0,1,0.44,0,201,0,16.4,,45.7,,46.2,0.0,0,0,0,0.0,0,9,0,50.0,0,88.9,8,11.1,1,39.6,1,0,88.9,8,0,0,,,0.0,2025_this_team
Matthew Maxey,198638,WR,KENT STATE,1,10.0,0,100.0,,0,0,0,0.0,0,-0.55,0,201,0,66.7,61.0,59.9,,60.0,0.0,0,0,10,0.0,0,3,0,33.3,1,100.0,3,100.0,3,108.3,1,0,0.0,0,10,0,0.0,10.0,3.33,2025_this_team
