player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Anthony Brown-Stephens,175138,WR,TULANE,14,12.4,7,63.1,66.7,4,6,0,10.9,5,0.19,28,319,1,61.3,52.8,65.9,,66.9,0.0,0,0,54,0.0,0,299,3,48.4,41,94.6,283,29.4,88,98.4,65,2,70.2,210,523,178,4.3,12.8,1.85,2025_this_team
Shazz Preston,163610,WR,TULANE,14,11.0,5,77.2,77.8,7,9,0,6.4,3,0.25,29,319,0,73.1,73.4,71.8,,73.2,0.0,0,0,69,0.0,0,316,1,49.0,44,94.9,300,9.2,29,141.9,57,4,90.8,287,735,272,6.2,16.7,2.45,2025_this_team
Omari Hayes,156520,WR,TULANE,14,7.7,8,74.5,80.0,4,5,0,7.3,3,0.13,27,319,0,69.7,83.8,83.6,,86.8,0.0,0,2,42,0.0,0,170,2,49.1,38,95.3,162,69.4,118,95.5,51,1,30.0,51,503,217,5.7,13.2,3.1,2025_this_team
Bryce Bohanon,144404,WR,TULANE,10,9.4,5,63.3,50.0,1,2,0,13.9,5,0.28,21,319,0,50.3,73.3,68.1,,68.5,0.0,0,0,42,0.0,0,207,1,48.5,31,93.7,194,85.5,177,103.9,49,2,12.1,25,417,197,6.4,13.5,2.15,2025_this_team
Zycarl Lewis Jr.,189579,WR,TULANE,14,10.8,1,57.1,27.3,3,11,0,7.7,2,-0.02,17,319,0,58.4,70.9,69.9,,71.3,0.0,0,3,63,0.0,0,157,1,43.4,24,96.8,152,45.2,71,68.6,42,2,54.1,85,330,122,5.1,13.8,2.17,2025_this_team
Justyn Reid,176430,TE,TULANE,14,6.6,2,56.7,50.0,1,2,1,15.0,3,0.2,10,319,0,49.0,69.7,52.5,61.5,55.1,58.8,147,0,33,28.8,72,250,3,49.4,17,68.0,170,24.8,62,110.4,30,3,9.6,24,200,134,7.9,11.8,1.18,2025_this_team
Tre Shackelford,149111,WR,TULANE,13,10.1,3,61.9,66.7,2,3,0,13.3,2,-0.01,9,319,0,53.7,68.7,62.5,,62.8,0.0,0,1,30,0.0,0,122,1,47.5,13,96.7,118,4.1,5,88.0,21,1,95.9,117,193,64,4.9,14.8,1.64,2025_this_team
Johnny Pascuzzi,144863,TE,TULANE,14,8.2,1,70.6,50.0,1,2,1,7.7,1,0.26,7,319,0,67.5,68.7,63.5,72.9,61.0,61.8,134,0,29,35.5,77,217,1,52.6,12,61.3,133,25.8,56,116.8,17,1,4.6,10,148,52,4.3,12.3,1.11,2025_this_team
Dawson Johnson,190274,TE,DOMINION,13,6.9,1,76.9,100.0,2,2,0,0.0,0,-0.02,5,263,0,81.5,68.2,52.9,58.6,55.6,13.5,23,0,17,24.6,42,171,0,39.8,10,72.5,124,48.0,82,123.6,13,1,7.6,13,99,52,5.2,9.9,0.8,arrival_2025_at_DOMINION
Garrett Mmahat,158421,WR,TULANE,6,6.9,2,83.3,100.0,2,2,0,0.0,0,-0.21,8,319,1,80.9,19.7,72.6,,72.2,0.0,0,1,22,0.0,0,47,0,48.9,10,95.7,45,72.3,34,75.0,12,0,27.7,13,124,56,5.6,12.4,2.76,2025_this_team
Anthony Miller,175984,TE,TULANE,14,8.4,0,50.0,66.7,2,3,0,16.7,1,0.18,5,319,0,49.8,65.7,55.7,57.4,62.9,76.1,102,1,18,47.0,63,134,0,51.6,5,49.3,66,12.7,17,62.5,10,1,8.2,11,60,30,6.0,12.0,0.91,2025_this_team
Jimmy Calloway,124274,WR,TULANE,14,21.9,0,37.5,33.3,1,3,0,25.0,1,0.15,2,319,0,39.5,68.7,54.8,,52.0,0.0,0,1,41,0.0,0,83,1,48.0,3,88.0,73,19.3,16,20.8,8,0,79.5,66,52,4,1.3,17.3,0.71,2025_this_team
Gabe Daniels,204316,WR,SYRACUSE,6,20.6,0,25.0,25.0,1,4,1,0.0,0,0.04,2,304,0,70.7,62.9,57.6,,60.7,0.0,0,2,17,0.0,0,47,1,53.3,2,95.7,45,6.4,3,42.2,8,1,93.6,44,29,0,0.0,14.5,0.64,arrival_2025_at_SYRACUSE
