player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Kenny Odom,164032,WR,UTEP,11,8.7,16,62.0,50.0,8,16,0,10.1,7,-0.19,21,330,1,62.5,56.6,67.0,62.2,65.7,1.4,5,4,74,0.3,1,352,1,33.1,62,94.9,334,59.9,211,81.5,100,6,36.9,130,586,413,6.7,9.5,1.75,arrival_2025_at_UTEP
Keshaun Singleton,175325,WR,USF,12,15.2,17,71.4,45.0,9,20,0,7.4,4,0.3,32,327,0,65.4,74.0,74.0,,75.4,0.8,3,2,66,0.0,0,365,4,51.9,50,94.0,343,10.1,37,139.9,70,8,87.9,321,881,304,6.1,17.6,2.57,2025_this_team
Christian Neptune,206238,WR,USF,11,5.7,2,63.3,33.3,2,6,0,13.6,6,0.12,12,327,0,50.4,81.2,63.1,71.5,61.3,5.4,12,1,43,0.9,2,221,1,43.6,38,94.1,208,86.9,192,75.7,60,1,6.3,14,320,223,5.9,8.4,1.54,2025_this_team
Jeremiah Koger,199425,WR,USF,13,13.5,3,71.7,57.1,8,14,0,5.0,2,0.22,24,327,1,76.7,38.1,70.2,61.1,71.5,0.0,0,0,63,0.4,1,271,1,50.2,38,95.2,258,8.1,22,148.7,53,8,91.9,249,601,152,4.0,15.8,2.33,2025_this_team
Mudia Reuben,157258,WR,USF,11,4.6,10,75.0,16.7,1,6,0,7.7,3,0.31,17,327,2,70.1,23.1,70.8,58.5,71.9,2.4,5,1,60,1.4,3,212,0,51.5,36,91.0,193,87.7,186,133.6,48,5,8.5,18,495,351,9.8,13.8,2.56,2025_this_team
Chas Nimrod,157617,WR,USF,6,15.5,4,60.5,25.0,2,8,0,11.5,3,0.04,15,327,0,59.7,71.1,68.8,62.1,70.5,0.0,0,1,55,0.5,1,185,0,44.6,23,94.1,174,13.0,24,119.0,38,3,87.0,161,466,158,6.9,20.3,2.68,2025_this_team
Armani Winfield,158574,WR,COLO STATE,12,9.6,4,71.0,100.0,5,5,0,0.0,0,-0.2,13,144,0,86.7,70.6,61.2,,61.0,0.0,0,0,49,0.0,0,237,0,39.4,22,95.4,226,3.4,8,119.8,31,2,96.6,229,276,142,6.5,12.5,1.22,arrival_2025_at_COLO STATE
Wyatt Sullivan,156534,TE,USF,13,4.6,3,72.0,0.0,0,1,1,10.0,2,0.27,9,327,0,62.5,70.1,56.0,59.0,60.1,39.4,87,1,30,28.5,63,221,2,51.0,18,68.3,151,36.2,80,101.4,25,2,6.3,14,176,127,7.1,9.8,1.17,2025_this_team
Arhmad Branch,174948,WR,PURDUE,9,16.5,2,56.0,33.3,1,3,0,6.7,1,0.09,10,273,0,69.9,69.2,70.5,,71.4,0.0,0,2,49,0.0,0,106,0,48.5,14,91.5,97,8.5,9,77.4,25,2,91.5,97,212,71,5.1,15.1,2.19,arrival_2025_at_PURDUE
JeyQuan Smith,175327,WR,USF,13,12.7,1,57.1,0.0,0,1,0,25.0,4,0.16,9,327,0,28.3,71.1,60.5,,57.7,0.7,1,0,42,0.0,0,134,0,44.9,12,94.8,127,6.0,8,82.6,21,0,91.0,122,166,89,7.4,13.8,1.31,2025_this_team
Jonathan Echols,183435,TE,USF,10,8.0,2,50.0,0.0,0,5,0,10.0,1,0.1,6,327,0,61.4,67.5,58.1,76.3,60.1,39.5,68,2,24,35.5,61,172,0,47.5,9,59.3,102,35.5,61,69.0,18,3,3.5,6,109,47,5.2,12.1,1.07,2025_this_team
Joshua Porter,183447,WR,USF,12,7.0,2,84.6,,0,0,0,0.0,0,0.25,4,327,0,81.5,78.8,61.1,,59.3,2.2,2,0,26,0.0,0,90,0,55.3,11,94.4,85,76.7,69,120.2,13,1,21.1,19,87,36,3.3,7.9,1.02,2025_this_team
Bryson Rodgers,170265,WR,OHIO STATE,6,14.3,0,75.0,0.0,0,1,0,0.0,0,0.31,6,260,0,77.5,68.1,62.6,,60.9,0.0,0,0,21,0.0,0,75,0,56.3,6,94.7,71,21.3,16,145.3,8,1,78.7,59,79,12,2.0,13.2,1.11,arrival_2025_at_OHIO STATE
