player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Rico Watson III,99809,ED,USF,13,6,0,84.2,0,0,327,0,0,41.1,64.3,15.3,70.3,81.2,59.7,2,9,0,1,24,17.3,9,0,4,77.6,16,3,0,105,2,151,537,368,0,3,355,10,1,169,159,227,61,26,37,4,19,14,0,150,104,9.4,2025_this_team
Josh Celiscar,123738,DI,USF,13,8,2,,1,0,327,0,0,64.1,57.7,35.4,65.5,52.1,51.8,5,10,0,0,,21.2,7,0,3,0.0,0,3,0,0,0,0,546,545,7,365,82,91,0,1,286,260,0,12,18,0,0,18,0,0,0,,2025_this_team
D.J. Harris,144734,ED,USF,13,4,0,75.0,1,0,327,0,0,63.8,62.2,67.7,61.6,60.4,55.1,4,4,0,1,18,20.6,7,0,1,47.9,6,1,0,15,1,74,435,411,0,18,340,53,0,24,150,211,7,18,23,1,8,9,0,44,38,7.3,2025_this_team
Jacob Merrifield,145209,DI,USF,13,4,1,,0,0,327,0,0,63.6,62.9,82.4,61.5,59.8,46.6,0,4,0,0,,23.5,4,0,1,0.0,0,2,0,0,0,0,296,296,5,235,1,55,0,0,138,158,0,7,9,1,0,6,0,0,0,,2025_this_team
Devin Lee,146975,DI,USF,13,12,0,,0,0,327,1,0,58.1,73.6,32.1,64.0,79.7,58.2,1,9,0,0,,12.9,4,0,3,0.0,0,1,0,0,0,2,479,478,181,294,0,3,0,1,234,243,0,12,15,3,0,11,0,0,0,,2025_this_team
Dennard Flowers,147062,ED,USF,11,3,0,,1,0,327,0,0,68.9,79.4,24.4,74.6,81.9,71.4,0,18,0,0,,10.5,2,0,3,0.0,0,2,0,0,0,4,394,393,7,68,239,79,0,1,239,151,1,13,14,2,0,20,0,0,0,,2025_this_team
Terrell Jones,156391,DI,VIRGINIA,3,0,0,,0,1,335,0,0,,79.8,77.2,60.9,86.6,74.3,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,47,47,8,36,0,3,0,0,29,18,0,4,4,1,0,2,0,0,0,,arrival_2025_at_VIRGINIA
C.J. Hicks,156483,ED,OHIO STATE,4,1,0,,0,0,260,0,0,61.4,79.7,80.9,78.2,72.9,61.5,0,6,0,0,,16.7,1,0,0,0.0,0,0,0,1,0,6,50,49,0,0,49,0,0,1,23,21,0,3,4,1,0,6,0,0,0,,arrival_2025_at_OHIO STATE
Asani Redwood,157354,DI,W VIRGINIA,12,7,0,100.0,0,0,343,0,0,57.8,59.4,83.8,60.9,57.9,74.2,2,13,0,0,43,4.8,1,1,0,118.8,1,0,0,0,0,5,424,422,2,273,42,105,0,2,223,196,0,11,13,1,1,15,0,43,30,43.0,arrival_2025_at_W VIRGINIA
Michael Williams II,162616,ED,USF,6,3,0,100.0,0,0,327,0,0,57.0,63.5,18.9,68.4,63.1,43.3,1,5,0,0,11,15.8,3,0,2,112.5,1,1,0,0,0,13,218,217,2,18,131,66,0,1,110,95,1,11,13,1,1,7,0,11,7,11.0,2025_this_team
MarShon Oxley,163332,ED,W VIRGINIA,11,3,0,100.0,0,0,343,0,0,58.7,57.2,0.6,72.1,51.9,47.2,1,6,0,0,8,18.8,3,0,2,100.0,1,2,0,4,0,17,147,139,0,2,136,1,0,8,52,78,3,7,10,2,1,9,0,8,8,8.0,arrival_2025_at_W VIRGINIA
Ashton Mosley,183445,ED,USF,9,5,0,50.0,0,0,327,0,0,69.8,75.7,80.8,73.1,68.6,81.0,0,4,0,0,5,0.0,0,0,0,56.3,1,0,0,6,0,16,64,58,0,0,58,0,0,6,26,22,0,1,3,0,2,4,0,5,1,5.0,2025_this_team
Traevon Mitchell,187601,DI,USF,12,10,0,,0,0,327,0,0,49.8,80.2,66.7,76.7,82.3,60.6,2,28,0,0,,12.5,4,0,2,0.0,0,3,0,1,0,4,439,438,160,259,4,15,0,1,285,150,0,17,18,5,0,33,0,0,0,,2025_this_team
Jahari Grant,189606,DI,USF,10,1,0,,0,0,327,0,0,,60.6,17.4,59.3,64.9,69.9,0,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,92,92,42,49,0,1,0,0,49,43,0,0,1,0,0,2,0,0,0,,2025_this_team
Ryan Jenkins,189609,DI,USF,11,3,0,,0,0,327,0,0,65.6,64.9,26.2,60.2,64.0,65.0,0,6,0,0,,11.1,1,0,1,0.0,0,1,0,0,0,0,128,128,6,62,29,31,0,0,76,52,0,6,5,0,0,7,0,0,0,,2025_this_team
Ira Singleton IV,189617,ED,USF,13,3,0,66.7,0,0,327,2,0,50.0,65.2,64.5,81.8,47.0,25.5,6,16,0,0,10,47.6,10,0,1,77.1,4,4,0,15,0,60,357,336,0,7,311,18,0,21,189,108,5,6,8,0,6,26,0,28,10,7.0,2025_this_team
Levi Smiley,189618,ED,USF,12,6,0,,0,0,327,0,0,61.1,62.3,42.5,60.8,63.9,60.9,1,3,0,0,,16.7,2,0,1,0.0,0,0,0,0,0,1,179,178,0,8,129,41,0,1,101,77,0,4,4,1,0,4,0,0,0,,2025_this_team
