player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Jaden Barnes,173738,WR,APP STATE,10,9.6,16,63.2,61.5,8,13,0,12.7,8,0.03,29,108,1,53.3,63.5,72.0,,71.8,0.0,0,1,59,0.0,0,322,0,42.2,55,94.1,303,79.5,256,105.8,87,7,19.9,64,605,239,4.3,11.0,2.0,arrival_2025_at_APP STATE
Javen Nicholas,157109,WR,CHARLOTTE,12,9.4,19,71.4,40.0,6,15,0,1.6,1,-0.2,33,136,1,90.4,68.1,74.8,,75.9,0.3,1,2,64,0.0,0,390,2,36.5,60,95.6,373,82.3,321,108.5,84,5,16.7,65,746,369,6.2,12.4,2.0,2025_this_team
Sean Brown,111094,WR,CHARLOTTE,12,15.8,2,69.2,55.6,5,9,0,2.7,1,-0.21,22,136,0,83.4,72.6,78.0,,78.3,0.0,0,1,46,0.0,0,236,1,34.9,36,97.0,229,9.3,22,98.9,52,1,90.7,214,508,83,2.3,14.1,2.22,2025_this_team
E. Jai Mason,177868,WR,CHARLOTTE,11,11.2,5,70.5,37.5,3,8,0,6.1,2,-0.27,19,136,0,72.7,72.3,64.7,,65.9,1.3,4,3,62,0.0,0,304,0,32.3,31,94.7,288,18.4,56,102.7,44,4,78.9,240,423,175,5.6,13.6,1.47,2025_this_team
Miles Burris,184261,WR,CHARLOTTE,12,12.0,2,46.4,66.7,2,3,0,0.0,0,-0.33,6,136,0,82.7,68.7,55.6,61.0,54.6,0.5,1,3,18,0.5,1,208,1,35.8,13,92.3,192,10.1,21,20.4,28,0,89.4,186,129,38,2.9,9.9,0.67,2025_this_team
Gus McGee,146140,TE,CHARLOTTE,12,5.1,3,70.0,40.0,2,5,0,0.0,0,-0.33,6,136,0,84.2,69.5,58.7,59.4,59.7,49.6,130,1,25,22.5,59,262,2,31.7,14,73.3,192,29.4,77,82.7,20,1,8.0,21,127,63,4.5,9.1,0.66,2025_this_team
Jake Young,162766,TE,CHARLOTTE,12,7.2,2,33.3,,0,0,0,33.3,2,-0.02,2,136,0,33.4,66.2,51.2,69.7,49.7,53.4,78,1,12,21.9,32,146,0,38.4,4,74.0,108,30.1,44,7.6,12,0,4.8,7,30,11,2.8,7.5,0.28,2025_this_team
Derrick Eley,193128,WR,CHARLOTTE,10,18.5,3,54.5,0.0,0,1,0,25.0,2,-0.45,6,136,0,38.0,77.0,71.6,,70.6,0.0,0,1,32,0.0,0,57,0,34.5,6,96.5,55,61.4,35,78.6,11,1,38.6,22,102,11,1.8,17.0,1.85,2025_this_team
Joey Bearns III,144893,TE,CHARLOTTE,9,1.1,1,81.8,0.0,0,1,0,0.0,0,-0.04,4,136,0,80.9,68.7,70.3,58.2,77.6,50.0,27,0,15,33.3,18,54,0,37.5,9,59.3,32,22.2,12,113.6,11,1,1.9,1,44,41,4.6,4.9,1.38,2025_this_team
Jaylen Hampton,188746,WR,CHARLOTTE,7,13.3,0,33.3,0.0,0,2,0,25.0,1,-0.11,2,136,0,39.5,64.1,55.4,,55.0,0.0,0,1,11,0.0,0,29,1,50.0,3,96.6,28,3.4,1,2.8,9,0,96.6,28,27,12,4.0,9.0,0.96,2025_this_team
Ta'ir Brooks,156919,WR,CHARLOTTE,3,14.8,0,20.0,0.0,0,1,0,0.0,0,0.14,0,136,0,66.7,61.0,51.2,,52.2,0.0,0,0,9,0.0,0,33,1,43.3,1,90.9,30,9.1,3,39.6,5,0,90.9,30,9,0,0.0,9.0,0.3,2025_this_team
Connor Adair,184257,TE,CHARLOTTE,7,8.3,0,50.0,,0,0,0,33.3,1,-0.13,0,136,0,32.3,66.9,48.1,26.4,44.6,46.4,13,0,5,21.4,6,28,0,46.4,2,78.6,22,35.7,10,56.3,4,0,7.1,2,6,0,0.0,3.0,0.27,2025_this_team
Justin Olson,99695,WR,CHARLOTTE,2,18.8,0,50.0,0.0,0,1,0,0.0,0,0.12,1,136,0,70.7,63.7,63.1,,61.4,0.0,0,0,47,0.0,0,31,0,40.0,2,96.8,30,9.7,3,95.8,4,0,90.3,28,56,17,8.5,28.0,1.87,2025_this_team
Tank Boston,183354,WR,NC STATE,1,8.3,0,66.7,,0,0,0,0.0,0,-1.09,1,248,0,70.7,62.9,57.1,,56.9,0.0,0,0,6,0.0,0,9,0,11.1,2,100.0,9,11.1,1,72.9,3,0,88.9,8,11,3,1.5,5.5,1.22,arrival_2025_at_NC STATE
Jayden McGowan,157184,WR,CHARLOTTE,1,25.3,1,33.3,0.0,0,1,0,0.0,0,-0.1,1,136,0,66.7,61.0,65.4,,62.2,0.0,0,0,7,0.0,0,14,0,25.0,1,85.7,12,100.0,14,42.4,3,0,0.0,0,7,4,4.0,7.0,0.58,2025_this_team
