player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Isaiah Sategna III,163642,WR,OKLAHOMA,13,9.0,22,64.7,46.2,6,13,1,8.3,6,-0.02,39,261,2,67.9,53.0,70.5,62.1,70.8,0.0,0,1,87,0.2,1,462,3,43.0,66,95.0,439,92.9,429,117.3,102,8,6.7,31,960,524,7.9,14.5,2.19,2025_this_team
Deion Burks,145107,WR,OKLAHOMA,13,8.6,10,67.4,52.9,9,17,0,4.9,3,-0.01,30,261,0,80.1,75.8,64.1,,65.8,0.0,0,2,45,0.0,0,448,2,44.6,58,95.1,426,22.1,99,94.0,86,4,77.9,349,617,304,5.2,10.6,1.45,2025_this_team
Trell Harris,163133,WR,VIRGINIA,13,10.9,13,72.0,53.3,8,15,0,3.3,2,0.08,36,335,0,80.2,75.0,77.0,,77.2,0.0,0,2,75,0.0,0,395,1,47.0,59,96.5,381,20.8,82,115.2,82,5,79.2,313,847,363,6.2,14.4,2.22,arrival_2025_at_VIRGINIA
Jaren Kanak,158070,TE,OKLAHOMA,13,7.5,8,77.2,60.0,3,5,3,2.2,1,-0.05,21,261,1,85.9,42.4,64.1,61.1,71.2,41.0,151,2,48,12.5,46,368,6,44.0,44,83.2,306,44.6,164,90.5,57,0,9.2,34,530,270,6.1,12.0,1.73,2025_this_team
Hayden Hansen,157727,TE,FLORIDA,12,6.7,1,63.8,50.0,1,2,0,9.1,3,-0.2,12,163,1,65.1,32.2,52.7,56.4,52.6,64.3,268,1,28,25.9,108,417,3,40.5,30,71.0,296,20.1,84,82.6,47,2,14.4,60,248,97,3.2,8.3,0.84,arrival_2025_at_FLORIDA
Parker Livingstone,184512,WR,TEXAS,13,14.8,4,65.9,30.0,3,10,0,6.5,2,0.1,22,311,0,72.1,72.2,67.9,,68.9,0.0,0,1,83,0.0,0,317,1,43.0,29,95.0,301,21.5,68,136.0,44,6,78.5,249,516,166,5.7,17.8,1.71,arrival_2025_at_TEXAS
Rocky Beers,156005,TE,COLO STATE,12,7.8,5,79.5,100.0,4,4,0,0.0,0,-0.16,19,144,0,90.1,72.8,69.7,62.7,73.0,37.9,128,0,48,11.2,38,338,4,40.0,31,83.7,283,59.2,200,147.7,39,7,2.4,8,388,176,5.7,12.5,1.37,arrival_2025_at_COLO STATE
JV Gibson,193295,WR,OKLAHOMA,9,10.5,3,55.9,71.4,5,7,0,5.0,1,-0.06,10,261,0,74.4,70.3,57.1,,56.9,0.0,0,2,38,0.0,0,236,1,40.0,19,92.8,219,11.0,26,58.9,34,1,89.0,210,204,62,3.3,10.7,0.93,2025_this_team
Keontez Lewis,146387,WR,OKLAHOMA,9,12.7,3,63.6,57.1,4,7,0,0.0,0,-0.02,15,261,1,86.3,26.8,60.6,60.9,61.7,0.0,0,2,28,0.5,1,215,1,45.2,21,97.2,209,6.0,13,80.7,33,2,94.0,202,243,45,2.1,11.6,1.16,2025_this_team
Jer'Michael Carter,172737,WR,OKLAHOMA,13,10.6,0,64.3,66.7,2,3,0,0.0,0,-0.25,5,261,0,80.1,67.5,60.9,,59.0,0.0,0,1,22,0.0,0,98,0,36.8,9,96.9,95,18.4,18,56.0,14,0,81.6,80,101,23,2.6,11.2,1.06,2025_this_team
