player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Shyheim Brown,143874,S,FLORIDA ST,11,8,0,66.7,0,0,167,0,0,50.0,56.6,82.2,64.5,66.0,50.8,0,2,0,0,29,20.0,6,0,0,121.9,8,1,0,121,2,106,215,16,0,0,16,0,39,199,5,104,36,5,16,0,12,3,1,105,29,13.1,2025_this_team
Christian White,156276,S,FLORIDA ST,3,1,0,100.0,0,0,167,0,0,73.2,73.1,77.7,,67.8,70.9,0,0,0,0,10,14.3,1,0,0,102.1,2,0,0,21,0,32,51,1,0,0,1,0,11,50,0,19,18,2,5,0,2,0,0,17,13,8.5,2025_this_team
Jerry Wilson,158310,CB,FLORIDA ST,12,3,0,58.0,0,1,167,0,0,72.8,70.9,86.2,,56.2,35.3,0,0,0,3,47,22.6,12,3,1,71.7,29,0,0,38,661,364,712,8,0,0,8,0,1,704,0,348,3,15,38,1,50,0,2,396,172,13.7,2025_this_team
Earl Little Jr.,163601,S,FLORIDA ST,12,19,0,66.7,0,2,167,0,0,71.6,69.1,49.3,60.0,64.3,60.1,0,2,0,4,44,17.4,15,0,1,83.1,14,0,0,226,0,342,674,7,0,0,7,0,376,667,10,322,65,15,52,0,21,2,2,168,86,12.0,2025_this_team
Ashlynd Barker,170330,S,FLORIDA ST,11,10,0,50.0,0,0,167,0,0,69.5,71.8,40.2,86.6,69.0,75.0,1,0,0,0,50,13.7,7,2,3,66.0,10,4,0,240,5,247,488,21,0,0,21,0,127,467,12,229,95,12,34,1,20,5,0,107,66,10.7,2025_this_team
Donny Hiebert,170338,S,FLORIDA ST,4,2,0,0.0,0,0,167,0,0,61.5,65.1,75.7,,70.3,79.8,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,13,0,22,40,0,0,0,0,0,20,40,0,18,7,1,1,0,2,0,0,0,0,,2025_this_team
Quindarrius Jones,170342,CB,FLORIDA ST,4,2,0,62.5,0,0,167,0,0,62.4,61.4,0.0,,68.6,82.9,0,0,0,0,37,0.0,0,1,2,81.8,5,0,0,6,64,38,70,0,0,0,0,0,0,70,0,32,0,3,5,1,8,0,0,53,34,10.6,2025_this_team
Edwin Joseph,170344,S,FLORIDA ST,12,12,0,64.3,1,1,167,0,0,65.1,68.6,88.6,54.2,76.3,73.2,0,0,0,3,34,10.0,4,5,2,90.8,27,0,0,175,1,313,621,30,0,0,30,0,75,591,10,298,339,13,24,4,42,0,5,255,157,9.4,2025_this_team
K.J. Kirkland,170345,S,FLORIDA ST,12,4,0,83.3,0,0,167,0,0,41.2,52.2,83.0,56.6,73.0,81.6,0,2,0,0,75,10.0,3,0,0,146.5,10,1,0,122,0,115,240,10,0,0,10,0,48,230,12,113,59,6,23,2,12,3,1,201,142,20.1,2025_this_team
Ja'Bril Rawls,170353,CB,FLORIDA ST,7,7,0,65.2,1,0,167,1,0,74.2,73.0,0.0,71.6,70.1,65.0,1,1,0,1,24,14.9,7,2,3,85.6,15,0,0,33,326,203,374,14,0,0,14,0,0,360,7,164,1,17,33,2,23,2,2,101,67,6.7,2025_this_team
Cai Bates,183296,CB,FLORIDA ST,2,0,0,50.0,0,0,167,0,0,57.8,58.5,74.1,,61.0,41.8,0,0,0,0,5,50.0,1,0,0,56.3,1,0,0,0,26,15,26,0,0,0,0,0,0,26,0,11,0,0,1,0,2,0,0,5,0,5.0,2025_this_team
Jamari Howard,183301,CB,FLORIDA ST,2,0,0,0.0,0,0,167,0,0,84.9,74.5,69.9,,46.4,27.5,0,0,0,0,,50.0,1,1,0,39.6,0,0,0,1,8,5,9,0,0,0,0,0,0,9,0,4,0,1,1,0,1,0,0,0,0,,2025_this_team
Charles Lester III,183306,CB,FLORIDA ST,9,3,0,80.0,0,0,167,0,0,61.4,61.6,78.1,59.1,61.8,61.4,0,1,0,0,34,14.3,1,0,1,118.8,4,0,0,8,78,41,90,1,0,0,1,0,2,89,1,48,1,1,3,0,5,1,0,71,11,17.8,2025_this_team
Jarvis Boatwright Jr.,183615,S,FLORIDA ST,2,1,0,,0,0,167,0,0,62.6,64.9,72.6,,64.4,76.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,4,14,0,0,0,0,0,4,14,0,10,6,0,0,0,0,0,0,0,0,,2025_this_team
Nehemiah Chandler,189413,CB,S ALABAMA,11,2,0,52.0,1,0,288,0,0,75.8,71.6,85.1,54.0,47.0,41.2,0,0,0,2,45,27.8,10,8,4,98.2,26,0,0,38,565,319,608,2,0,0,2,0,1,606,4,285,2,9,24,2,50,0,6,358,69,13.8,arrival_2025_at_S ALABAMA
Karson Hobbs,189877,CB,NOTRE DAME,7,1,0,50.0,0,0,258,0,0,44.9,48.4,83.0,58.3,66.1,28.8,0,0,0,1,34,37.5,3,0,0,76.3,11,0,0,4,13,61,108,2,0,0,2,0,4,106,1,46,85,0,4,0,22,0,1,192,68,17.5,arrival_2025_at_NOTRE DAME
Ricky Knight III,190572,CB,FLORIDA ST,2,0,0,100.0,0,0,167,0,0,52.7,56.2,73.6,,67.3,73.5,0,0,0,0,21,0.0,0,0,0,118.8,1,0,0,2,22,12,24,0,0,0,0,0,0,24,0,12,0,0,1,0,1,0,0,21,0,21.0,2025_this_team
Ma'khi Jones,198336,S,DUKE,14,8,0,57.1,0,1,154,1,0,59.3,65.8,85.8,72.5,75.9,72.5,1,0,0,0,29,11.4,4,0,1,75.6,8,1,0,66,4,168,305,18,0,0,18,0,131,287,7,130,86,7,23,1,14,2,0,87,35,10.9,arrival_2025_at_DUKE
Antonio Cromartie Jr.,198424,S,FLORIDA ST,2,2,0,33.3,0,0,167,0,0,61.4,60.3,74.4,,57.6,79.5,0,0,0,0,24,0.0,0,0,0,63.2,1,0,0,16,0,14,28,0,0,0,0,0,3,28,0,14,9,0,1,0,3,0,0,24,1,24.0,2025_this_team
Shamar Arnoux,198427,CB,FLORIDA ST,11,5,0,54.2,0,0,167,0,0,60.0,60.3,83.6,52.8,61.3,68.5,0,2,0,0,23,16.1,5,1,2,97.9,13,0,0,35,284,167,345,6,0,0,6,0,3,339,5,173,17,6,21,0,24,2,2,132,39,10.2,2025_this_team
Zae Thomas,198428,CB,FLORIDA ST,2,0,0,,0,0,167,0,0,63.2,63.9,70.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,9,5,9,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,,2025_this_team
Max Redmon,198434,S,FLORIDA ST,2,0,0,,0,0,167,0,0,63.8,66.4,73.0,,65.7,76.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,9,20,0,0,0,0,0,12,20,0,11,1,0,1,0,0,0,0,0,0,,2025_this_team
