player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Xavier Chaplin,157653,T,AUBURN,12,100.0,0,115,55.5,68.2,56.4,3,12,454,100.0,100.0,97.7,12,18,3,823,0,0,821,823,482,482,0,2,341,0,arrival_2025_at_AUBURN
Luke Petitbon,123396,C,FLORIDA ST,12,100.0,0,167,71.9,85.2,66.5,1,3,398,100.0,100.0,99.5,4,4,0,794,794,0,0,794,417,417,0,0,377,0,2025_this_team
Gunnar Hansen,146959,T,FLORIDA ST,12,100.0,2,167,60.1,73.0,55.0,2,17,397,100.0,100.0,97.6,5,19,0,792,0,0,771,792,416,416,0,17,376,1,2025_this_team
Nate Pabst,145639,T,BOWL GREEN,12,100.0,0,122,71.0,67.5,70.0,2,11,335,100.0,100.0,97.8,2,14,1,767,0,0,0,767,355,355,273,493,412,0,arrival_2025_at_BOWL GREEN
Paul Bowling,199336,C,TROY,12,100.0,0,318,63.8,65.5,66.0,3,12,435,100.0,100.0,97.6,5,18,3,752,533,217,2,752,451,451,0,0,301,0,arrival_2025_at_TROY
Adrian Medley,98550,G,FLORIDA ST,12,100.0,0,167,65.2,58.1,65.9,4,13,357,100.0,100.0,97.1,1,19,2,723,0,0,0,723,373,373,641,81,350,1,2025_this_team
Richie Leonard IV,124386,G,FLORIDA ST,11,100.0,0,167,63.1,77.4,57.9,4,8,333,100.0,100.0,98.2,1,12,0,663,0,663,0,663,349,349,0,0,314,0,2025_this_team
Micah Pettus,146812,T,FLORIDA ST,11,99.8,0,167,72.5,74.6,70.4,2,12,307,99.7,99.7,97.4,4,15,1,637,0,0,0,638,320,321,0,623,317,15,2025_this_team
Jacob Rizy,148892,G,FLORIDA ST,11,100.0,0,167,74.1,86.2,70.3,0,8,208,100.0,100.0,98.1,1,8,0,402,13,125,2,402,221,221,184,72,181,6,2025_this_team
Lucas Simmons-Johansson,170355,T,FLORIDA ST,4,100.0,0,167,79.0,82.5,74.3,0,0,19,100.0,100.0,100.0,0,0,0,81,0,0,81,81,20,20,0,0,61,0,2025_this_team
Jonathan Daniels,190563,T,FLORIDA ST,4,100.0,0,167,68.9,72.6,65.8,0,0,19,100.0,100.0,100.0,0,0,0,81,0,0,0,81,20,20,0,81,61,0,2025_this_team
André Otto,170351,G,FLORIDA ST,5,100.0,0,167,65.5,82.5,63.1,0,0,22,100.0,100.0,100.0,0,0,0,79,0,76,0,79,23,23,3,0,56,0,2025_this_team
Chavez Thompson,198438,C,FLORIDA ST,4,100.0,0,167,66.0,78.1,62.9,0,0,14,100.0,100.0,100.0,0,0,0,68,68,0,0,68,15,15,0,0,53,0,2025_this_team
Jayden Todd,183311,G,FLORIDA ST,3,100.0,0,167,55.2,78.5,53.5,0,0,9,100.0,100.0,100.0,0,0,0,47,0,0,0,47,9,9,47,0,38,0,2025_this_team
Josh Raymond,188522,G,FLORIDA ST,1,100.0,0,167,49.6,66.7,49.5,0,0,1,100.0,100.0,100.0,1,0,0,11,0,11,0,11,1,1,0,0,10,0,2025_this_team
