player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Duce Robinson,176642,WR,FLORIDA ST,12,17.0,11,58.9,52.9,18,34,0,3.4,2,0.26,43,167,2,84.0,27.7,79.5,,80.3,0.0,0,2,82,0.0,0,375,4,45.7,56,95.2,357,19.5,73,110.9,95,6,80.5,302,1081,304,5.4,19.3,3.03,2025_this_team
Micahi Danzy,190564,WR,FLORIDA ST,12,17.6,4,60.0,33.3,3,9,0,12.9,4,0.23,17,167,0,55.5,75.9,70.1,61.9,66.2,0.0,0,2,66,0.3,1,292,0,45.8,27,94.5,276,43.5,127,107.9,45,3,56.2,164,571,195,7.2,21.1,2.07,2025_this_team
Desirrio Riles,175202,TE,E CAROLINA,13,7.8,6,65.1,71.4,5,7,0,12.5,4,0.01,18,156,0,54.4,71.5,62.0,62.3,67.3,32.7,96,1,42,26.5,78,294,3,46.5,28,69.7,205,46.3,136,97.2,43,2,3.4,10,362,179,6.4,12.9,1.77,arrival_2025_at_E CAROLINA
Lawayne McCoy,183307,WR,FLORIDA ST,10,13.6,3,73.0,50.0,2,4,0,0.0,0,0.18,21,167,0,88.6,72.8,70.0,62.1,70.0,0.0,0,1,34,0.4,1,279,3,44.0,27,95.0,265,48.4,135,123.3,37,3,51.6,144,396,100,3.7,14.7,1.49,2025_this_team
Randy Pittman Jr.,176195,TE,FLORIDA ST,9,9.0,0,65.7,66.7,2,3,0,4.2,1,0.17,10,167,0,68.4,73.8,62.2,56.4,59.9,30.5,102,1,35,24.6,82,334,3,43.8,23,70.4,235,49.1,164,88.7,35,2,13.5,45,208,62,2.7,9.0,0.89,2025_this_team
Squirrel White,163776,WR,FLORIDA ST,10,19.1,0,31.3,0.0,0,4,0,28.6,2,0.06,1,167,0,29.3,82.9,51.0,,50.6,0.0,0,3,40,0.0,0,102,0,42.3,5,93.1,95,37.3,38,2.1,16,0,62.7,64,52,11,2.2,10.4,0.55,2025_this_team
Jayvan Boggs,198437,WR,FLORIDA ST,8,16.0,0,60.0,50.0,1,2,0,10.0,1,0.14,7,167,0,62.9,67.9,64.2,,63.4,0.0,0,0,31,0.0,0,93,0,47.3,9,97.8,91,63.4,59,102.9,15,1,36.6,34,103,15,1.7,11.4,1.13,2025_this_team
Landen Thomas,183310,TE,FLORIDA ST,10,11.5,0,50.0,50.0,1,2,0,0.0,0,0.17,2,167,0,73.1,64.1,59.7,40.8,62.1,23.1,9,0,25,25.6,10,39,0,56.4,3,74.4,29,48.7,19,107.6,6,2,7.7,3,35,7,2.3,11.7,1.21,2025_this_team
Elijah Moore,190573,WR,FLORIDA ST,5,19.8,0,60.0,,0,0,0,0.0,0,0.27,3,167,0,73.1,64.1,69.7,,67.2,0.0,0,0,19,0.0,0,24,0,56.5,3,95.8,23,20.8,5,95.4,5,0,79.2,19,52,6,2.0,17.3,2.26,2025_this_team
Markeston Douglas,122398,TE,FLORIDA ST,12,4.7,0,66.7,,0,0,0,0.0,0,0.14,1,167,0,70.7,62.9,56.9,63.8,55.3,64.3,63,0,13,44.9,44,98,2,44.6,2,50.0,49,21.4,21,91.0,3,0,5.1,5,24,26,13.0,12.0,0.49,2025_this_team
Chase Loftin,198440,WR,FLORIDA ST,2,13.0,0,50.0,,0,0,0,0.0,0,0.8,0,167,0,66.7,61.0,56.7,,56.7,0.0,0,0,6,0.0,0,7,0,85.7,1,100.0,7,42.9,3,56.3,2,0,57.1,4,6,1,1.0,6.0,0.86,2025_this_team
Willy Suarez,190577,WR,FLORIDA ST,4,1.0,0,50.0,,0,0,0,0.0,0,0.08,0,167,0,66.7,61.0,55.7,,54.4,0.0,0,0,5,0.0,0,13,0,58.3,1,92.3,12,53.8,7,56.3,2,0,46.2,6,5,1,1.0,5.0,0.42,2025_this_team
Greyson Labiad,198423,TE,FLORIDA ST,3,-4.0,0,100.0,,0,0,0,0.0,0,-0.02,0,167,0,66.7,61.0,56.1,72.1,54.9,46.2,6,0,6,38.5,5,13,0,58.3,1,53.8,7,23.1,3,91.7,1,0,7.7,1,6,10,10.0,6.0,0.86,2025_this_team
Teriq Mallory,198445,WR,FLORIDA ST,4,-1.0,0,100.0,,0,0,0,0.0,0,-0.1,1,167,0,66.7,61.0,58.9,,61.3,0.0,0,0,14,0.0,0,12,0,33.3,1,100.0,12,16.7,2,118.8,1,0,83.3,10,14,15,15.0,14.0,1.17,2025_this_team
Gavin Blackwell,143958,WR,FLORIDA ST,5,4.0,0,0.0,,0,0,0,100.0,1,0.56,0,167,0,16.4,,48.9,,45.9,0.0,0,0,0,0.0,0,8,0,62.5,0,100.0,8,12.5,1,39.6,1,0,87.5,7,0,0,,,0.0,2025_this_team
