player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Wyatt Young,190632,WR,N TEXAS,14,9.8,32,72.2,60.0,3,5,0,5.4,4,0.35,46,251,0,75.0,76.1,89.0,64.4,89.9,1.6,6,2,84,0.3,1,367,0,54.1,70,93.5,343,92.9,341,140.1,97,10,4.1,15,1264,768,11.0,18.1,3.69,2025_this_team
Cameron Dorner,187361,WR,N TEXAS,14,11.5,14,80.0,54.5,6,11,0,1.8,1,0.35,44,251,1,83.8,48.5,79.9,,81.5,0.3,1,1,77,0.0,0,398,1,53.8,56,93.5,372,9.3,37,150.9,70,8,89.9,358,911,324,5.8,16.3,2.45,2025_this_team
Miles Coleman,190604,WR,N TEXAS,12,8.6,10,70.6,50.0,2,4,0,5.9,3,0.19,28,251,0,75.4,81.4,81.1,,84.0,0.5,1,2,59,0.0,0,221,1,51.0,48,94.1,208,94.6,209,92.3,68,2,3.6,8,552,296,6.2,11.5,2.65,2025_this_team
Landon Sides,173213,WR,N TEXAS,13,10.7,11,61.4,53.8,7,13,0,5.4,2,0.2,24,251,1,75.1,52.9,57.7,,59.1,0.0,0,2,60,0.0,0,378,3,49.3,35,94.4,357,4.2,16,76.9,57,1,95.8,362,444,192,5.5,12.7,1.24,2025_this_team
Tre Williams III,186580,TE,N TEXAS,14,7.3,7,76.9,20.0,1,5,0,9.1,3,0.3,17,251,0,64.9,71.9,56.2,61.7,54.5,42.4,183,1,56,27.3,118,432,2,52.1,30,68.5,296,45.4,196,135.1,39,5,1.4,6,375,183,6.1,12.5,1.27,2025_this_team
Corri Milliner,173337,WR,UAB,5,13.1,5,63.2,37.5,3,8,0,11.1,3,0.07,20,321,0,58.4,70.9,68.9,,69.3,0.0,0,2,49,0.0,0,169,0,51.3,24,94.7,160,24.3,41,96.5,38,3,75.7,128,341,98,4.1,14.2,2.13,arrival_2025_at_UAB
Simeon Evans,147304,WR,N TEXAS,9,8.0,7,66.7,50.0,1,2,0,20.0,4,0.1,7,251,1,37.1,44.1,56.1,,54.8,0.0,0,0,30,0.0,0,115,2,47.7,16,96.5,111,7.8,9,81.3,24,0,92.2,106,136,55,3.4,8.5,1.23,2025_this_team
Terrence Lewis,198999,WR,N TEXAS,12,12.2,1,64.7,,0,0,0,15.4,2,0.53,11,251,1,49.5,20.9,60.0,,62.0,0.0,0,0,37,0.0,0,114,1,59.0,11,92.1,105,5.3,6,140.7,17,3,94.7,108,184,90,8.2,16.7,1.75,2025_this_team
Dalton Carnes,173042,WR,N TEXAS,6,10.0,2,77.8,,0,0,0,0.0,0,0.19,3,251,1,79.3,20.2,68.1,,67.4,0.0,0,1,21,0.0,0,28,0,55.6,7,96.4,27,89.3,25,64.1,9,0,7.1,2,80,30,4.3,11.4,2.96,2025_this_team
Brandon Young Jr.,183483,TE,N TEXAS,12,8.2,0,40.0,,0,0,0,0.0,0,0.18,2,251,0,73.1,67.9,61.2,74.8,57.2,43.2,19,0,8,27.3,12,44,0,50.0,2,68.2,30,38.6,17,87.5,5,1,9.1,4,10,10,5.0,5.0,0.33,2025_this_team
Shandon King,198982,WR,N TEXAS,4,7.8,1,75.0,,0,0,0,0.0,0,0.5,2,251,0,73.1,64.1,57.7,,59.7,0.0,0,0,8,0.0,0,32,1,58.1,3,96.9,31,6.3,2,85.4,4,0,93.8,30,20,2,0.7,6.7,0.65,2025_this_team
Brec Long,199187,TE,S ALABAMA,10,-1.0,0,100.0,100.0,1,1,0,0.0,0,0.05,0,288,0,76.3,66.6,64.3,73.5,61.1,53.8,35,0,8,30.8,20,65,1,42.6,4,64.6,42,33.8,22,87.5,4,0,10.8,7,20,24,6.0,5.0,0.48,arrival_2025_at_S ALABAMA
Baron Tipton,190627,WR,N TEXAS,5,12.8,1,50.0,0.0,0,1,0,0.0,0,0.57,1,251,0,70.7,67.9,51.7,,52.1,0.0,0,0,15,0.0,0,44,1,65.1,2,97.7,43,11.4,5,56.3,4,0,88.6,39,12,-3,-1.5,6.0,0.28,2025_this_team
Kyle Koch,190614,WR,N TEXAS,4,9.3,0,66.7,0.0,0,1,0,0.0,0,0.08,1,251,0,70.7,62.9,62.3,,59.7,0.0,0,0,13,0.0,0,10,0,55.6,2,90.0,9,30.0,3,85.4,3,0,70.0,7,20,1,0.5,10.0,2.22,2025_this_team
Max Reese,157462,TE,MISS STATE,3,0.5,0,100.0,,0,0,0,0.0,0,0.28,0,227,0,70.7,62.9,60.7,38.0,54.0,47.8,11,0,5,21.7,5,23,0,47.8,2,78.3,18,52.2,12,79.2,2,0,0.0,0,1,0,0.0,0.5,0.06,arrival_2025_at_MISS STATE
