player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
DJ Harvey,72089,CB,USC,8,3,0,53.3,0,0,326,0,0,61.4,60.8,79.8,,55.0,49.4,0,0,0,0,75,25.0,3,2,1,112.1,8,0,0,6,129,93,141,0,0,0,0,0,2,141,0,48,4,1,6,0,15,0,1,156,67,19.5,2025_this_team
DeCarlos Nicholson,157143,CB,USC,13,11,0,62.1,0,0,326,0,0,77.2,77.0,46.0,66.8,73.6,87.5,0,1,0,1,69,6.0,3,4,5,94.3,36,1,0,69,544,340,642,3,0,0,3,0,22,639,7,295,4,12,36,0,58,2,4,344,169,9.6,2025_this_team
Jontez Williams,157583,CB,IOWA STATE,5,4,0,53.3,0,0,193,0,0,84.6,83.6,81.0,58.2,75.1,87.1,0,0,0,1,14,0.0,0,1,0,31.3,8,0,0,25,165,116,202,4,0,0,4,0,1,198,1,85,7,4,11,1,15,0,0,34,9,4.3,arrival_2025_at_IOWA STATE
Kamari Ramsey,162465,S,USC,9,10,0,63.3,1,0,326,0,0,77.0,72.5,41.2,54.9,65.1,89.7,1,1,0,0,42,3.2,1,3,1,99.3,19,0,0,104,7,253,483,28,0,0,28,0,93,455,21,209,251,5,20,2,30,2,2,160,108,8.4,2025_this_team
Christian Pierce,174174,S,USC,13,20,0,65.0,1,0,326,1,0,73.0,66.2,12.1,60.7,56.6,48.7,2,3,0,1,11,20.2,17,2,2,64.6,13,1,0,158,3,341,622,15,0,0,15,0,340,607,18,263,106,13,47,1,20,6,1,60,60,4.6,2025_this_team
Bishop Fitzgerald,176010,S,USC,10,4,0,68.0,1,0,326,0,0,90.4,90.3,87.2,70.0,71.2,80.2,0,1,1,5,32,10.2,6,3,1,84.9,17,1,0,145,2,290,540,2,0,0,2,0,303,538,9,241,88,13,49,1,25,2,4,157,72,9.2,2025_this_team
Marquis Gallegos,183619,S,USC,4,2,0,33.3,0,0,326,0,0,68.9,67.9,75.9,59.6,62.4,84.0,0,0,0,0,-3,0.0,0,0,0,42.4,1,0,0,12,0,29,46,0,0,0,0,0,18,46,2,15,16,2,4,2,3,0,0,-3,0,-3.0,2025_this_team
Brandon Shepherd,183627,S,USC,1,0,0,,0,0,326,0,0,,60.0,62.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Marcelles Williams,183631,CB,USC,13,9,0,63.8,1,0,326,0,0,64.4,64.0,45.4,58.7,63.1,62.4,0,0,0,0,44,15.1,8,5,4,105.9,30,0,0,32,599,342,643,1,0,0,1,0,2,642,1,300,9,9,36,0,47,0,2,411,197,13.7,2025_this_team
Chasen Johnson,183849,CB,USC,2,0,0,0.0,0,0,326,0,0,54.6,54.9,75.2,58.3,61.3,28.1,0,0,0,0,,50.0,1,0,1,39.6,0,0,0,0,34,23,34,0,0,0,0,0,0,34,1,10,0,0,1,0,1,0,0,0,0,,2025_this_team
Kennedy Urlacher,184104,S,USC,7,5,0,68.4,0,0,326,0,0,57.0,58.2,83.5,72.1,57.0,66.3,1,0,0,1,33,14.3,5,0,1,108.0,13,1,0,89,4,159,281,1,0,0,1,0,125,280,3,119,62,2,25,0,19,2,2,163,48,12.5,2025_this_team
Braylon Conley,190347,CB,USC,8,2,0,76.2,0,1,326,0,0,58.9,58.0,0.0,,60.2,65.3,0,0,0,0,61,12.5,2,0,1,143.2,16,0,0,10,183,130,201,0,0,0,0,0,3,201,0,71,5,7,12,3,21,0,2,231,88,14.4,2025_this_team
Isaiah Rubin,190353,S,USC,1,0,0,,0,0,326,1,0,74.7,77.2,71.4,,63.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,6,1,5,12,0,0,0,0,0,4,12,0,7,1,0,0,0,0,0,0,0,0,,2025_this_team
Kevin Longstreet,191258,CB,USC,4,1,1,70.0,0,0,326,0,0,60.3,61.8,79.3,68.6,59.8,81.5,0,0,0,0,19,0.0,0,3,0,123.3,7,0,0,13,18,45,77,3,0,0,3,0,0,74,5,27,43,2,5,0,10,0,1,71,21,10.1,2025_this_team
Shawn Sehra,197652,CB,USC,2,0,0,,0,0,326,0,0,,69.8,67.9,,71.9,76.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,1,2,0,0,0,0,0,0,,2025_this_team
