player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Makai Lemon,174150,WR,USC,12,10.3,21,73.1,71.4,10,14,0,2.5,2,0.33,50,326,1,90.0,71.0,90.8,61.9,91.4,0.5,2,4,74,0.2,1,401,1,52.3,79,92.0,369,70.6,283,126.2,108,11,27.9,112,1156,502,6.4,14.6,3.13,2025_this_team
Ja'Kobi Lane,176638,WR,USC,11,12.5,11,66.2,43.5,10,23,1,7.5,4,0.33,37,326,0,65.4,73.9,77.6,,81.8,0.0,0,2,59,0.0,0,335,5,50.6,49,92.5,310,19.1,64,106.3,74,4,80.9,271,750,236,4.8,15.3,2.42,2025_this_team
Terrell Anderson,183348,WR,NC STATE,13,11.1,9,72.2,57.1,4,7,0,9.3,4,0.19,27,248,0,64.6,79.7,72.1,61.9,73.6,0.0,0,0,75,0.3,1,297,1,48.4,39,94.3,280,22.9,68,141.4,54,5,77.1,229,625,234,6.0,16.0,2.23,arrival_2025_at_NC STATE
Tanook Hines,205454,WR,USC,13,14.2,1,71.4,54.5,6,11,0,2.8,1,0.29,23,326,0,83.1,73.2,75.9,61.9,76.6,0.0,0,0,51,0.4,1,261,1,48.0,35,93.1,243,11.9,31,123.7,49,2,87.7,229,570,187,5.3,16.3,2.35,2025_this_team
Lake McRee,146418,TE,USC,12,8.5,2,62.5,63.6,7,11,0,6.3,2,0.35,21,326,1,72.1,31.2,69.0,72.8,72.0,55.3,224,0,64,22.0,89,405,0,52.7,30,72.6,294,33.8,137,120.6,48,4,8.4,34,445,185,6.2,14.8,1.51,2025_this_team
Walker Lyons,190350,TE,USC,12,8.6,1,76.9,100.0,3,3,0,4.8,1,0.33,15,326,0,64.7,70.4,69.3,67.3,67.6,51.4,107,2,26,18.3,38,208,0,54.5,20,74.5,155,34.1,71,95.5,26,2,12.5,26,223,115,5.8,11.2,1.44,2025_this_team
Jaden Richardson,183626,WR,USC,12,12.8,1,61.1,55.6,5,9,0,0.0,0,0.55,8,326,0,81.5,68.2,70.2,65.5,70.9,2.1,2,0,43,1.1,1,95,0,59.6,11,92.6,88,12.6,12,103.7,18,1,85.3,81,139,18,1.6,12.6,1.58,2025_this_team
Jay Fair,127145,WR,USC,7,12.7,0,16.7,0.0,0,1,0,0.0,0,0.35,0,326,0,66.7,61.0,48.6,,50.7,0.0,0,0,0,0.0,0,36,1,50.0,1,100.0,36,97.2,35,39.6,6,0,2.8,1,0,1,1.0,0.0,0.0,2025_this_team
DJ Jordan,183622,WR,USC,4,1.6,1,100.0,,0,0,0,0.0,0,-0.04,1,326,1,76.3,13.7,64.5,,64.2,0.0,0,0,14,0.0,0,22,0,45.0,5,90.9,20,31.8,7,98.3,5,0,68.2,15,38,30,6.0,7.6,1.9,2025_this_team
Zacharyus Williams,188305,WR,USC,5,12.5,1,75.0,,0,0,0,0.0,0,0.61,3,326,0,73.1,70.3,58.3,,57.7,0.0,0,0,61,0.0,0,45,0,53.5,3,95.6,43,8.9,4,116.7,4,0,91.1,41,80,42,14.0,26.7,1.86,2025_this_team
Taniela Tupou,199416,TE,USC,3,8.8,0,50.0,,0,0,0,0.0,0,0.45,1,326,0,73.1,64.1,49.1,47.3,62.9,66.7,26,1,21,23.1,9,39,1,51.5,2,66.7,26,23.1,9,31.3,4,0,7.7,3,26,10,5.0,13.0,1.0,2025_this_team
Carson Tabaracci,156138,TE,USC,5,4.3,0,75.0,,0,0,0,0.0,0,0.12,2,326,0,73.1,64.1,55.2,71.9,69.8,59.3,16,0,21,11.1,3,27,3,41.7,3,77.8,21,29.6,8,137.5,4,1,7.4,2,32,20,6.7,10.7,1.52,2025_this_team
Tucker Ashcraft,175521,TE,WISCONSIN,4,4.7,0,66.7,,0,0,1,0.0,0,-0.6,0,349,0,70.7,62.9,55.4,66.7,52.3,82.4,28,1,6,41.2,14,34,2,32.4,2,58.8,20,11.8,4,31.9,3,0,2.9,1,10,7,3.5,5.0,0.5,arrival_2025_at_WISCONSIN
Corey Simms,199420,WR,USC,5,16.7,0,33.3,0.0,0,1,0,0.0,0,-0.63,0,326,0,66.7,61.0,48.7,,53.7,0.0,0,1,6,0.0,0,16,1,40.0,1,93.8,15,0.0,0,2.8,3,0,93.8,15,6,0,0.0,6.0,0.4,2025_this_team
Prince Strachan,173451,WR,USC,1,2.0,1,100.0,,0,0,0,0.0,0,1.08,1,326,0,66.7,61.0,80.1,,76.6,0.0,0,0,25,0.0,0,4,0,100.0,1,75.0,3,0.0,0,118.8,1,0,100.0,4,25,23,23.0,25.0,8.33,2025_this_team
Joey Olsen,183625,TE,USC,1,5.0,0,0.0,,0,0,0,,0,-0.28,0,326,0,,,47.6,,54.7,50.0,2,0,0,0.0,0,4,0,25.0,0,100.0,4,50.0,2,39.6,1,0,0.0,0,0,0,,,0.0,2025_this_team
