player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Iverson Hooks,163020,WR,UAB,12,11.8,16,66.1,58.8,10,17,0,6.5,5,0.07,46,321,1,75.1,62.1,82.3,,82.9,0.0,0,1,51,0.0,0,381,1,49.4,72,93.4,356,65.1,248,110.1,109,7,34.6,132,927,301,4.2,12.9,2.6,2025_this_team
Brandon Hawkins Jr.,131439,WR,UAB,12,10.6,8,66.7,57.1,4,7,0,6.7,3,0.14,25,321,0,72.6,73.5,66.6,54.4,69.2,0.0,0,4,68,0.3,1,332,3,49.2,42,95.2,316,38.0,126,93.6,63,5,62.0,206,544,218,5.2,13.0,1.72,2025_this_team
Corri Milliner,173337,WR,UAB,5,13.1,5,63.2,37.5,3,8,0,11.1,3,0.07,20,321,0,58.4,70.9,68.9,,69.3,0.0,0,2,49,0.0,0,169,0,51.3,24,94.7,160,24.3,41,96.5,38,3,75.7,128,341,98,4.1,14.2,2.13,2025_this_team
Elijah Lagg,200217,TE,UAB,12,7.6,1,74.1,50.0,1,2,0,4.8,1,-0.02,7,321,1,74.4,26.3,46.9,70.5,46.7,71.1,209,1,17,26.5,78,294,2,46.9,20,69.0,203,19.4,57,73.2,27,0,8.2,24,161,73,3.7,8.1,0.79,2025_this_team
Xavier Daisy,190761,WR,UAB,11,10.7,0,72.0,50.0,1,2,0,0.0,0,0.11,10,321,0,85.5,70.1,56.6,67.1,57.9,0.4,1,0,21,1.3,3,224,0,47.4,18,92.9,208,26.8,60,104.9,25,1,72.8,163,177,43,2.4,9.8,0.85,2025_this_team
Kaleb Brown,162861,WR,UAB,10,7.9,1,80.0,100.0,2,2,0,0.0,0,0.06,9,321,1,84.7,29.2,65.9,,65.3,0.0,0,1,61,0.0,0,107,4,46.5,16,92.5,99,28.0,30,131.3,20,2,71.0,76,251,139,8.7,15.7,2.54,2025_this_team
Evan McCray,200215,WR,UAB,10,5.9,1,64.7,0.0,0,2,0,8.3,1,-0.2,4,321,0,64.6,68.2,60.6,,60.1,0.0,0,2,14,0.0,0,75,0,44.0,11,100.0,75,40.0,30,36.3,17,0,60.0,45,81,16,1.5,7.4,1.08,2025_this_team
Antonio Ferguson,175189,TE,UAB,9,8.8,3,58.8,,0,0,0,16.7,2,0.07,7,321,0,47.4,68.4,58.2,50.3,62.8,77.4,120,1,21,35.5,55,155,7,48.3,10,63.2,98,14.2,22,54.8,17,0,6.5,10,115,72,7.2,11.5,1.17,2025_this_team
J.C. Sivley,163028,TE,UAB,9,4.8,0,50.0,100.0,1,1,0,0.0,0,0.01,2,321,0,78.5,66.7,48.8,64.3,55.9,76.1,124,1,21,32.5,53,163,1,49.7,6,64.4,105,17.2,28,29.5,12,0,4.9,8,59,36,6.0,9.8,0.56,2025_this_team
Jaylen Elder,200221,WR,UAB,7,27.3,0,16.7,50.0,1,2,0,0.0,0,-0.19,1,321,0,70.7,65.3,53.7,,53.2,0.0,0,2,9,0.0,0,62,0,43.6,1,88.7,55,14.5,9,0.0,6,0,85.5,53,9,0,0.0,9.0,0.16,2025_this_team
CJ Smith,157076,WR,MEMPHIS,12,13.0,0,0.0,0.0,0,1,0,100.0,1,-0.32,0,218,0,16.8,63.7,43.0,,46.2,0.0,0,0,0,0.0,0,70,0,34.8,0,92.9,65,21.4,15,39.6,4,0,78.6,55,0,0,,,0.0,arrival_2025_at_MEMPHIS
AJ Johnson,168341,WR,UAB,6,15.0,1,50.0,100.0,1,1,0,0.0,0,-0.42,1,321,0,66.7,61.0,59.4,,59.1,5.0,1,0,21,0.0,0,20,0,35.0,1,100.0,20,70.0,14,87.5,2,0,25.0,5,21,11,11.0,21.0,1.05,2025_this_team
Lamar White,190776,WR,UAB,2,28.0,0,0.0,,0,0,0,,0,0.32,0,321,0,,,57.6,,57.5,0.0,0,0,0,0.0,0,3,0,66.7,0,100.0,3,66.7,2,39.6,1,0,33.3,1,0,0,,,0.0,2025_this_team
