player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Siale Taupaki,100432,DI,UCLA,12,3,0,,0,0,324,1,0,60.0,63.0,53.3,61.9,64.6,50.0,2,6,0,0,,18.8,3,0,1,0.0,0,1,0,1,0,0,290,289,32,228,2,27,0,1,136,154,0,8,10,1,0,9,0,0,0,,2025_this_team
Jacob Busic,121837,ED,UCLA,12,2,0,,0,0,324,0,0,64.3,58.0,86.6,56.3,56.8,58.0,0,5,0,0,,15.8,3,0,0,0.0,0,1,0,8,0,13,388,379,0,12,275,92,0,9,164,211,1,11,14,3,0,6,0,0,0,,2025_this_team
Gary Smith III,122388,DI,UCLA,12,4,0,,0,0,324,0,0,61.1,75.4,84.9,54.7,82.3,66.9,0,4,0,0,,7.1,3,0,0,0.0,0,1,0,0,0,0,517,516,108,392,1,15,0,1,226,291,0,25,35,1,0,5,0,0,0,,2025_this_team
Benjamin Perry,144172,ED,UCLA,1,0,0,,0,0,324,0,0,60.5,60.4,69.5,59.5,,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,2,3,3,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,2025_this_team
Kechaun Bennett,144940,ED,UCLA,11,8,0,100.0,0,0,324,0,0,61.6,49.9,0.0,56.4,51.5,55.0,2,4,0,0,15,18.5,5,0,3,118.8,1,1,0,8,0,5,253,243,0,9,221,13,0,10,121,127,1,10,14,2,1,7,0,15,1,15.0,2025_this_team
Jalen Hargrove,145412,DI,UCLA,7,4,0,,0,0,324,0,0,,50.2,0.0,57.6,55.5,76.1,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,37,37,11,25,1,0,0,0,9,28,0,2,2,0,0,0,0,0,0,,2025_this_team
Keanu Williams,146556,DI,UCLA,12,17,1,,0,0,324,0,0,60.0,65.8,65.8,58.6,68.2,78.4,0,4,0,0,,2.2,1,0,1,0.0,0,0,0,0,0,0,458,457,59,356,1,41,0,1,202,256,0,14,28,0,0,4,0,0,0,,2025_this_team
Devin Aupiu,151116,ED,UCLA,10,7,0,100.0,0,1,324,1,0,58.6,57.7,57.7,61.5,55.9,85.1,1,5,0,0,7,0.0,0,0,1,95.8,1,1,0,4,0,4,289,283,0,14,242,27,0,6,117,168,2,10,13,0,1,7,0,7,4,7.0,2025_this_team
Aiden Gobaira,156974,ED,JAMES MAD,14,8,0,,0,0,197,0,0,61.3,76.1,32.4,67.6,85.0,69.6,4,17,0,0,,11.1,4,0,3,0.0,0,5,0,5,0,8,481,474,61,91,244,78,0,7,310,163,0,27,24,4,0,26,0,0,0,,arrival_2025_at_JAMES MAD
Tyson Ford,156978,DI,CAL,8,1,0,,0,0,130,0,0,,54.5,3.8,59.8,56.6,73.5,0,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,77,77,0,18,4,55,0,0,28,49,0,0,1,0,0,2,0,0,0,,arrival_2025_at_CAL
Anthony Jones Jr.,157255,ED,UCLA,11,8,0,66.7,0,0,324,0,0,50.2,59.1,70.1,55.9,63.9,61.5,4,10,0,0,18,16.7,4,1,1,95.1,2,3,0,32,0,17,490,456,0,33,390,33,0,34,244,229,1,10,12,1,3,17,0,27,27,13.5,2025_this_team
Darold DeNgohe,172243,DI,RUTGERS,4,2,0,,0,0,278,0,0,,59.8,79.6,55.1,61.9,73.2,0,1,0,0,,12.5,1,0,0,0.0,0,0,0,0,0,0,49,49,22,27,0,0,0,0,24,25,0,3,5,0,0,1,0,0,0,,arrival_2025_at_RUTGERS
Amier Washington,173654,DI,TEXAS TECH,12,4,0,,0,0,315,0,0,60.0,67.2,0.0,70.1,69.2,62.7,1,3,0,0,,11.1,1,0,2,0.0,0,0,0,2,0,0,93,91,0,50,1,40,0,2,53,40,0,3,4,1,0,4,0,0,0,,arrival_2025_at_TEXAS TECH
Ashton Sanders,173718,DI,UCLA,1,0,0,,0,0,324,0,0,,59.1,68.7,58.5,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,0,4,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,,2025_this_team
A.J. Fuimaono,173974,DI,UCLA,12,6,0,,0,0,324,0,0,,56.8,81.5,54.0,58.2,79.7,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,0,209,208,16,167,2,23,0,1,100,109,0,3,8,0,0,2,0,0,0,,2025_this_team
Michael Sullivan,173987,ED,UCLA,5,1,0,,0,0,324,0,0,,55.1,74.4,55.4,57.6,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,8,8,0,0,0,0,0,0,0,0,0,,2025_this_team
Ryan McCulloch,176559,ED,CAL,4,2,1,100.0,0,0,130,1,0,51.9,75.4,86.6,83.8,64.8,50.8,6,12,0,0,17,25.0,3,0,0,136.3,5,2,0,10,0,21,210,193,0,0,191,2,0,17,106,83,7,6,7,1,5,20,1,36,17,7.2,arrival_2025_at_CAL
Sahir West,190001,ED,JAMES MAD,14,10,3,,0,1,197,0,0,65.5,80.5,39.4,78.4,76.8,80.3,5,20,0,0,,8.1,3,0,3,0.0,0,9,0,1,0,3,562,560,0,87,386,87,0,2,331,228,0,27,24,8,0,34,0,0,0,,arrival_2025_at_JAMES MAD
