player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Carter Sweazie,156714,G,JAMES MAD,14,100.0,0,197,64.1,65.0,64.8,1,6,359,100.0,100.0,98.5,4,9,2,805,0,805,0,805,382,382,0,0,423,0,arrival_2025_at_JAMES MAD
Sam Yoon,162471,C,UCLA,12,100.0,0,324,59.2,71.9,55.1,1,16,431,100.0,100.0,97.3,4,20,3,743,743,0,0,743,454,454,0,0,289,0,2025_this_team
Eugene Brooks,184590,G,UCLA,11,100.0,0,324,65.1,69.5,64.7,3,11,402,100.0,100.0,97.8,3,16,2,696,0,695,0,696,424,424,0,0,272,0,2025_this_team
Garrett DiGiorgio,146395,G,UCLA,11,100.0,0,324,67.2,74.0,73.2,0,14,382,100.0,100.0,97.4,9,17,3,649,0,0,106,649,403,403,448,95,246,0,2025_this_team
Riley Robell,172260,G,JAMES MAD,13,100.0,0,197,65.1,67.5,67.3,0,12,276,100.0,100.0,97.1,5,14,2,627,0,0,0,627,296,296,627,0,331,0,arrival_2025_at_JAMES MAD
Reuben Unije,81675,T,UCLA,12,100.0,3,324,56.9,68.8,55.2,2,20,367,100.0,100.0,96.2,9,25,3,619,0,0,7,619,385,385,0,607,234,4,2025_this_team
Jordan Davis,146915,T,S ALABAMA,8,100.0,0,288,48.6,61.7,47.2,1,10,227,100.0,100.0,97.6,5,11,0,572,0,0,571,572,246,246,0,0,326,1,arrival_2025_at_S ALABAMA
Courtland Ford,131826,T,UCLA,11,100.0,0,324,48.5,46.9,54.4,5,18,312,100.0,100.0,93.7,8,31,8,567,0,0,564,567,330,330,0,0,237,3,2025_this_team
Julian Armella,156283,G,UCLA,9,100.0,0,324,54.4,71.5,57.5,1,4,178,100.0,100.0,98.6,6,5,0,306,0,40,0,306,188,188,265,0,118,0,2025_this_team
Mack Indestad,157468,T,E MICHIGAN,4,100.0,2,160,50.3,38.1,58.1,0,10,108,100.0,100.0,94.4,3,11,1,194,0,0,149,194,114,114,0,45,80,0,arrival_2025_at_E MICHIGAN
Jensen Somerville,190938,T,UCLA,4,100.0,0,324,46.5,28.0,55.5,1,3,42,100.0,100.0,95.2,0,4,0,68,0,0,49,68,44,44,0,18,24,0,2025_this_team
Yutaka Mahe,146393,T,UCLA,6,100.0,0,324,56.5,41.6,59.0,0,2,25,100.0,100.0,92.0,0,3,1,62,0,2,26,62,26,26,0,30,36,3,2025_this_team
Oluwafunto Akinshilo,157576,G,UCLA,6,100.0,0,324,59.7,48.7,61.5,1,2,42,100.0,100.0,96.4,0,3,0,61,12,11,0,61,42,42,37,0,19,0,2025_this_team
Hall Schmidt,163388,T,BOISE ST,2,100.0,0,120,69.5,39.9,74.4,0,1,13,100.0,100.0,96.2,1,1,0,37,0,0,0,37,15,15,0,37,22,0,arrival_2025_at_BOISE ST
Noah Pulealii,146394,C,UCLA,3,100.0,0,324,51.3,,51.4,0,0,0,,,,0,0,0,8,0,7,0,8,0,0,1,0,8,0,2025_this_team
JD Rayner,204952,T,JAMES MAD,1,100.0,0,197,57.6,22.2,59.5,0,0,1,100.0,100.0,100.0,0,0,0,5,0,0,0,5,1,1,0,5,4,0,arrival_2025_at_JAMES MAD
Tautai Li'o Marks,128158,G,UCLA,1,100.0,0,324,53.6,,53.4,0,0,0,,,,0,0,0,4,0,0,0,4,0,0,4,0,4,0,2025_this_team
Sean Na'a,171884,G,ARIZONA ST,2,100.0,0,110,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0,arrival_2025_at_ARIZONA ST
Caleb Walker,173992,C,UCLA,1,100.0,0,324,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2025_this_team
