player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Eric McAlister,145976,WR,TCU,13,12.0,27,59.7,37.9,11,29,2,7.8,6,0.2,49,305,3,70.0,24.1,76.1,61.9,77.5,0.0,0,7,85,0.2,1,475,6,49.4,71,95.2,452,21.9,104,96.4,119,10,78.1,371,1173,560,7.9,16.5,2.6,2025_this_team
Jordan Dwyer,158967,WR,TCU,12,12.5,7,64.7,56.5,13,23,0,6.8,4,0.2,36,305,0,74.4,81.4,71.1,,73.7,0.0,0,2,69,0.0,0,462,4,49.5,55,94.8,438,19.7,91,109.8,85,7,80.1,370,738,190,3.5,13.4,1.68,2025_this_team
Joseph Manjack IV,146413,WR,TCU,12,7.9,15,73.3,50.0,5,10,1,8.3,4,0.24,29,305,3,67.5,28.1,69.9,,73.3,0.7,2,0,51,0.0,0,278,4,52.5,44,94.6,263,77.3,215,119.9,60,3,21.9,61,577,297,6.8,13.1,2.19,2025_this_team
DJ Rogers,144696,TE,TCU,13,5.4,10,85.0,66.7,4,6,0,5.6,2,0.06,19,305,0,75.6,72.4,72.4,70.4,74.7,56.4,177,0,39,23.6,74,314,1,47.7,34,72.6,228,35.7,112,116.6,40,2,6.4,20,319,169,5.0,9.4,1.4,2025_this_team
Jeremy Scott,190098,WR,S ALABAMA,12,15.5,0,63.2,62.5,5,8,0,7.7,2,0.0,14,288,0,68.6,71.1,60.5,,62.6,0.0,0,2,74,0.0,0,261,3,42.6,24,90.0,235,13.0,34,113.6,38,4,87.0,227,417,136,5.7,17.4,1.77,arrival_2025_at_S ALABAMA
Ed Small,199243,WR,TCU,7,7.0,4,69.6,40.0,2,5,0,15.8,3,0.2,8,305,0,47.2,75.7,63.7,,63.8,4.2,4,0,41,0.0,0,95,0,50.5,16,95.8,91,82.1,78,122.7,23,2,12.6,12,186,115,7.2,11.6,2.04,2025_this_team
Major Everhart,157295,WR,TCU,8,4.7,5,77.8,100.0,1,1,0,6.7,1,-0.09,8,305,0,68.7,74.3,62.0,,66.0,1.7,2,1,26,0.0,0,115,0,42.3,14,96.5,111,77.4,89,78.0,18,0,19.1,22,149,137,9.8,10.6,1.34,2025_this_team
Chase Curtis,123069,TE,TCU,13,8.9,1,81.3,25.0,1,4,0,0.0,0,0.33,10,305,1,82.7,29.1,57.5,63.3,62.3,59.2,125,1,27,22.7,48,211,3,51.0,13,73.5,155,28.9,61,123.7,16,2,10.4,22,167,53,4.1,12.8,1.08,2025_this_team
Jordyn Bailey,173127,WR,TCU,4,9.3,1,44.4,0.0,0,1,0,0.0,0,0.19,0,305,1,74.9,20.2,46.2,,46.2,0.0,0,1,8,0.0,0,36,0,42.9,4,97.2,35,75.0,27,12.0,9,0,25.0,9,20,28,7.0,5.0,0.57,2025_this_team
Dozie Ezukanma,183821,WR,TCU,5,14.0,0,33.3,,0,0,0,0.0,0,-0.31,2,305,0,70.7,62.9,55.9,,56.9,0.0,0,1,17,0.0,0,48,0,37.8,2,93.8,45,33.3,16,9.7,6,0,64.6,31,28,13,6.5,14.0,0.62,2025_this_team
Terry Shelton,199244,WR,TCU,5,10.4,0,60.0,50.0,1,2,0,0.0,0,-0.19,1,305,0,73.1,64.1,57.4,,58.8,0.0,0,1,22,0.0,0,37,1,44.4,3,97.3,36,8.1,3,36.7,5,0,91.9,34,29,4,1.3,9.7,0.81,2025_this_team
Lafayette Kaiuway,173141,TE,TCU,8,8.3,0,100.0,,0,0,0,0.0,0,0.17,2,305,0,73.1,64.1,78.2,72.2,71.8,76.9,30,0,14,38.5,15,39,2,51.4,3,59.0,23,17.9,7,152.1,3,1,5.1,2,33,15,5.0,11.0,1.43,2025_this_team
Ka'Morreun Pimpton,172490,TE,TCU,3,11.0,0,100.0,100.0,1,1,0,0.0,0,-0.33,1,305,0,66.7,61.0,65.2,70.4,64.6,50.0,6,0,3,25.0,3,12,0,36.4,1,75.0,9,33.3,4,118.8,1,1,16.7,2,3,0,0.0,3.0,0.33,2025_this_team
