player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Vinny Anthony II,158687,WR,WISCONSIN,12,10.3,8,63.3,50.0,5,10,0,8.8,3,-0.4,19,349,0,65.1,76.0,67.7,45.4,67.8,0.0,0,3,67,0.4,1,268,0,34.9,31,95.9,257,24.3,65,69.3,49,1,75.4,202,391,195,6.3,12.6,1.52,2025_this_team
Lance Mason,127157,TE,WISCONSIN,12,8.3,1,61.2,25.0,2,8,0,9.1,3,-0.49,20,349,0,64.1,72.1,67.1,71.4,74.2,52.9,128,1,45,9.9,24,242,0,32.1,30,87.2,211,35.1,85,105.7,49,4,7.0,17,398,169,5.6,13.3,1.89,2025_this_team
Trech Kekahuna,175527,WR,WISCONSIN,12,5.6,3,59.1,14.3,1,7,0,0.0,0,-0.26,8,349,0,88.0,46.4,63.8,,63.8,0.6,1,4,45,0.0,0,179,1,36.6,26,96.1,172,82.7,148,33.4,44,0,12.8,23,211,181,7.0,8.1,1.23,2025_this_team
Shamar Rigby,190922,WR,OKLA STATE,12,14.3,2,59.5,44.4,4,9,0,0.0,0,-0.21,14,262,0,87.7,71.1,63.7,40.1,63.2,0.0,0,3,48,0.8,2,261,1,37.4,25,96.2,251,8.8,23,64.7,42,1,90.8,237,351,90,3.6,14.0,1.4,arrival_2025_at_OKLA STATE
Jacob Harris,173370,TE,BOWL GREEN,12,8.3,2,67.9,85.7,6,7,0,0.0,0,-0.24,10,122,0,85.5,70.1,74.1,61.8,75.4,59.1,101,1,38,11.1,19,171,1,41.2,19,85.4,146,33.9,58,110.4,28,5,7.0,12,182,52,2.7,9.6,1.25,arrival_2025_at_BOWL GREEN
Chris Brooks Jr.,158688,WR,WISCONSIN,12,10.0,0,73.3,,0,0,0,0.0,0,-0.25,8,349,0,82.2,68.5,61.1,76.7,62.7,2.1,3,1,18,1.4,2,141,1,38.3,11,92.9,131,10.6,15,69.9,15,0,86.5,122,124,43,3.9,11.3,0.95,2025_this_team
Jayden Ballard,145054,WR,WISCONSIN,12,19.6,0,50.0,20.0,1,5,0,0.0,0,-0.49,6,349,0,78.5,74.5,59.3,,58.9,0.0,0,0,58,0.0,0,135,0,31.6,7,98.5,133,4.4,6,128.0,14,2,95.6,129,150,61,8.7,21.4,1.13,2025_this_team
Eugene Hilton Jr.,199574,WR,WISCONSIN,12,9.9,1,72.7,100.0,2,2,0,0.0,0,-0.4,3,349,0,79.3,67.1,59.3,,58.3,0.0,0,0,42,0.0,0,80,0,32.9,8,95.0,76,21.3,17,97.2,11,0,78.8,63,91,23,2.9,11.4,1.2,2025_this_team
Jackson Acker,145157,TE,WISCONSIN,12,0.8,1,80.0,100.0,1,1,0,0.0,0,-0.23,5,349,0,79.3,75.4,67.3,69.3,77.5,34.0,35,0,24,38.8,40,103,0,35.7,8,57.3,59,10.7,11,127.5,10,1,1.0,1,66,60,7.5,8.3,1.12,2025_this_team
Grant Stec,183669,TE,WISCONSIN,12,11.7,0,55.6,,0,0,0,0.0,0,-0.07,3,349,0,76.3,65.7,62.7,55.0,70.8,79.1,72,0,22,40.7,37,91,1,44.9,5,57.1,52,9.9,9,72.5,9,0,5.5,5,52,15,3.0,10.4,1.0,2025_this_team
Malachi Coleman,170221,WR,MINNESOTA,8,22.6,0,55.6,33.3,1,3,0,0.0,0,-0.18,2,225,1,76.3,13.7,54.3,,52.6,0.0,0,1,52,0.0,0,88,0,36.0,5,97.7,86,12.5,11,47.2,9,0,87.5,77,83,12,2.4,16.6,0.97,arrival_2025_at_MINNESOTA
Tyrell Henry,158385,WR,WISCONSIN,8,3.7,0,83.3,,0,0,0,0.0,0,-0.65,3,349,0,76.3,83.8,62.6,,66.1,0.0,0,1,16,0.0,0,35,0,42.4,5,91.4,32,62.9,22,86.8,6,1,28.6,10,29,10,2.0,5.8,0.91,2025_this_team
