player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Jahquez Robinson,123931,S,AUBURN,12,9,0,64.0,0,0,115,0,0,33.7,41.5,12.8,58.9,66.4,61.5,0,1,0,0,57,17.1,7,2,3,128.0,16,0,0,160,0,203,365,5,0,0,5,0,119,360,1,161,81,4,25,0,25,1,3,198,126,12.4,2025_this_team
Rayshawn Pleasant,158424,CB,AUBURN,11,5,0,50.0,0,0,115,0,0,65.0,63.9,12.8,55.4,62.9,71.3,0,0,1,2,36,12.0,3,0,6,58.2,14,0,0,27,232,187,292,0,0,0,0,0,2,292,2,103,31,7,17,1,28,0,1,217,135,15.5,2025_this_team
Jacoby Mathews,158660,S,AUBURN,1,0,0,,0,0,115,0,0,61.8,52.2,69.3,,48.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,3,10,0,0,0,0,0,2,10,0,7,4,0,0,0,0,0,0,0,0,,2025_this_team
Raion Strader,171293,CB,AUBURN,11,0,0,66.7,0,0,115,0,0,62.1,62.7,80.8,60.0,63.6,68.3,0,0,0,0,30,10.0,1,2,1,123.3,8,0,0,13,155,94,179,0,0,0,0,0,3,179,1,84,8,4,9,0,12,0,1,109,14,13.6,2025_this_team
Champ Anthony,172437,S,AUBURN,7,6,0,50.0,0,0,115,0,0,46.9,53.3,82.6,,72.4,45.3,0,0,0,0,33,24.0,6,1,0,104.2,6,0,0,58,0,122,196,4,0,0,4,0,85,192,0,74,49,2,13,0,12,0,1,94,29,15.7,2025_this_team
Kayin Lee,172455,CB,AUBURN,12,1,0,51.2,0,0,115,0,0,64.8,62.6,1.0,59.6,58.7,57.4,1,1,0,1,50,18.2,6,4,4,60.4,21,0,0,55,492,328,582,0,0,0,0,0,8,582,3,251,27,5,26,0,41,2,0,254,72,12.1,2025_this_team
Sylvester Smith-Reed,172463,CB,AUBURN,12,5,0,70.8,0,0,115,1,0,65.5,68.7,8.8,70.5,76.6,66.1,0,3,0,0,31,14.7,5,3,3,105.2,17,0,0,48,7,150,290,16,0,0,16,0,10,274,17,123,209,17,24,2,24,3,1,174,72,10.2,2025_this_team
Jack Luttrell,174734,S,ARIZONA,3,0,0,,0,0,109,0,0,72.9,57.3,75.6,,35.1,27.4,0,0,0,1,,50.0,2,0,0,0.0,0,0,0,9,0,16,39,0,0,0,0,0,23,39,0,23,7,0,2,0,0,0,0,0,0,,arrival_2025_at_ARIZONA
Andre Jordan Jr.,176403,CB,UCLA,12,7,1,51.1,0,0,324,0,0,74.0,72.0,84.1,71.3,57.3,56.2,0,0,0,0,36,19.4,6,7,3,97.1,23,0,0,56,471,295,553,1,0,0,1,0,0,552,3,255,25,6,18,0,45,0,4,246,61,10.7,arrival_2025_at_UCLA
Jalyn Crawford,184399,CB,AUBURN,11,3,0,57.6,0,0,115,0,0,70.1,71.7,85.5,71.3,71.5,52.4,0,0,0,1,27,23.1,6,3,3,102.7,19,1,0,34,508,330,580,2,0,0,2,0,9,578,3,247,27,6,17,0,33,1,4,203,121,10.7,2025_this_team
Kaleb Harris,184402,S,AUBURN,12,15,0,68.4,0,0,115,0,0,62.9,67.0,88.8,58.9,74.2,82.5,0,3,0,1,58,9.0,6,1,0,106.8,13,1,0,241,12,358,649,64,0,0,64,0,233,585,23,268,99,10,46,1,19,4,1,273,141,21.0,2025_this_team
Kensley Louidor-Faustin,184405,CB,AUBURN,11,2,0,64.0,0,0,115,0,0,47.2,50.6,10.6,55.1,72.0,51.8,0,2,0,1,32,21.7,5,2,3,90.3,16,1,0,44,2,150,257,4,0,0,4,0,19,253,15,92,188,9,16,2,25,3,2,149,68,9.3,2025_this_team
Fred Gaskin III,189604,S,USF,13,13,0,64.5,0,1,327,2,1,62.2,57.7,50.7,69.5,47.7,29.2,0,2,0,2,28,29.1,23,2,2,70.8,20,2,0,321,11,405,737,39,0,0,39,0,258,698,35,297,107,21,43,0,31,4,1,231,159,11.6,arrival_2025_at_USF
AnQuon Fegans,198145,S,AUBURN,12,4,0,60.0,0,0,115,0,0,55.7,61.9,82.4,57.0,77.1,69.7,1,0,0,1,11,12.5,3,1,0,65.8,6,0,0,84,0,136,226,4,0,0,4,0,86,222,2,88,52,6,17,0,10,1,1,48,26,8.0,2025_this_team
Blake Woodby,198148,CB,AUBURN,6,1,0,50.0,0,0,115,0,0,66.6,65.7,78.9,47.4,66.0,47.0,0,1,0,0,12,28.6,2,0,0,65.6,2,0,0,8,29,56,76,0,0,0,0,0,2,76,1,19,37,1,4,0,4,1,0,21,12,10.5,2025_this_team
Eric Winters,198155,S,AUBURN,12,15,0,77.8,0,0,115,0,0,66.0,78.5,83.7,66.4,92.0,73.4,0,0,0,0,21,11.4,5,1,0,103.7,7,1,0,95,2,133,258,8,0,0,8,0,115,250,2,123,38,16,24,1,9,1,0,80,39,11.4,2025_this_team
Donovan Starr,198157,CB,AUBURN,2,0,0,0.0,0,0,115,0,0,77.2,77.0,72.1,,62.2,,0,0,0,0,,,0,0,0,39.6,0,0,0,3,14,7,18,0,0,0,0,0,0,18,0,11,1,0,0,0,1,0,0,0,0,,2025_this_team
Shamar Arnoux,198427,CB,FLORIDA ST,11,5,0,54.2,0,0,167,0,0,60.0,60.3,83.6,52.8,61.3,68.5,0,2,0,0,23,16.1,5,1,2,97.9,13,0,0,35,284,167,345,6,0,0,6,0,3,339,5,173,17,6,21,0,24,2,2,132,39,10.2,arrival_2025_at_FLORIDA ST
Gavin Jenkins,206242,CB,USF,5,1,0,100.0,0,0,327,0,0,67.7,69.1,74.7,,65.5,78.8,0,0,0,0,17,0.0,0,0,0,118.8,1,0,0,4,28,16,33,1,0,0,1,0,0,32,0,17,0,1,2,0,1,0,0,17,0,17.0,arrival_2025_at_USF
