player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Cole Best,144473,C,USF,13,100.0,0,327,72.3,78.7,69.1,2,8,462,100.0,100.0,98.9,5,10,0,879,871,8,0,879,490,490,0,0,389,0,arrival_2025_at_USF
Xavier Chaplin,157653,T,AUBURN,12,100.0,0,115,55.5,68.2,56.4,3,12,454,100.0,100.0,97.7,12,18,3,823,0,0,821,823,482,482,0,2,341,0,2025_this_team
Mason Murphy,74236,T,AUBURN,12,100.0,0,115,66.2,65.9,67.6,2,20,448,100.0,100.0,95.3,4,32,10,813,213,0,0,813,476,476,0,596,337,4,2025_this_team
Jeremiah Wright,124008,G,AUBURN,12,100.0,1,115,68.4,67.1,66.8,1,16,427,100.0,100.0,96.8,3,22,5,767,0,81,0,767,449,449,686,0,318,0,2025_this_team
Dillon Wade,123265,G,AUBURN,12,100.0,0,115,59.6,66.9,56.3,1,13,419,100.0,100.0,98.1,4,15,1,749,0,743,0,749,446,446,0,0,303,2,2025_this_team
Kenneth McManus IV,203959,G,AKRON,12,100.0,0,102,64.4,59.2,65.2,1,12,271,100.0,100.0,97.2,1,14,1,505,0,504,0,505,286,286,0,0,219,1,arrival_2025_at_AKRON
Connor Lew,172456,C,AUBURN,7,100.0,0,115,67.8,71.9,65.1,0,2,229,100.0,100.0,98.7,3,4,2,420,420,0,0,420,244,244,0,0,176,0,2025_this_team
Cole Skinner,169999,G,USF,12,99.3,1,327,70.8,70.4,72.1,1,6,229,100.0,100.0,98.0,3,8,1,409,0,49,0,412,241,241,353,2,168,1,arrival_2025_at_USF
Izavion Miller,172459,G,AUBURN,11,100.0,0,115,62.8,50.1,66.0,1,11,222,100.0,100.0,96.4,4,14,2,386,0,1,14,386,239,239,138,230,147,3,2025_this_team
Jacob Strand,162440,T,OREGON ST,6,100.0,0,265,65.4,63.3,63.0,2,6,169,100.0,100.0,97.6,1,8,0,353,0,0,353,353,179,179,0,0,174,0,arrival_2025_at_OREGON ST
Kail Ellis,203967,C,AUBURN,8,100.0,1,115,53.5,63.3,52.4,0,7,104,100.0,100.0,95.7,2,8,1,213,213,0,0,213,107,107,0,0,106,0,2025_this_team
Stanton Ramil,174051,T,MICH STATE,5,100.0,0,223,74.3,75.4,79.1,0,3,71,100.0,100.0,95.1,4,5,2,163,0,0,163,163,73,73,0,0,90,0,arrival_2025_at_MICH STATE
DeAndre Carter,191268,G,AUBURN,5,100.0,0,115,64.3,79.3,62.2,0,0,10,100.0,100.0,100.0,0,0,0,26,0,21,0,26,10,10,5,0,16,0,2025_this_team
Deryc Plazz,183238,T,MIAMI FL,3,100.0,0,220,56.9,52.6,57.0,0,0,5,100.0,100.0,100.0,0,0,0,20,0,0,20,20,5,5,0,0,15,0,arrival_2025_at_MIAMI FL
Dylan Senda,174057,T,AUBURN,2,100.0,0,115,57.7,36.1,60.3,0,0,8,100.0,100.0,100.0,0,0,0,16,0,0,0,16,8,8,6,10,8,0,2025_this_team
Tai Buster,198154,T,AUBURN,2,100.0,0,115,59.4,71.7,57.7,0,0,3,100.0,100.0,100.0,0,0,0,11,0,0,11,11,3,3,0,0,8,0,2025_this_team
Jacobe' Ward,203970,G,AUBURN,2,100.0,0,115,72.6,72.0,72.0,0,0,3,100.0,100.0,100.0,0,0,0,11,0,0,0,11,3,3,11,0,8,0,2025_this_team
Tyler Johnson,172453,T,AUBURN,1,100.0,0,115,45.2,0.0,59.9,0,0,5,100.0,100.0,80.0,0,1,1,7,0,0,0,7,5,5,0,7,2,0,2025_this_team
