player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
James Ash,123371,DI,AUBURN,2,0,0,,0,0,115,0,0,,64.8,72.8,58.1,65.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,11,11,5,2,1,3,0,0,5,6,0,0,0,0,0,0,0,0,0,,2025_this_team
Jay Hardy,123987,DI,AUBURN,11,4,0,,0,0,115,1,0,60.0,61.8,31.5,61.0,63.1,49.9,0,1,0,0,,14.3,2,0,1,0.0,0,0,0,0,0,0,145,145,36,85,13,11,0,0,73,72,0,7,8,2,0,1,0,0,0,,2025_this_team
Zykeivous Walker,124007,DI,AUBURN,12,3,0,,0,0,115,0,0,58.6,63.4,80.5,56.8,68.9,78.1,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,168,167,2,86,26,53,0,1,87,81,0,3,6,0,0,4,0,0,0,,2025_this_team
Dallas Walker IV,124342,DI,AUBURN,12,5,0,,0,1,115,0,0,60.0,72.8,83.3,57.6,77.1,57.3,0,2,0,0,,13.0,3,0,0,0.0,0,0,0,0,0,0,251,251,108,139,2,2,0,0,109,142,0,13,15,0,0,2,0,0,0,,2025_this_team
Chris Murray,144708,ED,AUBURN,12,8,0,100.0,0,1,115,0,0,47.0,71.5,85.7,71.3,74.6,72.0,1,11,0,0,16,10.5,2,0,0,100.8,5,3,0,10,3,25,277,252,3,5,219,25,0,25,139,113,12,11,9,0,5,15,0,41,22,8.2,2025_this_team
Keyron Crawford,156660,ED,AUBURN,12,11,0,91.7,1,1,115,1,0,58.5,76.3,40.0,85.8,73.9,43.0,12,26,0,1,17,24.4,11,0,4,59.0,11,5,0,45,2,126,616,516,0,5,504,7,0,100,240,250,53,22,23,5,12,43,0,78,48,7.1,2025_this_team
Keldric Faulk,172447,ED,AUBURN,12,10,2,100.0,1,0,115,1,0,61.5,75.8,24.5,66.0,85.5,67.7,1,27,0,0,9,10.0,4,0,4,104.2,1,2,0,4,0,3,556,552,11,48,333,160,0,4,316,237,0,23,26,3,1,30,0,9,7,9.0,2025_this_team
Da'Shawn Womack,172500,ED,OLE MISS,15,3,0,,0,1,226,0,0,75.2,68.6,30.4,59.3,74.9,73.7,3,13,0,0,,17.4,4,0,2,0.0,0,3,0,0,0,1,295,295,0,14,220,61,0,0,173,121,0,15,16,2,0,19,0,0,0,,arrival_2025_at_OLE MISS
Saint Farrior,173945,DI,APP STATE,13,1,0,,0,0,108,0,0,60.0,68.1,52.7,68.4,66.4,79.7,1,9,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,261,261,90,169,0,2,0,0,135,126,0,11,13,1,0,11,0,0,0,,arrival_2025_at_APP STATE
Nate Johnson,174993,ED,MISSOURI,9,0,0,100.0,0,0,229,0,0,64.1,79.9,5.4,68.5,84.3,80.2,1,3,0,0,3,0.0,0,0,1,79.2,1,0,0,0,0,1,86,85,0,2,80,3,0,1,45,40,1,6,7,1,1,4,0,3,9,3.0,arrival_2025_at_MISSOURI
