player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Eric Ford,163188,ED,ARMY,13,18,3,80.0,0,2,114,2,0,56.8,64.8,78.0,78.9,55.7,58.6,1,17,0,0,23,14.5,8,0,1,107.5,8,5,0,1,2,110,670,659,0,0,659,0,4,11,216,344,4,22,29,2,10,23,0,98,43,12.3,2025_this_team
Deshontez Gray,163193,DI,ARMY,11,3,1,,0,0,114,1,0,61.9,59.4,80.4,56.0,59.8,62.0,0,6,0,0,,15.0,3,0,0,0.0,0,0,0,0,0,1,174,174,9,42,16,107,0,0,99,74,0,7,14,0,0,6,0,0,0,,2025_this_team
Jack Latore,163199,DI,ARMY,13,10,0,,0,0,114,0,0,67.9,64.3,82.9,52.5,66.7,79.8,2,5,0,0,,2.9,1,0,0,0.0,0,0,0,1,0,0,491,489,2,129,9,349,0,2,227,264,0,18,23,0,0,7,0,0,0,,2025_this_team
Jacob Tuioti,163227,DI,ARMY,9,4,0,,0,0,114,0,0,48.3,47.2,85.1,56.2,45.7,29.6,1,2,0,0,,22.2,4,0,0,0.0,0,0,0,1,0,4,264,262,216,42,0,4,0,2,125,135,0,4,10,2,0,3,0,0,0,,2025_this_team
Jack Bousum,170962,ED,ARMY,13,4,2,,0,1,114,1,0,60.0,66.6,70.1,65.6,64.9,46.9,5,16,0,0,,25.9,7,0,1,0.0,0,4,0,0,0,0,631,629,5,25,169,430,1,2,300,331,0,15,16,4,0,25,0,0,0,,2025_this_team
Kody Harris-Miller,170980,DI,ARMY,7,4,0,,0,0,114,0,0,60.0,66.5,85.8,53.3,70.9,54.0,0,1,0,0,,12.5,2,0,0,0.0,0,0,0,1,0,1,309,308,266,42,0,0,0,1,128,180,0,7,10,0,0,1,0,0,0,,2025_this_team
Noah Nixon,170997,ED,ARMY,13,1,0,80.0,0,0,114,0,0,39.4,47.0,85.8,55.0,51.3,49.2,0,2,0,0,21,16.7,2,0,0,107.5,4,0,0,0,0,24,135,131,0,0,131,0,0,4,42,69,3,4,9,0,5,2,0,49,34,12.3,2025_this_team
Dillon Stowers,171019,DI,ARMY,11,7,1,,0,0,114,0,0,60.5,61.1,80.5,59.5,60.4,81.3,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,2,225,224,10,52,2,160,0,1,112,111,0,6,7,0,0,4,0,0,0,,2025_this_team
Christian Yousefzadeh,171032,ED,ARMY,3,0,0,,0,0,114,0,0,61.4,64.2,76.0,63.4,60.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,17,17,0,0,17,0,0,0,6,7,0,0,0,0,0,0,0,0,0,,2025_this_team
Grayson Baker,190496,ED,ARMY,1,1,0,,0,0,114,0,0,,68.6,67.8,,65.0,70.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,,2025_this_team
Nick Buchys,190501,DI,ARMY,5,0,0,,0,0,114,0,0,,62.8,78.1,55.0,66.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,45,45,37,8,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,,2025_this_team
Sean Donovan,190503,DI,ARMY,6,0,0,,0,0,114,0,0,,65.0,79.5,58.6,67.0,75.7,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,61,61,46,15,0,0,0,0,35,26,0,5,5,1,0,1,0,0,0,,2025_this_team
Matt Gemma,190508,DI,ARMY,6,2,0,,0,0,114,0,0,58.9,48.9,80.7,54.2,47.7,20.8,0,1,0,0,,50.0,2,0,0,0.0,0,0,0,1,0,1,92,91,75,15,0,1,0,1,47,44,0,0,0,0,0,1,0,0,0,,2025_this_team
Chuck Johnson,190517,DI,ARMY,1,0,0,,0,0,114,0,0,,60.0,68.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,2025_this_team
Cael Newton,190534,DI,ARMY,5,0,0,,0,0,114,0,0,61.0,63.7,75.5,58.6,60.0,37.9,1,1,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,47,47,2,18,0,27,0,0,31,16,0,3,3,1,0,3,0,0,0,,2025_this_team
Javon Smith,190545,ED,ARMY,9,1,0,,0,0,114,0,0,,63.0,77.8,52.5,71.1,77.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,88,88,0,3,24,61,0,0,51,37,0,3,4,0,0,0,0,0,0,,2025_this_team
