player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Sully Burns,158410,T,TEXAS ST,13,100.0,0,314,68.6,64.1,68.3,2,17,446,100.0,100.0,96.7,2,24,5,937,0,0,5,937,475,475,0,928,462,3,2025_this_team
Emeka Obigbo,168593,G,TEXAS ST,13,100.0,0,314,56.6,72.9,50.9,0,7,441,100.0,100.0,99.0,3,8,1,924,0,921,0,924,470,470,0,0,454,3,2025_this_team
Dorion Strawn,150063,T,TEXAS ST,13,100.0,1,314,75.6,83.2,69.4,1,15,439,100.0,100.0,97.7,5,18,2,917,0,0,905,917,467,467,0,0,450,12,2025_this_team
Brock Riker,190110,C,TEXAS ST,12,100.0,1,314,71.7,79.1,71.5,1,6,413,100.0,100.0,99.2,7,7,0,868,868,0,0,868,438,438,0,0,430,0,2025_this_team
Justin DeLeon,172327,G,TEXAS ST,10,100.0,0,314,67.1,73.2,66.7,1,5,208,100.0,100.0,97.6,2,8,2,421,0,1,0,421,217,217,420,0,204,0,2025_this_team
Tellek Lockette,163512,G,TEXAS ST,4,100.0,0,314,72.0,87.7,69.6,0,1,121,100.0,100.0,99.6,2,1,0,277,2,0,0,277,131,131,275,0,146,0,2025_this_team
Lysander Moeolo,176034,G,TEXAS ST,10,100.0,0,314,67.4,59.7,67.6,0,1,124,100.0,100.0,98.0,0,3,2,273,0,23,0,273,134,134,248,1,139,1,2025_this_team
William Boone,189281,T,N CAROLINA,3,100.0,0,245,71.8,81.3,64.7,0,1,54,100.0,100.0,99.1,0,1,0,98,0,0,87,98,54,54,0,11,44,0,arrival_2025_at_N CAROLINA
Ezra Dotson-Oyetade,146270,C,TEXAS ST,4,100.0,0,314,74.0,84.7,68.3,0,0,35,100.0,100.0,100.0,0,0,0,84,84,0,0,84,38,38,0,0,46,0,2025_this_team
Jaylen Early,156282,G,MISSOURI,3,100.0,0,229,65.1,77.6,63.5,0,0,8,100.0,100.0,100.0,0,0,0,52,0,52,0,52,8,8,0,0,44,0,arrival_2025_at_MISSOURI
Anfernee Crease,190434,T,TEXAS ST,5,100.0,0,314,49.9,75.8,46.3,0,0,9,100.0,100.0,100.0,0,0,0,37,0,0,35,37,10,10,0,0,27,2,2025_this_team
Rasheed Jackson,172954,G,TCU,2,100.0,0,305,86.0,39.2,86.8,0,1,6,100.0,100.0,91.7,0,1,0,22,0,13,9,22,6,6,0,0,16,0,arrival_2025_at_TCU
Etueni Ropati,176499,G,TEXAS ST,6,100.0,0,314,61.8,81.8,59.9,0,0,2,100.0,100.0,100.0,0,0,0,18,3,3,0,18,3,3,9,0,15,3,2025_this_team
Bamidele Badusi,172320,T,TEXAS ST,4,100.0,0,314,62.3,74.9,60.3,0,0,2,100.0,100.0,100.0,0,0,0,15,0,0,3,15,2,2,0,11,13,1,2025_this_team
Cameron Schultz,200003,T,TEXAS ST,2,100.0,0,314,61.1,,60.7,0,0,0,,,,0,0,0,9,0,0,0,9,0,0,0,9,9,0,2025_this_team
Ameer Ross,200016,C,TEXAS ST,3,100.0,0,314,68.4,63.7,67.0,0,0,0,,100.0,,0,0,0,9,0,3,0,9,1,1,3,3,8,0,2025_this_team
Tyler Norris,190107,G,TEXAS ST,2,100.0,0,314,60.5,,60.0,0,0,0,,,,0,0,0,5,0,5,0,5,0,0,0,0,5,0,2025_this_team
Aidin Rhodes,176459,T,TEXAS ST,1,100.0,0,314,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,2,0,2,0,2025_this_team
Alan Grimme,200002,G,TEXAS ST,1,100.0,0,314,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2025_this_team
