player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Josaih Hayes,124065,DI,KENTUCKY,6,3,0,,0,0,202,0,0,,72.3,80.0,64.7,72.2,75.2,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,90,90,48,41,0,1,0,0,37,53,0,3,3,0,0,3,0,0,0,,2025_this_team
David Gusta,146524,DI,KENTUCKY,12,4,0,,0,0,202,0,0,68.0,76.3,45.1,69.7,77.8,29.3,2,12,0,0,,27.8,5,0,3,0.0,0,1,0,4,0,0,408,404,258,145,0,1,0,4,216,192,0,8,9,2,0,15,0,0,0,,2025_this_team
Kahlil Saunders,146752,DI,KENTUCKY,12,9,0,,0,0,202,0,0,60.5,66.3,21.0,67.6,66.4,55.3,4,18,0,0,,16.7,5,0,3,0.0,0,3,0,3,0,0,392,389,36,223,13,117,0,3,205,187,0,14,16,2,0,25,0,0,0,,2025_this_team
Dominic Wiseman,156439,DI,S ALABAMA,11,6,0,,0,0,288,0,0,,62.8,50.1,63.1,62.6,26.2,2,7,0,0,,28.6,8,0,1,0.0,0,1,0,0,0,0,241,241,96,143,0,2,0,0,110,131,0,10,14,2,0,10,0,0,0,,arrival_2025_at_S ALABAMA
Jaden Williams,157679,DI,KENTUCKY,9,2,0,,0,0,202,0,0,60.1,65.7,78.9,61.4,65.4,76.2,0,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,112,112,3,75,2,32,0,0,61,51,0,1,3,0,0,4,0,0,0,,2025_this_team
Kam Olds,157953,ED,KENTUCKY,11,6,0,66.7,0,0,202,0,0,44.9,71.1,87.8,82.1,66.7,53.0,1,22,0,0,27,20.0,4,0,0,98.6,4,1,0,10,0,36,230,203,0,1,201,1,0,27,107,87,17,6,10,1,6,24,0,59,28,14.8,2025_this_team
Mi'Quise Humphrey-Grace,164831,ED,KENTUCKY,12,9,2,,0,1,202,0,0,68.6,72.9,67.4,64.3,74.4,76.5,5,17,0,0,,7.1,2,0,1,0.0,0,5,0,1,0,0,502,501,0,97,245,159,0,1,259,243,0,19,17,3,0,27,0,0,0,,2025_this_team
Tyler Thomas,173350,ED,S ALABAMA,11,2,0,,1,0,288,0,0,70.7,65.7,57.1,68.3,58.2,73.6,2,11,0,0,,8.3,1,0,1,0.0,0,1,0,3,0,2,287,283,0,23,211,49,0,4,164,121,1,10,9,1,0,14,0,0,0,,arrival_2025_at_S ALABAMA
Sam Greene,174171,ED,KENTUCKY,9,8,0,83.3,0,0,202,0,0,61.6,75.8,88.6,70.6,78.6,72.1,6,11,0,0,25,8.6,3,0,0,109.7,5,1,0,21,0,48,338,292,0,0,290,2,0,46,122,168,24,18,24,2,6,18,0,62,55,12.4,2025_this_team
Jamarrion Harkless,174958,DI,PURDUE,12,4,0,,0,0,273,0,0,59.3,62.9,86.3,62.5,61.1,60.0,3,4,0,0,,14.3,2,0,0,0.0,0,4,0,0,0,1,423,423,185,237,0,1,0,0,178,244,0,9,8,0,0,11,0,0,0,,arrival_2025_at_PURDUE
