player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Lance Heard,172477,T,TENNESSEE,13,100.0,1,307,70.5,72.3,69.7,1,17,446,100.0,100.0,97.3,7,21,3,887,0,0,887,887,479,479,0,0,408,0,arrival_2025_at_TENNESSEE
Coleton Price,158567,C,BAYLOR,11,100.0,1,118,71.0,83.6,69.5,0,6,483,100.0,100.0,99.2,9,7,1,842,842,0,0,842,526,526,0,0,316,0,arrival_2025_at_BAYLOR
Alex Wollschlaeger,130396,T,KENTUCKY,12,100.0,0,202,68.4,67.9,67.4,3,23,427,100.0,100.0,96.0,5,30,4,820,0,0,0,820,458,458,0,814,362,6,2025_this_team
Joshua Braun,124371,G,KENTUCKY,12,100.0,0,202,62.5,77.4,57.4,1,11,427,100.0,100.0,97.9,3,15,3,820,0,820,0,820,458,458,0,0,362,0,2025_this_team
Jager Burton,146741,C,KENTUCKY,12,100.0,0,202,71.3,79.5,67.5,0,12,426,100.0,100.0,98.6,2,12,0,819,817,0,0,819,457,457,2,0,362,0,2025_this_team
Jalen Farmer,157745,G,KENTUCKY,12,100.0,0,202,69.8,72.4,67.4,0,11,426,100.0,100.0,98.0,1,14,3,818,0,0,0,818,457,457,818,0,361,0,2025_this_team
Mark Robinson,211484,T,UTEP,12,99.8,0,330,53.0,59.1,48.1,5,17,467,100.0,99.6,97.4,3,23,1,811,0,0,807,813,501,503,0,0,310,4,arrival_2025_at_UTEP
Shiyazh Pete,147455,T,KENTUCKY,12,100.0,1,202,49.8,47.1,50.2,3,25,424,100.0,100.0,95.3,3,34,6,808,0,0,797,808,455,455,0,0,353,11,2025_this_team
Tegra Tshabola,75288,G,OHIO STATE,13,100.0,0,260,56.3,60.5,57.8,1,10,296,100.0,100.0,97.8,5,12,1,607,0,1,0,607,307,307,606,0,300,0,arrival_2025_at_OHIO STATE
Max Anderson,184879,G,TENNESSEE,3,100.0,0,307,55.3,74.4,50.8,0,1,38,100.0,100.0,98.7,0,1,0,76,0,10,0,76,38,38,66,0,38,0,arrival_2025_at_TENNESSEE
Olaus Alinen,172373,G,ALABAMA,7,100.0,0,103,64.3,68.1,62.4,0,1,17,100.0,100.0,97.1,0,1,0,44,0,3,21,44,19,19,17,0,25,3,arrival_2025_at_ALABAMA
Malachi Wood,175163,T,KENTUCKY,7,100.0,0,202,73.7,81.6,69.3,0,0,10,100.0,100.0,100.0,0,0,0,42,0,0,30,42,11,11,0,0,31,12,2025_this_team
Darrin Strey,200145,T,KENTUCKY,3,100.0,0,202,53.0,77.2,59.1,0,0,6,100.0,100.0,100.0,1,0,0,18,0,0,0,18,7,7,0,18,11,0,2025_this_team
Jay Clark,204992,G,KENTUCKY,3,100.0,0,202,70.9,79.2,69.8,0,0,6,100.0,100.0,100.0,0,0,0,18,0,0,0,18,7,7,18,0,11,0,2025_this_team
Hayes Johnson,184633,C,KENTUCKY,2,100.0,0,202,71.7,61.2,71.4,0,1,6,100.0,100.0,91.7,0,1,0,16,12,4,0,16,7,7,0,0,9,0,2025_this_team
Cameron Jones,172249,G,KENTUCKY,1,100.0,0,202,73.6,79.2,72.4,0,0,6,100.0,100.0,100.0,0,0,0,12,0,12,0,12,7,7,0,0,5,0,2025_this_team
Evan Wibberley,156645,C,KENTUCKY,4,100.0,0,202,50.6,71.5,50.4,0,0,2,100.0,100.0,100.0,0,0,0,9,9,0,0,9,2,2,0,0,7,0,2025_this_team
Aba Selm,184638,G,KENTUCKY,1,100.0,0,202,61.7,,62.6,0,0,0,,,,0,0,0,2,0,2,0,2,0,0,0,0,2,0,2025_this_team
