player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Denzel Boston,162481,WR,WASHINGTON,12,14.4,7,65.3,76.9,10,13,0,3.1,2,0.19,49,340,0,85.4,80.0,88.0,,87.2,0.5,2,4,78,0.0,0,369,0,52.1,62,97.8,361,17.6,65,116.2,95,11,81.3,300,881,305,4.9,14.2,2.44,2025_this_team
Christian Moss,144095,WR,KENNESAW,14,12.5,7,65.7,36.4,4,11,1,10.2,5,0.11,29,200,0,61.0,73.3,65.7,62.1,66.6,0.0,0,3,70,0.2,1,426,4,43.9,44,93.2,397,10.3,44,90.0,67,2,89.4,381,674,237,5.4,15.3,1.7,arrival_2025_at_KENNESAW
Dezmen Roebuck,199530,WR,WASHINGTON,13,11.4,8,71.2,50.0,4,8,0,2.3,1,0.21,30,340,0,85.9,57.0,70.1,75.3,71.0,0.0,0,3,59,1.1,4,374,1,52.5,42,96.3,360,28.1,105,119.3,59,7,71.9,269,560,238,5.7,13.3,1.56,2025_this_team
Decker DeGraaf,183635,TE,WASHINGTON,13,5.4,3,80.0,60.0,3,5,0,8.6,3,0.26,17,340,0,65.7,72.2,56.0,49.5,61.1,66.2,280,1,30,21.0,89,423,6,53.3,32,76.4,323,23.4,99,110.4,40,2,9.7,41,360,210,6.6,11.3,1.11,2025_this_team
Raiden Vines-Bright,199523,WR,WASHINGTON,12,8.2,4,85.7,0.0,0,1,0,0.0,0,0.22,9,340,0,87.7,71.5,63.4,71.2,60.7,0.4,1,0,45,1.1,3,278,0,55.5,24,97.5,271,81.3,226,114.0,28,1,18.3,51,238,149,6.2,9.9,0.88,2025_this_team
Omari Evans,164168,WR,WASHINGTON,11,13.3,0,68.0,50.0,1,2,1,5.6,1,0.27,9,340,1,72.8,26.7,60.3,,60.1,0.6,1,0,59,0.0,0,167,3,51.3,17,94.6,158,27.5,46,114.4,25,1,71.9,120,254,92,5.4,14.9,1.61,2025_this_team
Chris Lawson,199517,WR,WASHINGTON,9,12.5,1,76.9,66.7,2,3,0,0.0,0,0.2,5,340,1,80.9,20.0,66.4,,64.8,0.0,0,0,42,0.0,0,50,0,55.3,10,94.0,47,40.0,20,103.0,13,0,60.0,30,115,40,4.0,11.5,2.45,2025_this_team
Audric Harris,183637,WR,WASHINGTON,6,20.0,1,62.5,50.0,1,2,0,0.0,0,-0.02,3,340,0,76.3,65.7,63.1,63.9,62.4,0.0,0,0,61,1.8,1,55,0,41.2,5,90.9,50,78.2,43,145.3,8,1,21.8,12,99,32,6.4,19.8,1.98,2025_this_team
Rashid Williams,171943,WR,WASHINGTON,2,5.9,0,71.4,0.0,0,1,0,0.0,0,0.05,2,340,0,76.3,65.7,68.5,,68.2,0.0,0,0,27,0.0,0,24,0,50.0,5,100.0,24,37.5,9,93.8,7,0,62.5,15,54,36,7.2,10.8,2.25,2025_this_team
Quentin Moore,146475,TE,WASHINGTON,12,4.5,0,83.3,,0,0,0,0.0,0,0.19,4,340,0,76.3,65.7,74.0,73.9,73.2,91.1,113,0,32,60.5,75,124,1,50.0,5,39.5,49,8.1,10,158.3,6,1,0.0,0,83,59,11.8,16.6,1.69,2025_this_team
Justice Williams,183647,WR,WASHINGTON,1,8.5,0,100.0,,0,0,0,0.0,0,0.72,2,340,0,70.7,62.9,79.0,,76.7,0.0,0,0,14,0.0,0,5,0,80.0,2,100.0,5,0.0,0,118.8,2,0,100.0,5,28,11,5.5,14.0,5.6,2025_this_team
Kade Eldridge,176636,TE,WASHINGTON,6,9.0,0,50.0,,0,0,0,0.0,0,-0.11,1,340,0,66.7,64.3,73.4,67.7,53.1,66.7,10,0,6,20.0,3,15,0,53.3,1,80.0,12,6.7,1,56.3,2,0,0.0,0,6,6,6.0,6.0,0.5,2025_this_team
Kevin Green Jr.,70721,WR,WASHINGTON,8,1.0,0,0.0,,0,0,0,100.0,1,0.39,0,340,0,16.4,,46.8,,47.0,0.0,0,0,0,0.0,0,20,0,57.9,0,95.0,19,75.0,15,39.6,1,0,25.0,5,0,0,,,0.0,2025_this_team
