player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Gabriel Benyard,147969,WR,KENNESAW,14,14.8,10,62.5,33.3,7,21,0,3.2,2,0.04,39,200,0,85.7,72.0,81.0,61.9,81.8,1.0,4,4,54,0.2,1,420,2,42.4,60,93.3,392,53.8,226,109.2,96,9,44.3,186,949,250,4.2,15.8,2.42,2025_this_team
Christian Moss,144095,WR,KENNESAW,14,12.5,7,65.7,36.4,4,11,1,10.2,5,0.11,29,200,0,61.0,73.3,65.7,62.1,66.6,0.0,0,3,70,0.2,1,426,4,43.9,44,93.2,397,10.3,44,90.0,67,2,89.4,381,674,237,5.4,15.3,1.7,2025_this_team
Zion Booker,177939,WR,TULSA,8,4.9,9,75.4,60.0,3,5,0,6.1,3,0.04,20,320,0,74.1,63.8,68.3,63.9,68.0,0.0,0,1,40,0.4,1,256,1,43.9,46,92.6,237,91.8,235,97.6,61,2,8.2,21,418,258,5.6,9.1,1.76,arrival_2025_at_TULSA
Clayton Coppock Jr.,198608,WR,KENNESAW,11,10.3,1,70.7,40.0,2,5,0,0.0,0,0.17,14,200,0,89.5,76.0,67.9,,68.4,2.8,7,2,55,0.0,0,247,2,47.4,29,92.3,228,86.2,213,113.2,41,5,8.5,21,324,118,4.1,11.2,1.42,2025_this_team
Lyndon Ravare,191091,WR,KENNESAW,10,10.7,0,55.6,66.7,4,6,0,9.1,2,0.09,10,200,1,63.8,26.3,52.9,66.6,55.1,0.8,2,1,38,0.8,2,250,2,41.7,20,95.2,238,12.0,30,72.7,36,1,86.8,217,230,51,2.6,11.5,0.97,2025_this_team
Gerard Bullock Jr.,164014,TE,KENNESAW,14,3.7,3,86.2,80.0,4,5,1,3.8,1,0.01,8,200,1,77.8,28.6,47.6,55.0,53.1,40.3,170,0,19,34.4,145,422,7,41.5,25,62.3,263,39.1,165,103.3,29,1,6.4,27,175,94,3.8,7.0,0.67,2025_this_team
Javon Rogers,190302,WR,KENNESAW,7,14.8,4,47.4,0.0,0,3,0,30.8,4,0.19,6,200,1,22.8,19.1,59.2,,58.9,0.0,0,0,82,0.0,0,65,0,35.0,9,92.3,60,7.7,5,110.9,19,1,92.3,60,236,93,10.3,26.2,3.93,2025_this_team
Davis Bryson,160369,WR,KENNESAW,10,12.3,2,56.3,0.0,0,1,0,10.0,1,-0.07,4,200,0,61.0,39.2,53.6,,54.5,0.0,0,0,40,0.0,0,100,0,36.8,9,95.0,95,51.0,51,76.6,16,0,49.0,49,106,53,5.9,11.8,1.12,2025_this_team
Tykeem Wallace,147986,WR,KENNESAW,8,13.9,2,53.3,0.0,0,3,0,0.0,0,0.32,5,200,1,79.3,11.9,52.0,,57.0,1.9,1,0,22,0.0,0,53,0,42.0,8,94.3,50,98.1,52,69.6,15,0,0.0,0,83,37,4.6,10.4,1.66,2025_this_team
Dylan Gary,163785,WR,GA SOUTHRN,10,9.9,0,85.7,66.7,2,3,0,0.0,0,0.12,4,174,0,77.5,66.2,63.7,,67.3,0.0,0,0,16,0.0,0,37,0,40.0,6,94.6,35,18.9,7,141.4,7,1,81.1,30,59,9,1.5,9.8,1.69,arrival_2025_at_GA SOUTHRN
Navelle Dean,173781,WR,KENNESAW,6,7.8,0,83.3,,0,0,0,0.0,0,0.29,3,200,0,76.3,65.7,67.2,,66.5,0.0,0,0,13,0.0,0,29,0,48.3,5,100.0,29,6.9,2,138.9,6,1,93.1,27,47,20,4.0,9.4,1.62,2025_this_team
Jordan Jackson,188067,WR,KENNESAW,11,23.2,0,40.0,0.0,0,2,0,0.0,0,-0.22,1,200,0,70.7,62.9,59.6,67.9,57.8,2.4,1,0,29,2.4,1,41,0,30.0,2,95.1,39,14.6,6,103.3,5,1,80.5,33,34,12,6.0,17.0,0.87,2025_this_team
Erik Ronning,204967,WR,KENNESAW,1,4.0,0,100.0,,0,0,0,0.0,0,-0.19,0,200,0,66.7,61.0,60.9,,60.5,0.0,0,0,4,0.0,0,1,0,0.0,1,100.0,1,0.0,0,83.3,1,0,100.0,1,4,0,0.0,4.0,4.0,2025_this_team
Jamari Harrold,198610,TE,KENNESAW,5,9.0,0,0.0,,0,0,0,,0,-1.37,0,200,0,66.7,61.0,68.4,49.4,73.0,50.0,9,1,0,50.0,9,18,0,26.7,0,44.4,8,38.9,7,0.0,1,0,5.6,1,0,0,,,0.0,2025_this_team
