player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Isheem Young,99281,S,MEMPHIS,8,0,0,50.0,0,0,218,0,0,60.5,56.1,84.7,60.0,38.8,23.8,0,0,0,0,15,60.0,3,0,1,75.0,1,0,0,46,0,59,100,2,0,0,2,0,33,98,1,40,18,1,2,0,2,0,0,15,10,15.0,2025_this_team
Joey Hunter,124240,CB,MEMPHIS,3,0,0,66.7,0,0,218,1,0,59.3,60.5,74.4,,63.0,76.6,0,0,0,0,6,0.0,0,0,0,112.5,2,0,0,5,35,18,40,0,0,0,0,0,0,40,0,22,0,1,2,0,3,0,1,11,0,5.5,2025_this_team
Jaidyn Denis,138406,CB,MEMPHIS,10,5,0,34.6,0,0,218,0,0,63.7,64.8,33.5,65.8,69.5,59.4,0,0,0,1,20,13.8,4,1,3,41.2,9,0,0,54,359,253,439,17,0,0,17,0,7,422,3,183,0,5,20,0,26,0,1,84,22,9.3,2025_this_team
Omarion Cooper,143877,CB,MEMPHIS,13,6,0,55.0,1,1,218,0,0,67.5,69.7,85.6,56.0,76.0,53.4,0,0,0,1,65,19.6,9,4,3,100.3,22,0,0,85,632,389,738,14,0,0,14,0,4,724,4,345,0,11,31,1,40,0,3,363,133,16.5,2025_this_team
Chauncey Logan Jr.,156720,CB,MEMPHIS,5,5,0,62.5,0,0,218,0,0,65.0,64.8,80.8,59.8,61.9,74.0,0,0,0,1,16,10.0,2,0,2,46.6,10,0,0,17,179,98,202,3,0,0,3,0,2,199,1,103,1,5,13,1,16,0,0,71,45,7.1,2025_this_team
Cam Miller,157620,S,MEMPHIS,2,1,0,,0,0,218,0,0,61.0,66.3,71.5,,65.8,76.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,2,9,1,0,0,1,0,5,8,0,7,1,0,1,0,0,0,0,0,0,,2025_this_team
Kamari Wilson,157735,S,MEMPHIS,13,25,0,68.8,0,2,218,1,0,76.1,74.2,63.7,56.6,72.8,61.4,1,3,0,2,42,16.9,15,5,1,77.5,22,0,0,297,0,387,801,123,0,0,123,0,314,678,36,378,65,16,49,3,32,4,1,259,66,11.8,2025_this_team
Dylan King,159667,S,SO MISS,10,2,0,90.0,0,0,296,0,0,63.2,61.4,0.0,60.0,61.2,61.9,0,0,0,0,14,16.1,5,1,2,94.2,9,0,0,60,1,131,237,1,0,0,1,0,135,236,1,105,40,3,24,0,10,0,0,66,14,7.3,arrival_2025_at_SO MISS
Shannon Blair,163758,CB,MEMPHIS,6,2,0,75.0,0,0,218,0,0,55.9,55.6,77.8,,55.6,79.6,0,0,0,0,15,0.0,0,0,1,104.2,3,0,0,4,73,44,79,1,0,0,1,0,0,78,0,35,1,0,2,0,4,0,0,38,10,12.7,2025_this_team
DeMarco Ward,170359,S,MEMPHIS,12,15,0,69.8,2,1,218,0,0,57.8,64.8,87.6,55.7,74.9,77.8,0,1,2,2,62,9.8,8,0,3,106.3,30,0,0,425,0,326,644,11,0,0,11,0,84,633,5,313,121,25,59,3,43,1,2,515,170,17.2,2025_this_team
