player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Riley McGehee,188347,T,ARK STATE,13,100.0,0,113,67.7,69.1,64.7,1,28,577,100.0,100.0,96.8,4,33,4,985,0,0,621,985,619,619,0,364,366,0,arrival_2025_at_ARK STATE
Parker Mitchell,159177,G,MEMPHIS,13,100.0,0,218,59.1,67.6,58.3,5,17,494,100.0,100.0,96.4,8,29,7,915,0,0,0,915,524,524,761,154,391,0,2025_this_team
Yakari Walker,147380,C,MEMPHIS,13,100.0,0,218,60.9,66.5,61.0,3,21,475,100.0,100.0,96.6,8,28,4,881,881,0,0,881,504,504,0,0,377,0,2025_this_team
Malachi Breland,169934,G,MEMPHIS,12,100.0,0,218,69.4,77.6,65.8,3,10,454,100.0,100.0,98.3,4,14,1,845,0,845,0,845,482,482,0,0,363,0,2025_this_team
Chris Adams,145359,T,MEMPHIS,12,100.0,1,218,67.4,64.7,69.8,2,16,453,100.0,100.0,96.0,8,27,9,843,0,0,843,843,481,481,0,0,362,0,2025_this_team
Skyler Grant,145362,G,DOMINION,13,99.9,2,263,60.3,69.8,59.3,1,7,360,100.0,100.0,98.6,6,9,1,829,0,820,8,830,381,381,0,0,448,0,arrival_2025_at_DOMINION
Aaron Karas,163326,T,COLO STATE,12,100.0,1,144,64.3,53.8,71.8,3,21,460,100.0,100.0,95.2,4,34,10,779,0,0,0,779,491,491,0,777,288,0,arrival_2025_at_COLO STATE
Travis Burke,147952,T,MEMPHIS,11,100.0,1,218,84.5,81.5,84.2,2,8,404,100.0,100.0,98.0,6,13,3,765,0,0,3,765,429,429,0,762,336,0,2025_this_team
Ethan Newman,173798,G,MEMPHIS,8,100.0,0,218,66.9,79.1,65.8,0,2,94,100.0,100.0,98.9,1,2,0,167,0,1,0,167,99,99,161,0,68,5,2025_this_team
Jacob Norcross,190299,G,MEMPHIS,3,100.0,0,218,71.5,70.7,71.2,1,0,40,100.0,100.0,98.7,0,1,0,77,5,72,0,77,42,42,0,0,35,0,2025_this_team
Jonathan Young,184723,T,MEMPHIS,2,100.0,0,218,37.2,10.7,54.3,2,4,39,100.0,100.0,89.7,1,7,1,76,0,0,76,76,41,41,0,0,35,0,2025_this_team
Brian Grant,157611,T,TENNESSEE,4,100.0,0,307,51.0,79.2,41.4,0,1,36,100.0,100.0,98.6,0,1,0,70,0,0,4,70,36,36,0,65,34,1,arrival_2025_at_TENNESSEE
Austin Gentle,148907,C,MEMPHIS,2,100.0,0,218,56.9,48.1,58.1,0,0,18,100.0,100.0,100.0,0,0,0,40,36,4,0,40,19,19,0,0,21,0,2025_this_team
Koby Keenum,175153,C,MISS STATE,4,100.0,0,227,80.5,75.9,75.7,0,0,4,100.0,100.0,100.0,0,0,0,20,17,0,0,20,5,5,1,0,15,0,arrival_2025_at_MISS STATE
Parker Peterson,169952,T,MEMPHIS,2,100.0,0,218,76.5,,77.1,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,6,6,0,2025_this_team
Maarten Woudsma,163544,G,DOMINION,13,100.0,0,263,62.4,65.8,60.1,1,10,376,100.0,100.0,97.7,3,14,3,871,22,8,0,871,397,397,839,0,474,0,arrival_2025_at_DOMINION (manual: absent from CFBD portal feed)
