player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Zachariah Branch,174142,WR,GEORGIA,14,3.6,20,87.1,62.5,5,8,0,2.4,2,0.18,40,173,0,90.4,86.3,82.0,,82.6,1.2,4,0,47,0.0,0,342,0,45.3,81,92.4,316,79.2,271,124.5,93,6,19.0,65,811,634,7.8,10.0,2.57,2025_this_team
Isiah Canion,183213,WR,GA TECH,12,13.7,4,71.7,33.3,3,9,0,5.7,2,0.2,20,176,1,74.5,36.1,66.8,,66.0,0.0,0,0,42,0.0,0,297,2,51.6,33,95.3,283,10.1,30,134.3,46,4,89.9,267,480,162,4.9,14.5,1.7,arrival_2025_at_GA TECH
Dillon Bell,163734,WR,GEORGIA,14,10.9,2,67.5,57.1,4,7,0,6.9,2,0.09,15,173,0,70.0,48.3,57.7,,58.5,0.3,1,1,36,0.0,0,288,2,47.0,27,91.7,264,21.5,62,93.6,40,2,78.1,225,279,140,5.2,10.3,1.06,2025_this_team
Colbie Young,162739,WR,GEORGIA,8,11.8,10,78.8,66.7,2,3,0,7.1,2,0.22,19,173,0,70.7,71.5,76.3,,76.7,0.0,0,1,45,0.0,0,183,1,46.4,26,90.7,166,6.6,12,112.2,33,1,93.4,171,381,167,6.4,14.7,2.3,2025_this_team
Oscar Delp,157080,TE,GEORGIA,14,8.1,0,71.4,25.0,1,4,0,4.8,1,0.15,13,173,0,74.6,70.2,63.2,73.5,60.3,73.9,238,0,36,33.2,107,322,1,47.5,20,62.7,202,23.9,77,112.4,28,1,0.6,2,261,155,7.8,13.1,1.29,2025_this_team
Lawson Luckie,173544,TE,GEORGIA,14,11.0,1,57.7,33.3,1,3,2,11.8,2,0.26,13,173,0,57.1,69.2,59.8,78.0,55.8,35.4,90,2,29,16.5,42,254,3,48.9,15,75.2,191,52.4,133,82.1,26,4,10.6,27,152,39,2.6,10.1,0.8,2025_this_team
Noah Thomas,158678,WR,GEORGIA,14,13.1,4,61.5,44.4,4,9,1,5.9,1,0.13,12,173,0,71.9,69.7,57.9,,58.9,0.0,0,1,64,0.0,0,240,2,45.3,16,93.8,225,6.7,16,117.6,26,4,93.3,224,254,130,8.1,15.9,1.13,2025_this_team
London Humphreys,172616,WR,GEORGIA,14,16.1,2,72.0,50.0,2,4,0,10.0,2,0.13,14,173,1,62.5,26.5,61.5,,60.1,0.0,0,1,36,0.0,0,223,1,45.6,18,92.4,206,18.4,41,131.0,25,3,81.2,181,276,91,5.1,15.3,1.34,2025_this_team
Sacovie White-Helton,184583,WR,GEORGIA,11,4.1,2,72.7,0.0,0,1,0,20.0,2,-0.42,3,173,0,41.2,75.9,59.5,,60.5,0.0,0,0,20,0.0,0,51,0,38.3,8,92.2,47,88.2,45,89.2,11,0,11.8,6,70,52,6.5,8.8,1.49,2025_this_team
Elyiss Williams,198475,TE,GEORGIA,11,14.7,1,70.0,0.0,0,1,0,12.5,1,0.17,6,173,0,56.4,66.7,75.1,69.3,86.9,73.6,39,0,27,34.0,18,53,0,52.9,7,64.2,34,22.6,12,142.5,10,1,1.9,1,117,50,7.1,16.7,3.44,2025_this_team
