player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
DJ Graham II,122926,CB,KANSAS,11,1,0,59.5,0,0,198,0,0,64.0,65.4,83.7,60.0,68.5,47.1,0,0,0,0,48,21.2,7,3,0,98.5,22,0,0,45,445,247,494,0,0,0,0,0,1,494,1,246,3,10,25,2,37,0,2,256,96,11.6,2025_this_team
Landon Nelson,144577,S,KANSAS,2,1,0,,0,0,198,0,0,,65.2,69.4,,65.6,78.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,0,7,0,0,0,0,0,3,7,0,7,0,0,1,0,0,0,0,0,0,,2025_this_team
Lyrik Rawls,144661,S,KANSAS,12,10,1,63.3,1,0,198,0,0,72.8,71.4,47.4,67.1,66.9,79.6,2,2,0,1,37,10.3,9,4,3,71.1,19,0,0,245,0,319,632,2,0,0,2,0,270,630,9,304,115,29,68,1,30,4,0,217,117,11.4,2025_this_team
Corey Gordon,158557,S,LOUISVILLE,11,12,1,84.6,0,0,210,0,0,63.5,67.5,84.9,71.6,72.2,71.5,0,2,0,0,26,11.5,6,1,2,107.4,22,0,0,109,3,207,371,19,0,0,19,0,88,352,12,152,152,13,34,3,26,2,1,174,90,7.9,arrival_2025_at_LOUISVILLE
Roman Pearson,159729,CB,BALL ST,12,3,0,57.1,0,0,117,0,0,64.2,63.0,83.5,55.8,56.5,47.5,0,0,0,1,27,23.7,9,4,1,66.0,24,0,0,64,429,283,504,3,0,0,3,0,3,501,1,220,5,6,26,0,42,0,0,264,89,11.0,arrival_2025_at_BALL ST
Syeed Gibbs,161375,CB,KANSAS,9,1,0,69.7,0,0,198,0,0,58.7,57.7,13.7,72.1,53.9,37.4,1,0,0,0,36,29.6,8,2,2,127.6,23,0,0,46,134,192,345,5,0,0,5,0,30,340,7,146,130,3,18,1,33,1,3,294,90,12.8,2025_this_team
Jaden Harris,162734,S,GEORGIA,4,1,0,100.0,0,0,173,0,0,57.5,60.6,78.8,59.7,72.0,57.9,0,0,0,0,18,16.7,1,0,0,106.3,4,0,0,9,0,44,56,2,0,0,2,0,21,54,1,11,24,1,4,0,4,0,0,38,13,9.5,arrival_2025_at_GEORGIA
Jalen Dye,163806,S,KANSAS,6,1,0,33.3,0,2,198,0,0,63.8,76.9,79.1,82.0,87.3,70.8,0,0,0,0,22,11.1,1,0,0,60.4,1,1,0,33,0,42,99,0,0,0,0,0,44,99,3,54,22,3,7,0,3,1,0,22,3,22.0,2025_this_team
Mason Ellis,163807,S,KANSAS,8,2,0,88.9,0,0,198,0,0,60.2,55.9,80.5,59.0,45.9,55.2,0,0,0,0,28,21.1,4,0,0,147.2,8,0,0,51,2,94,168,0,0,0,0,0,56,168,1,73,59,5,13,1,9,0,1,94,26,11.8,2025_this_team
Jahlil Hurley,172383,CB,KANSAS,10,3,0,55.6,0,0,198,0,0,64.3,62.5,79.6,,53.7,43.9,0,0,0,0,18,22.2,2,2,0,73.8,5,0,0,9,135,67,145,0,0,0,0,0,0,145,0,78,1,1,4,1,9,0,0,55,10,11.0,2025_this_team
