player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Bangally Kamara,123012,LB,KANSAS,11,8,0,85.7,1,1,198,0,0,55.1,63.4,25.1,79.3,62.7,27.5,4,12,0,0,39,31.6,24,3,2,121.8,18,2,0,309,5,191,529,156,0,0,156,0,0,373,79,259,59,31,44,6,21,18,1,198,134,11.0,2025_this_team
Jayson Gilliom,144572,LB,KANSAS,8,5,0,50.0,0,0,198,0,0,56.1,65.1,74.7,56.6,70.3,69.4,0,1,0,0,2,8.3,1,0,0,56.3,1,0,0,51,0,14,54,0,0,0,0,0,0,54,4,36,3,3,6,0,2,1,0,2,3,2.0,2025_this_team
Cole Mondi,144579,LB,KANSAS,1,0,0,,0,0,198,0,0,,82.5,66.1,,76.6,76.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,2,2,0,0,0,0,0,0,,2025_this_team
Landyn Watson,144699,LB,KENTUCKY,12,6,0,82.4,0,0,202,0,0,50.7,52.2,79.3,88.1,46.7,46.5,1,4,0,0,43,20.7,6,0,0,141.5,14,0,0,206,0,102,237,5,0,0,5,0,1,232,15,120,25,6,17,1,17,5,3,144,125,10.3,arrival_2025_at_KENTUCKY
Trey Lathan,157359,LB,KANSAS,12,27,0,69.4,0,1,198,2,0,80.3,74.5,85.4,70.1,63.8,87.3,6,10,0,1,58,6.3,6,2,0,97.8,25,2,0,652,1,316,713,3,0,0,3,0,1,710,59,338,56,35,63,5,36,18,2,267,201,10.7,2025_this_team
Joseph Sipp Jr.,163114,LB,KANSAS,3,0,0,100.0,0,0,198,0,0,48.9,47.0,72.0,,54.4,75.8,0,0,0,0,10,0.0,0,0,0,108.3,1,0,0,16,1,5,18,0,0,0,0,0,0,18,0,13,1,1,2,0,1,0,0,10,3,10.0,2025_this_team
Jaron Willis,163671,LB,S CAROLINA,9,1,0,0.0,0,0,289,2,1,63.8,60.3,76.9,54.3,56.7,63.2,0,1,0,0,,12.5,1,0,0,39.6,0,0,0,49,0,31,74,2,0,0,2,0,0,72,6,37,23,5,6,0,2,1,0,0,0,,arrival_2025_at_S CAROLINA
Jibreel Al-Amin,163936,LB,MARSHALL,12,10,0,77.1,0,1,214,0,0,52.0,63.6,58.7,67.7,70.9,62.8,2,9,0,0,55,14.0,8,3,1,133.5,27,4,0,302,0,211,517,162,0,0,162,0,1,355,77,229,52,27,39,3,35,15,2,404,310,15.0,arrival_2025_at_MARSHALL
Logan Brantley,173065,LB,KANSAS,5,0,0,100.0,0,0,198,0,0,65.1,64.3,76.8,69.8,56.4,51.0,0,2,0,0,-2,25.0,2,0,0,79.2,1,1,0,42,0,18,53,4,0,0,4,0,0,49,7,28,7,4,6,1,1,3,0,-2,1,-2.0,2025_this_team
Ezra Vedral,173088,LB,KANSAS,2,1,0,100.0,0,0,198,0,0,30.3,42.0,72.0,59.2,65.3,79.5,0,0,0,0,45,0.0,0,0,0,158.3,2,0,0,29,0,13,31,0,0,0,0,0,0,31,2,16,2,2,3,0,2,0,1,51,43,25.5,2025_this_team
Quincy Davis,175667,LB,NEW MEX ST,12,11,0,88.2,0,0,242,0,0,69.8,73.0,27.3,57.9,77.9,89.8,1,4,0,0,21,2.1,1,0,1,99.3,15,0,0,243,1,152,314,14,0,0,14,0,0,300,30,132,56,24,36,1,17,5,0,133,68,8.9,arrival_2025_at_NEW MEX ST
Jon Jon Kamara,191170,LB,KANSAS,12,5,0,77.8,0,0,198,0,0,57.9,58.2,20.1,63.7,59.1,69.1,2,0,0,0,26,5.9,1,0,1,147.2,7,1,0,142,1,93,239,71,0,0,71,0,0,168,29,117,25,5,11,2,9,3,1,94,28,13.4,2025_this_team
Pickle Stewart,191175,LB,KANSAS,1,0,0,,0,0,198,0,0,,73.1,67.6,,66.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,,2025_this_team
