player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Nik McMillan,157951,WR,BUFFALO,12,15.2,8,63.9,63.0,17,27,0,8.8,6,-0.13,40,126,1,66.5,74.8,71.6,,72.5,0.2,1,4,55,0.0,0,474,2,40.5,62,95.8,454,15.0,71,90.7,97,3,84.8,402,983,243,3.9,15.9,2.17,arrival_2025_at_BUFFALO
Nahzae Cox,198818,WR,MIDDLE TN,11,12.9,6,56.3,46.9,15,32,1,4.8,2,-0.02,19,224,0,78.1,73.0,62.1,,63.2,0.0,0,1,43,0.0,0,383,3,42.1,40,95.6,366,3.9,15,94.4,71,5,96.1,368,473,131,3.3,11.8,1.29,arrival_2025_at_MIDDLE TN
Emmanuel Henderson Jr.,163595,WR,KANSAS,12,15.0,3,66.2,75.0,6,8,0,8.2,4,0.07,27,198,0,67.5,76.9,70.9,,70.8,0.3,1,1,93,0.0,0,344,1,46.4,45,96.5,332,32.0,110,122.5,68,5,67.2,231,766,314,7.0,17.0,2.31,2025_this_team
Cam Pickett,163093,WR,KANSAS,12,7.0,5,67.2,40.0,2,5,0,15.1,8,-0.03,26,198,1,46.2,74.0,67.1,,67.8,0.0,0,5,38,0.0,0,246,1,44.0,45,95.1,234,83.3,205,71.5,67,3,13.8,34,476,286,6.4,10.6,2.03,2025_this_team
Boden Groen,71325,TE,KANSAS,12,6.8,2,80.0,0.0,0,3,0,0.0,0,-0.02,21,198,1,90.4,36.6,63.1,56.6,72.4,48.8,145,0,46,16.8,50,297,2,44.9,36,79.8,237,36.0,107,145.4,45,5,10.1,30,450,225,6.3,12.5,1.9,2025_this_team
Levi Wentz,145365,WR,KANSAS,12,15.1,2,47.1,0.0,0,6,0,15.8,3,0.0,12,198,0,49.0,69.7,61.1,,59.0,0.0,0,0,50,0.0,0,227,0,42.6,16,95.2,216,14.5,33,92.5,34,2,85.5,194,258,110,6.9,16.1,1.19,2025_this_team
Keaton Kubecka,173077,WR,KANSAS,12,9.3,1,54.8,50.0,3,6,0,10.5,2,0.02,8,198,0,60.2,73.6,59.3,,57.9,0.0,0,1,18,0.0,0,145,1,50.4,17,97.2,141,15.2,22,66.2,31,1,84.8,123,157,53,3.1,9.2,1.11,2025_this_team
Bryson Canty,148731,WR,KANSAS,11,15.3,0,47.8,66.7,2,3,0,8.3,1,-0.04,9,198,0,66.4,68.5,64.2,,64.2,0.0,0,0,31,0.0,0,108,1,40.4,11,96.3,104,26.9,29,84.7,23,1,73.1,79,156,37,3.4,14.2,1.5,2025_this_team
Jailen Butler,172270,TE,DOMINION,13,9.1,0,50.0,50.0,2,4,0,25.0,3,0.22,3,263,0,30.0,67.5,47.1,53.4,43.8,11.4,27,0,18,25.8,61,236,2,50.2,9,71.6,169,41.9,99,77.1,18,1,8.5,20,64,15,1.7,7.1,0.38,arrival_2025_at_DOMINION
DeShawn Hanika,122515,TE,KANSAS,5,7.6,1,90.9,100.0,1,1,0,9.1,1,0.35,7,198,0,62.9,67.9,78.6,55.0,78.0,48.2,27,0,24,21.4,12,56,0,53.7,10,76.8,43,39.3,22,143.0,11,3,10.7,6,97,20,2.0,9.7,2.26,2025_this_team
Carson Bruhn,191163,TE,KANSAS,8,11.9,0,50.0,,0,0,0,28.6,2,0.5,3,198,0,29.1,67.7,62.2,67.3,56.2,67.0,65,0,16,37.1,36,97,2,58.3,5,61.9,60,21.6,21,66.7,10,0,8.2,8,55,13,2.6,11.0,0.92,2025_this_team
Doug Emilien,129648,WR,KANSAS,10,5.0,2,42.9,0.0,0,1,0,0.0,0,-0.06,1,198,0,73.1,64.1,58.9,,56.2,0.0,0,0,14,0.0,0,53,0,44.2,3,98.1,52,92.5,49,53.3,7,0,7.5,4,26,29,9.7,8.7,0.5,2025_this_team
Leyton Cure,191165,TE,KANSAS,11,12.2,2,80.0,,0,0,0,0.0,0,-0.34,4,198,0,74.9,66.0,61.5,32.2,68.2,54.2,32,1,27,35.6,21,59,1,39.3,4,62.7,37,32.2,19,118.8,5,1,5.1,3,63,14,3.5,15.8,1.7,2025_this_team
Tate Nagy,198590,WR,KANSAS,1,7.5,0,100.0,,0,0,0,0.0,0,0.41,2,198,0,70.7,85.2,76.8,,75.6,0.0,0,0,12,0.0,0,6,0,66.7,2,100.0,6,100.0,6,108.3,2,0,0.0,0,20,5,2.5,10.0,3.33,2025_this_team
Bryce Cohoon,176037,WR,KANSAS,1,18.0,0,0.0,,0,0,0,,0,0.07,0,198,0,,,59.7,,55.2,0.0,0,0,0,0.0,0,6,0,50.0,0,100.0,6,0.0,0,39.6,1,0,100.0,6,0,0,,,0.0,2025_this_team
Mack Moeller,144563,WR,KANSAS,1,7.0,0,100.0,,0,0,0,0.0,0,0.89,0,198,0,66.7,61.0,58.2,,58.1,0.0,0,0,8,0.0,0,4,0,100.0,1,100.0,4,0.0,0,100.0,1,0,100.0,4,8,1,1.0,8.0,2.0,2025_this_team
