player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Kobe Baynes,122692,G,KANSAS,12,100.0,1,198,74.2,76.0,74.1,0,11,386,100.0,100.0,98.6,5,11,0,751,0,0,1,751,403,403,750,0,348,0,2025_this_team
Bryce Foster,146994,C,KANSAS,12,100.0,0,198,69.0,75.5,66.9,1,12,384,100.0,100.0,98.3,3,13,0,748,747,1,0,748,401,401,0,0,347,0,2025_this_team
Calvin Clements,173069,T,KANSAS,12,100.0,0,198,52.2,37.8,62.1,4,24,360,100.0,100.0,95.0,4,32,4,707,0,0,701,707,377,377,0,0,330,5,2025_this_team
Enrique Cruz Jr.,144041,T,KANSAS,12,100.0,0,198,70.3,67.3,69.9,4,10,341,100.0,100.0,97.4,4,16,2,663,0,0,58,663,354,354,0,599,309,6,2025_this_team
Amir Herring,174039,G,KANSAS,12,100.0,2,198,70.2,67.2,69.2,1,6,308,100.0,100.0,98.9,4,7,0,632,0,632,0,632,321,321,0,0,311,0,2025_this_team
Nick Morrow,174222,T,CAL,10,100.0,0,130,61.0,59.1,60.7,4,12,249,100.0,100.4,96.0,1,18,2,421,0,0,414,421,262,261,0,0,159,7,arrival_2025_at_CAL
Connor Stroh,173167,G,TEXAS,7,100.0,0,311,59.7,64.9,56.4,0,4,156,100.0,100.0,97.4,0,6,2,310,0,291,0,310,166,166,19,0,144,0,arrival_2025_at_TEXAS
Nolan Gorczyca,145678,T,KANSAS,11,100.0,0,198,82.2,71.8,79.6,1,4,87,100.0,100.0,97.1,0,5,0,228,0,0,5,228,92,92,0,175,136,47,2025_this_team
Tavake Tuikolovatu,173990,G,KANSAS,10,100.0,0,198,62.4,60.2,61.4,0,3,87,100.0,100.0,97.1,0,4,1,174,0,151,0,174,91,91,14,0,83,9,2025_this_team
Kasen Carpenter,173292,C,OKLA STATE,7,100.0,0,262,59.6,66.8,56.6,1,1,71,100.0,100.0,98.6,0,2,0,140,135,3,0,140,76,76,0,0,64,2,arrival_2025_at_OKLA STATE
Tyler Mercer,183479,C,KANSAS,3,100.0,0,198,66.5,78.0,63.3,0,0,11,100.0,100.0,100.0,0,0,0,44,44,0,0,44,11,11,0,0,33,0,2025_this_team
James Livingston,163812,G,KANSAS,3,100.0,0,198,66.3,41.6,67.8,0,0,10,100.0,100.0,100.0,0,0,0,33,0,0,0,33,10,10,33,0,23,0,2025_this_team
Carter Lavrusky,191171,T,KANSAS,2,100.0,0,198,90.4,76.0,89.4,0,0,5,100.0,100.0,100.0,0,0,0,20,0,0,0,20,5,5,0,19,15,1,2025_this_team
Jack Tanner,190749,T,KANSAS,2,100.0,0,198,45.5,70.1,44.7,0,0,2,100.0,100.0,100.0,0,0,0,17,0,0,17,17,2,2,0,0,15,0,2025_this_team
Hank Kelly,144564,G,KANSAS,2,100.0,0,198,67.7,76.6,66.7,0,0,4,100.0,100.0,100.0,0,0,0,14,0,14,0,14,4,4,0,0,10,0,2025_this_team
Antonio Wilson,204092,T,KANSAS,1,100.0,0,198,71.5,76.5,69.9,0,0,4,100.0,100.0,100.0,0,0,0,10,0,0,10,10,4,4,0,0,6,0,2025_this_team
Kael Farkes,163808,C,KANSAS,1,100.0,0,198,48.2,72.9,55.0,0,0,2,100.0,100.0,100.0,1,0,0,6,6,0,0,6,2,2,0,0,4,0,2025_this_team
Kene Anene,191162,G,KANSAS,1,100.0,0,198,76.4,,76.3,0,0,0,,,,0,0,0,4,0,0,0,4,0,0,4,0,4,0,2025_this_team
Greydon Grimes,191168,T,KANSAS,1,100.0,0,198,69.3,,73.4,0,0,0,,,,0,0,0,4,0,0,0,4,0,0,0,4,4,0,2025_this_team
Eli Richmond,191174,G,KANSAS,1,100.0,0,198,52.2,,52.0,0,0,0,,,,0,0,0,4,0,4,0,4,0,0,0,0,4,0,2025_this_team
DeAndre Harper,198585,T,KANSAS,1,100.0,0,198,74.8,,77.3,0,0,0,,,,0,0,0,4,0,0,4,4,0,0,0,0,4,0,2025_this_team
Anderson Kopp,204091,C,KANSAS,1,100.0,0,198,63.6,,65.0,0,0,0,,,,0,0,0,4,4,0,0,4,0,0,0,0,4,0,2025_this_team
