player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Germie Bernard,158374,WR,ALABAMA,14,10.7,17,62.7,35.7,5,14,0,1.5,1,0.13,42,103,0,82.0,78.0,71.9,69.5,71.6,0.0,0,0,43,0.4,2,539,3,46.2,64,94.2,508,34.5,186,112.5,102,7,62.2,335,862,394,6.2,13.5,1.7,2025_this_team
Ryan Coleman-Williams,191142,WR,ALABAMA,14,11.1,12,64.5,50.0,5,10,0,16.9,10,0.03,29,103,0,38.4,48.2,66.5,,66.0,0.5,2,1,75,0.0,0,392,0,43.7,49,95.7,375,55.1,216,105.6,76,4,43.9,172,689,331,6.8,14.1,1.84,2025_this_team
Isaiah Horton,162735,WR,ALABAMA,15,11.6,4,71.2,45.5,5,11,0,8.7,4,0.17,28,103,0,66.4,73.2,64.1,,65.3,0.8,3,3,37,0.0,0,365,2,48.4,42,96.7,353,11.5,42,115.9,59,8,87.4,319,511,97,2.3,12.2,1.45,2025_this_team
Noah Rogers,170266,WR,NC STATE,13,11.1,7,63.5,63.6,7,11,0,13.2,5,0.06,23,248,0,52.2,72.1,65.1,61.9,64.9,0.0,0,1,48,0.3,1,332,2,45.4,33,94.6,314,8.4,28,95.1,52,2,91.6,304,441,167,5.1,13.4,1.4,arrival_2025_at_NC STATE
Lotzeir Brooks,198090,WR,ALABAMA,14,12.3,8,64.7,66.7,4,6,0,5.7,2,0.24,20,103,0,74.0,76.4,68.1,,69.8,0.4,1,0,53,0.0,0,258,0,48.6,33,95.0,245,91.5,236,105.2,51,2,7.0,18,442,163,4.9,13.4,1.8,2025_this_team
Josh Cuevas,147570,TE,ALABAMA,12,5.6,7,74.0,50.0,3,6,0,7.5,3,0.16,24,103,0,69.9,72.7,69.6,77.9,71.1,54.4,206,1,32,10.0,38,379,1,48.2,37,86.5,328,29.8,113,116.3,50,4,12.1,46,411,246,6.6,11.1,1.25,2025_this_team
Rico Scott,191140,WR,ALABAMA,15,11.8,4,52.4,50.0,2,4,0,8.3,1,0.11,7,103,0,64.6,69.5,56.0,61.1,57.2,0.0,0,0,25,0.6,1,157,1,43.7,11,95.5,150,32.5,51,96.9,21,2,67.5,106,98,58,5.3,8.9,0.65,2025_this_team
Kaleb Edwards,204602,TE,ALABAMA,15,5.9,1,68.8,33.3,1,3,0,15.4,2,-0.05,9,103,0,49.5,68.7,51.6,51.8,53.3,62.3,142,0,30,19.3,44,228,0,44.5,11,77.6,177,21.1,48,119.3,16,1,14.0,32,150,93,8.5,13.6,0.85,2025_this_team
Josh Ford,183909,TE,OKLA STATE,4,7.4,0,33.3,25.0,1,4,0,40.0,2,-0.06,3,262,0,21.7,64.1,54.7,67.2,47.9,49.0,47,0,26,31.3,30,96,2,36.0,3,64.6,62,47.9,46,87.7,9,1,1.0,1,45,8,2.7,15.0,0.73,arrival_2025_at_OKLA STATE
Marshall Pritchett,198085,TE,ALABAMA,4,3.0,1,87.5,,0,0,0,12.5,1,0.25,3,103,0,58.9,67.1,59.5,68.9,61.3,50.0,22,0,12,9.1,4,44,0,52.4,7,86.4,38,38.6,17,96.4,8,0,11.4,5,57,38,5.4,8.1,1.5,2025_this_team
Cole Adams,134273,WR,ALABAMA,4,4.6,1,71.4,,0,0,0,0.0,0,0.72,5,103,0,76.3,87.7,73.6,,76.5,0.0,0,0,25,0.0,0,23,0,77.3,5,95.7,22,100.0,23,143.5,7,1,0.0,0,71,56,11.2,14.2,3.23,2025_this_team
MJ Chirgwin,172374,WR,ALABAMA,2,13.7,1,66.7,,0,0,0,0.0,0,0.7,1,103,0,70.7,62.9,73.0,,72.1,0.0,0,0,20,0.0,0,7,0,66.7,2,85.7,6,14.3,1,140.3,3,1,85.7,6,31,8,4.0,15.5,5.17,2025_this_team
Jaylen Mbakwe,184540,WR,ALABAMA,2,12.3,0,100.0,,0,0,0,0.0,0,1.11,3,103,0,74.9,69.9,75.8,,77.3,0.0,0,0,26,0.0,0,16,0,84.6,3,81.3,13,18.8,3,118.8,3,0,81.3,13,55,18,6.0,18.3,4.23,2025_this_team
Jay Lindsey,191133,TE,ALABAMA,11,1.3,0,66.7,,0,0,0,0.0,0,0.24,0,103,0,70.7,62.9,48.0,46.2,50.8,56.8,21,0,8,43.2,16,37,0,45.7,2,51.4,19,21.6,8,70.1,3,0,0.0,0,7,2,1.0,3.5,0.37,2025_this_team
Brody Dalton,145465,TE,ALABAMA,5,2.0,0,100.0,,0,0,0,0.0,0,0.48,2,103,0,73.1,64.1,75.3,44.1,73.5,58.3,7,0,10,16.7,2,12,0,81.8,3,75.0,9,25.0,3,97.2,3,0,16.7,2,22,16,5.3,7.3,2.44,2025_this_team
