player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Jamarius Dinkins,146753,DI,PURDUE,6,2,0,,0,0,273,0,0,,54.5,77.3,59.1,52.5,45.1,0,2,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,52,52,17,33,0,2,0,0,27,25,0,1,1,1,0,2,0,0,0,,2025_this_team
Breylon Charles,150369,ED,PURDUE,5,1,0,,0,0,273,0,0,60.9,55.1,0.0,61.8,55.8,58.0,0,1,0,0,,20.0,1,0,1,0.0,0,1,0,0,0,2,45,45,0,9,27,9,0,0,26,17,0,4,3,0,0,2,0,0,0,,2025_this_team
CJ Nunnally IV,150931,ED,PURDUE,12,13,0,66.7,0,2,273,0,0,54.5,69.7,89.1,66.7,71.8,84.4,4,15,0,1,12,8.3,4,0,0,37.5,4,4,0,20,0,64,563,541,0,0,519,22,0,22,208,291,2,26,31,6,6,23,0,28,14,7.0,2025_this_team
Josh Burney,154086,DI,PURDUE,3,0,0,,0,0,273,0,0,,47.7,78.9,61.6,43.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,57,57,33,24,0,0,0,0,20,37,0,0,0,0,0,0,0,0,0,,2025_this_team
CJ Madden,157062,ED,PURDUE,12,3,0,,0,0,273,0,0,62.0,64.9,86.1,57.5,67.9,28.8,0,8,0,0,,35.0,7,0,0,0.0,0,1,0,1,0,10,433,432,0,30,300,102,0,1,203,220,0,11,10,2,0,9,0,0,0,,2025_this_team
Keyshawn Burgos,157654,ED,VA TECH,4,2,0,,0,0,337,0,0,61.7,57.9,0.0,71.3,59.2,28.7,0,3,0,0,,40.0,2,0,2,0.0,0,0,0,4,0,5,73,68,0,0,67,1,0,5,18,50,1,1,1,0,0,3,0,0,0,,arrival_2025_at_VA TECH
Curt Neal,158706,DI,ILLINOIS,13,5,1,,0,0,187,0,0,70.0,69.4,55.2,76.7,60.8,80.1,3,5,0,0,,0.0,0,0,1,0.0,0,1,0,1,0,0,253,252,212,39,1,0,0,1,130,123,0,10,10,0,0,9,0,0,0,,arrival_2025_at_ILLINOIS
Elo Modozie,170992,ED,GEORGIA,14,1,0,50.0,0,0,173,0,0,65.2,59.6,85.9,53.0,63.0,71.0,1,7,0,0,5,9.1,1,0,0,56.3,1,0,0,5,0,19,149,133,0,0,132,1,0,16,77,53,11,6,9,1,2,8,0,5,0,5.0,arrival_2025_at_GEORGIA
Ian Jeffries,172196,DI,PURDUE,12,7,0,,0,0,273,0,0,,66.0,84.3,65.8,63.3,44.2,2,10,0,0,,13.6,3,0,0,0.0,0,1,0,1,0,0,435,434,20,345,9,60,0,1,196,239,0,8,12,1,0,13,0,0,0,,2025_this_team
Trey Smith,174032,ED,PURDUE,12,4,0,0.0,0,0,273,0,0,48.3,60.4,84.6,55.5,69.0,58.4,1,5,0,0,,26.7,4,0,0,39.6,0,2,0,13,0,21,196,183,0,0,172,11,0,13,85,90,0,3,7,0,1,8,0,0,0,,2025_this_team
