player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Lewis Bond,143817,WR,BOSTON COL,12,8.1,16,79.3,80.0,8,10,1,3.3,3,-0.06,50,121,0,87.9,58.6,74.5,0.0,77.0,0.0,0,2,54,0.2,1,494,2,42.9,88,96.0,474,62.6,309,99.4,111,1,36.6,181,993,423,4.8,11.3,2.09,2025_this_team
Reed Harris,175339,WR,BOSTON COL,12,18.1,5,54.2,52.0,13,25,0,0.0,0,-0.1,28,121,0,90.8,73.3,65.6,66.3,66.2,0.4,2,3,57,0.4,2,499,3,42.4,39,95.6,477,26.5,132,92.0,72,5,72.9,364,673,208,5.3,17.3,1.41,2025_this_team
Jeremiah Franklin,156225,TE,BOSTON COL,12,8.2,8,70.0,30.0,3,10,0,5.8,3,-0.04,26,121,1,75.4,45.4,65.7,64.5,64.4,47.4,201,1,30,18.6,79,424,0,44.5,49,78.5,333,38.4,163,93.6,70,2,11.3,48,497,162,3.3,10.1,1.49,2025_this_team
Kaelan Chudzinski,207814,TE,BOSTON COL,12,10.4,0,60.0,46.2,6,13,0,0.0,0,-0.19,13,121,0,87.4,70.9,73.1,68.6,70.6,17.5,27,1,45,3.2,5,154,5,38.9,24,90.3,139,63.6,98,107.6,40,4,18.2,28,313,94,3.9,13.0,2.25,2025_this_team
Dawson Pough,207820,WR,BOSTON COL,11,12.2,4,46.4,33.3,2,6,0,13.3,2,-0.11,6,121,0,57.6,69.2,53.4,,53.0,0.0,0,1,52,0.0,0,264,1,39.5,13,97.0,256,26.5,70,67.1,28,1,73.5,194,197,80,6.2,15.2,0.77,2025_this_team
Javarius Green,183330,WR,N CAROLINA,9,16.4,0,54.5,25.0,1,4,0,0.0,0,-0.08,7,245,0,82.7,77.5,57.8,,59.7,0.0,0,1,39,0.0,0,162,4,43.3,12,92.6,150,22.2,36,56.1,22,0,77.8,126,145,61,5.1,12.1,0.97,arrival_2025_at_N CAROLINA
Jaedn Skeete,175343,WR,BOSTON COL,4,8.6,2,65.0,0.0,0,3,0,0.0,0,0.15,8,121,1,82.7,22.1,57.9,,57.3,0.0,0,1,22,0.0,0,168,0,50.0,13,96.4,162,35.7,60,104.2,20,3,64.3,108,140,50,3.8,10.8,0.86,2025_this_team
Luke McLaughlin,143833,WR,BOSTON COL,9,6.6,0,50.0,,0,0,0,16.7,1,0.08,2,121,0,49.8,65.7,60.4,,60.2,0.0,0,0,39,0.0,0,34,0,41.2,5,100.0,34,76.5,26,73.8,10,0,23.5,8,72,31,6.2,14.4,2.12,2025_this_team
Landon Wright,190387,WR,WASH STATE,10,18.3,0,87.5,,0,0,0,0.0,0,0.31,4,341,0,41.6,67.1,60.8,,61.8,0.0,0,0,39,0.0,0,59,1,42.3,7,88.1,52,11.9,7,158.3,8,2,88.1,52,121,13,1.9,17.3,2.33,arrival_2025_at_WASH STATE
VJ Wilkins,160356,WR,BOSTON COL,9,25.1,0,57.1,,0,0,0,0.0,0,-0.01,2,121,0,74.9,66.9,64.4,,64.0,0.0,0,1,56,0.0,0,52,0,42.3,4,100.0,52,32.7,17,62.2,7,0,67.3,35,113,35,8.8,28.3,2.17,2025_this_team
Zeke Moore,169916,TE,BOSTON COL,12,-0.3,0,50.0,100.0,1,1,0,0.0,0,-0.02,0,121,0,70.7,65.8,65.1,71.1,48.7,78.7,48,0,4,50.8,31,61,0,48.3,2,49.2,30,8.2,5,56.3,4,0,1.6,1,7,6,3.0,3.5,0.23,2025_this_team
Ty Lockwood,172385,TE,BOSTON COL,6,8.0,0,66.7,,0,0,0,0.0,0,-0.32,2,121,0,70.7,62.9,54.9,,67.9,47.1,8,0,16,0.0,0,17,0,52.9,2,100.0,17,41.2,7,99.3,3,0,11.8,2,30,10,5.0,15.0,1.76,2025_this_team
Jackson Wade,174267,WR,FLORIDA,2,23.5,1,50.0,0.0,0,1,0,0.0,0,0.14,1,163,0,66.7,65.1,61.6,,61.8,0.0,0,0,10,0.0,0,11,0,40.0,1,90.9,10,9.1,1,64.6,2,0,90.9,10,10,4,4.0,10.0,1.0,arrival_2025_at_FLORIDA
Brady Clough,190183,TE,BOSTON COL,1,2.0,0,100.0,,0,0,0,0.0,0,1.96,1,121,0,66.7,61.0,60.3,70.0,85.4,66.7,2,0,5,33.3,1,3,0,100.0,1,66.7,2,0.0,0,87.5,1,0,0.0,0,5,3,3.0,5.0,2.5,2025_this_team
Semaj Fleming,207827,WR,BOSTON COL,2,15.0,0,0.0,,0,0,0,,0,0.08,0,121,0,,,53.5,,53.8,0.0,0,0,0,0.0,0,9,0,33.3,0,100.0,9,100.0,9,39.6,1,0,0.0,0,0,0,,,0.0,2025_this_team
