player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Ivan Escobar,147467,C,UTEP,12,100.0,1,330,62.4,65.5,61.1,1,20,470,100.0,100.0,97.6,3,22,1,815,815,0,0,815,504,504,0,0,311,0,2025_this_team
Mark Robinson,211484,T,UTEP,12,99.8,0,330,53.0,59.1,48.1,5,17,467,100.0,99.6,97.4,3,23,1,811,0,0,807,813,501,503,0,0,310,4,2025_this_team
Joseph Immediato,145493,G,UTEP,12,100.0,0,330,56.2,69.3,51.4,0,17,462,100.0,100.0,97.7,5,19,2,809,0,0,1,809,499,499,609,197,310,1,2025_this_team
James Williams,199468,G,UTEP,12,100.0,1,330,60.3,68.5,56.4,2,7,461,100.0,100.0,99.0,2,9,0,807,0,807,0,807,497,497,0,0,310,0,2025_this_team
Jake Utley,175653,T,UTEP,11,99.8,2,330,52.8,59.8,51.1,2,10,273,99.6,99.7,96.0,6,17,5,478,0,0,0,479,295,296,0,468,183,10,2025_this_team
Jaquan Toney,170519,G,UTEP,10,100.0,0,330,58.7,74.8,53.5,0,2,72,100.0,100.0,97.2,0,3,1,160,0,20,0,160,73,73,125,0,87,15,2025_this_team
Tyler Roberts,205468,T,UTEP,3,100.0,0,330,48.1,44.5,48.4,3,5,78,100.0,100.0,94.9,1,8,0,113,0,0,3,113,82,82,0,109,31,0,2025_this_team
Tyrone McDuffie III,175646,G,UTEP,7,99.0,1,330,58.9,55.2,58.4,0,2,50,100.0,98.3,96.0,2,3,1,98,0,1,1,99,57,58,86,0,41,11,2025_this_team
Juan Camacho Jr.,145497,T,UTEP,10,98.9,0,330,54.0,57.0,52.8,1,3,33,97.1,97.4,93.9,0,4,0,88,0,0,1,89,37,38,0,49,51,39,2025_this_team
Jake Riggs,183998,C,UTEP,4,100.0,0,330,61.8,77.0,59.6,0,0,5,100.0,100.0,100.0,0,0,0,14,11,0,0,14,5,5,0,0,9,2,2025_this_team
Jaymon Lamb,178179,T,N TEXAS,3,100.0,0,251,65.2,,64.1,0,0,0,,,,0,0,0,14,0,0,7,14,0,0,0,3,14,3,arrival_2025_at_N TEXAS
Diego De La Cruz,205459,G,UTEP,3,100.0,0,330,56.0,18.0,60.3,0,0,2,100.0,100.0,100.0,0,0,0,13,0,0,0,13,4,4,7,0,9,6,2025_this_team
Dennis Lafferty,127744,T,UTEP,1,100.0,0,330,57.9,80.4,53.4,0,0,5,100.0,100.0,100.0,0,0,0,11,0,0,11,11,5,5,0,0,6,0,2025_this_team
