player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
JJ Johnson,156702,S,NC STATE,8,7,0,66.7,0,0,248,0,0,53.8,56.4,84.0,69.5,59.1,41.8,0,1,0,0,42,24.0,6,1,0,144.9,6,0,0,92,0,153,271,4,0,0,4,0,127,267,4,114,48,4,12,0,9,1,3,103,39,17.2,2025_this_team
Jackson Vick,157406,CB,NC STATE,10,9,0,60.0,0,0,248,0,0,50.4,49.7,0.0,52.5,53.7,38.5,0,2,0,0,36,25.5,14,4,5,94.3,36,0,0,123,8,393,632,23,0,0,23,0,16,609,14,225,461,16,32,3,60,2,3,368,175,10.2,2025_this_team
Devon Marshall,160445,CB,NC STATE,13,7,0,43.5,0,1,248,0,0,88.3,89.8,86.5,64.1,84.7,83.3,1,1,0,2,44,6.0,3,12,1,56.4,27,0,0,30,652,439,706,7,0,0,7,0,2,699,3,264,15,13,40,0,62,2,2,308,89,11.4,2025_this_team
Jamel Johnson,162115,CB,NC STATE,10,7,0,59.0,0,0,248,0,0,64.9,68.8,83.8,60.0,80.5,58.6,0,0,0,0,39,15.2,5,4,1,92.8,23,0,0,26,421,267,458,0,0,0,0,0,6,458,0,191,5,7,21,1,39,0,1,309,75,13.4,2025_this_team
King Mack,170287,S,PENN STATE,13,24,0,50.0,0,0,266,0,0,83.2,79.0,86.7,69.4,66.0,80.1,2,1,0,1,39,10.3,7,1,1,33.9,7,1,0,151,2,270,493,4,0,0,4,0,304,489,12,211,30,10,37,0,14,4,0,67,19,9.6,arrival_2025_at_PENN STATE
Zack Myers,170376,S,NC STATE,2,0,0,100.0,0,0,248,0,0,74.5,74.2,71.0,,62.0,76.9,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,7,0,6,14,0,0,0,0,0,1,14,0,8,5,2,2,0,1,0,0,7,4,7.0,2025_this_team
Brian Nelson II,173211,CB,NC STATE,13,4,0,68.0,0,0,248,0,0,71.6,65.7,85.1,57.8,29.6,53.3,1,0,0,0,84,20.0,8,5,1,122.3,34,0,0,29,588,376,637,2,0,0,2,0,5,635,1,260,12,9,28,1,50,1,4,443,145,13.0,2025_this_team
Michael Tate,176008,CB,NC STATE,4,0,0,100.0,0,0,248,0,0,52.9,54.9,74.0,,62.5,20.4,0,0,0,0,11,100.0,1,0,0,112.5,2,0,0,1,25,13,27,0,0,0,0,0,0,27,0,14,0,0,0,0,2,0,0,22,19,11.0,2025_this_team
Daemon Fagan,176009,CB,NC STATE,1,0,0,100.0,0,0,248,0,0,72.4,73.6,72.0,,60.7,75.1,0,0,0,0,2,0.0,0,0,0,79.2,1,0,0,1,0,3,10,0,0,0,0,0,2,10,0,7,7,1,1,0,1,0,0,2,3,2.0,2025_this_team
Ty White,183344,CB,N CAROLINA,4,0,0,80.0,0,0,245,0,0,35.4,39.9,75.4,,65.3,75.4,0,0,0,0,31,0.0,0,0,0,105.8,4,0,0,5,15,19,36,0,0,0,0,0,0,36,0,17,16,0,2,0,5,0,0,47,21,11.8,arrival_2025_at_N CAROLINA
Jivan Baly,183350,S,NC STATE,5,3,0,62.5,0,0,248,0,0,58.1,59.8,76.5,56.4,63.2,84.7,0,1,0,0,12,0.0,0,0,0,75.0,5,0,0,41,1,44,96,3,0,0,3,0,4,93,5,47,46,1,6,0,8,1,0,40,15,8.0,2025_this_team
Brody Barnhardt,183351,S,NC STATE,5,3,0,87.5,0,0,248,0,0,54.8,58.6,12.8,64.5,69.7,75.2,0,1,0,0,70,8.0,2,0,1,118.8,7,0,0,64,0,132,209,2,0,0,2,0,114,207,1,76,28,5,20,1,8,1,0,149,77,21.3,2025_this_team
Asaad Brown Jr.,183355,S,NC STATE,12,11,0,68.0,0,0,248,0,0,65.1,68.0,86.2,50.0,74.4,86.5,0,0,0,1,30,6.3,4,1,2,90.6,17,0,0,247,9,403,673,6,0,0,6,0,240,667,9,261,170,14,49,0,25,0,1,211,69,12.4,2025_this_team
Ronnie Royal III,190870,S,NC STATE,12,13,0,78.6,0,1,248,0,0,43.9,49.2,0.0,67.2,64.4,65.0,0,0,0,1,42,14.8,8,0,4,114.9,22,0,0,177,4,256,442,2,0,0,2,0,149,440,6,180,110,7,33,1,28,0,1,344,122,15.6,2025_this_team
Tristan Teasdell,198973,S,NC STATE,7,8,0,42.9,0,0,248,0,0,46.3,51.4,83.2,,61.6,41.8,0,0,0,1,18,26.5,9,0,2,53.3,6,0,0,155,2,223,369,0,0,0,0,0,163,369,0,146,49,4,17,0,14,0,1,72,23,12.0,2025_this_team
Caden Gordon,198981,CB,NC STATE,3,2,0,0.0,0,0,248,0,0,59.2,53.7,74.2,,43.9,23.3,0,0,0,0,,60.0,3,0,0,39.6,0,0,0,4,29,18,35,0,0,0,0,0,1,35,0,17,1,0,0,0,3,0,0,0,0,,2025_this_team
