player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Victor Snow,158249,WR,BUFFALO,12,10.2,15,70.5,47.1,8,17,0,3.1,2,-0.12,38,126,0,86.1,86.8,74.9,,74.4,0.0,0,3,75,0.0,0,468,1,41.1,62,95.7,448,93.4,437,115.8,88,8,6.4,30,821,288,4.6,13.2,1.83,arrival_2025_at_BUFFALO
Justin Joly,158620,TE,NC STATE,12,7.6,6,71.0,60.0,9,15,0,2.0,1,0.12,28,248,0,82.1,73.9,77.9,71.4,81.6,45.0,150,5,59,12.6,42,333,2,47.5,49,82.6,275,47.4,158,94.4,69,7,6.9,23,489,177,3.6,10.0,1.78,2025_this_team
Terrell Anderson,183348,WR,NC STATE,13,11.1,9,72.2,57.1,4,7,0,9.3,4,0.19,27,248,0,64.6,79.7,72.1,61.9,73.6,0.0,0,0,75,0.3,1,297,1,48.4,39,94.3,280,22.9,68,141.4,54,5,77.1,229,625,234,6.0,16.0,2.23,2025_this_team
Noah Rogers,170266,WR,NC STATE,13,11.1,7,63.5,63.6,7,11,0,13.2,5,0.06,23,248,0,52.2,72.1,65.1,61.9,64.9,0.0,0,1,48,0.3,1,332,2,45.4,33,94.6,314,8.4,28,95.1,52,2,91.6,304,441,167,5.1,13.4,1.4,2025_this_team
Wesley Grimes,157534,WR,NC STATE,12,13.3,3,63.0,30.8,4,13,0,3.3,1,0.13,18,248,1,80.1,41.5,64.8,65.5,64.7,0.0,0,0,48,0.4,1,268,2,48.0,29,95.1,255,9.7,26,115.3,46,3,89.9,241,430,141,4.9,14.8,1.69,2025_this_team
Keenan Jackson,183362,WR,NC STATE,13,10.5,0,60.9,33.3,4,12,0,6.7,2,0.11,14,248,0,71.0,71.5,55.1,84.2,56.4,0.3,1,2,33,0.9,3,351,1,45.9,28,92.9,326,90.0,316,74.6,46,2,9.4,33,281,74,2.6,10.0,0.86,2025_this_team
Davion Dozier,172404,WR,APP STATE,9,18.2,1,44.4,38.5,5,13,0,4.8,1,-0.05,19,108,0,75.2,70.4,62.6,49.9,64.2,0.0,0,0,68,0.0,0,314,2,39.1,20,94.6,297,28.0,88,117.6,45,5,72.0,226,448,85,4.3,22.4,1.51,arrival_2025_at_APP STATE
Teddy Hoffmann,198966,WR,NC STATE,13,13.7,1,69.4,62.5,5,8,0,3.8,1,0.23,13,248,0,68.4,78.3,71.3,,69.6,0.0,0,1,55,0.0,0,173,0,48.5,25,93.1,161,72.3,125,117.0,36,3,27.7,48,353,83,3.3,14.1,2.19,2025_this_team
Joshisa Trader,183245,WR,MIAMI FL,12,14.4,2,56.5,50.0,2,4,0,18.8,3,0.14,7,220,0,41.1,68.7,58.3,,59.4,0.0,0,1,44,0.0,0,125,0,44.9,13,94.4,118,17.6,22,77.8,23,1,82.4,103,178,53,4.1,13.7,1.51,arrival_2025_at_MIAMI FL
Dante Daniels,183360,TE,NC STATE,13,8.0,1,100.0,100.0,2,2,0,0.0,0,-0.02,6,248,0,78.5,66.7,81.6,73.2,78.9,79.5,66,0,22,37.3,31,83,1,41.3,7,59.0,49,16.9,14,150.3,7,1,3.6,3,74,21,3.0,10.6,1.51,2025_this_team
Cody Hardy,159122,TE,NC STATE,13,9.6,0,85.7,,0,0,0,0.0,0,0.11,3,248,0,77.5,67.4,80.9,77.0,64.2,84.7,83,0,37,40.8,40,98,4,48.4,6,56.1,55,11.2,11,155.7,7,2,3.1,3,83,25,4.2,13.8,1.51,2025_this_team
Tank Boston,183354,WR,NC STATE,1,8.3,0,66.7,,0,0,0,0.0,0,-1.09,1,248,0,70.7,62.9,57.1,,56.9,0.0,0,0,6,0.0,0,9,0,11.1,2,100.0,9,11.1,1,72.9,3,0,88.9,8,11,3,1.5,5.5,1.22,2025_this_team
Ethan Dowdy,198963,WR,NC STATE,2,5.7,1,100.0,,0,0,0,0.0,0,0.07,2,248,0,73.1,64.1,61.6,,61.4,0.0,0,0,11,0.0,0,16,0,53.3,3,93.8,15,0.0,0,101.4,3,0,100.0,16,25,8,2.7,8.3,1.67,2025_this_team
Preston Douglas,198976,TE,NC STATE,4,5.5,1,50.0,,0,0,0,0.0,0,-0.47,1,248,0,66.7,64.3,57.5,74.2,61.1,60.0,12,1,18,30.0,6,20,1,35.0,1,70.0,14,30.0,6,41.7,2,0,0.0,0,18,14,14.0,18.0,1.29,2025_this_team
Ashton Locklear,157428,WR,NC STATE,2,8.0,0,50.0,,0,0,0,0.0,0,-0.68,0,248,0,66.7,61.0,49.9,,54.5,0.0,0,0,4,0.0,0,12,1,25.0,1,100.0,12,33.3,4,56.3,2,0,66.7,8,4,-1,-1.0,4.0,0.33,2025_this_team
Griffin Reimer,176002,TE,NC STATE,1,7.0,0,100.0,100.0,1,1,0,0.0,0,0.07,1,248,0,66.7,61.0,75.2,,81.0,50.0,1,0,7,0.0,0,2,0,50.0,1,100.0,2,50.0,1,95.8,1,0,0.0,0,7,0,0.0,7.0,3.5,2025_this_team
