player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Wyatt Young,190632,WR,N TEXAS,14,9.8,32,72.2,60.0,3,5,0,5.4,4,0.35,46,251,0,75.0,76.1,89.0,64.4,89.9,1.6,6,2,84,0.3,1,367,0,54.1,70,93.5,343,92.9,341,140.1,97,10,4.1,15,1264,768,11.0,18.1,3.69,arrival_2025_at_N TEXAS
Gavin Freeman,158078,WR,OKLA STATE,12,4.6,11,76.8,55.6,5,9,0,7.0,4,-0.23,24,262,2,71.8,55.0,66.0,,66.1,0.0,0,3,33,0.0,0,277,3,36.3,53,96.0,266,93.9,260,96.3,69,4,5.4,15,481,363,6.8,9.1,1.81,2025_this_team
Miles Coleman,190604,WR,N TEXAS,12,8.6,10,70.6,50.0,2,4,0,5.9,3,0.19,28,251,0,75.4,81.4,81.1,,84.0,0.5,1,2,59,0.0,0,221,1,51.0,48,94.1,208,94.6,209,92.3,68,2,3.6,8,552,296,6.2,11.5,2.65,arrival_2025_at_N TEXAS
Israel Polk,170122,WR,AKRON,12,13.9,1,53.2,36.4,4,11,0,17.5,7,-0.05,25,102,1,39.0,35.4,62.9,,62.5,0.0,0,1,75,0.0,0,351,1,39.4,33,94.0,330,13.1,46,114.6,62,8,86.9,305,525,127,3.8,15.9,1.59,arrival_2025_at_AKRON
Terrill Davis,200355,WR,OKLA STATE,12,13.4,5,49.2,36.8,7,19,0,9.4,3,-0.23,18,262,0,64.3,71.7,62.1,89.7,60.4,0.0,0,1,41,0.6,2,346,1,34.5,29,94.8,328,13.6,47,62.3,59,0,85.8,297,373,144,5.0,12.9,1.14,2025_this_team
Chris Barnes,190363,WR,WAKE,11,7.4,5,70.2,20.0,1,5,1,2.4,1,-0.1,17,339,1,85.2,30.5,76.9,,78.2,0.0,0,2,70,0.0,0,203,1,38.7,40,94.1,191,72.4,147,103.8,57,3,26.6,54,552,352,8.8,13.8,2.89,arrival_2025_at_WAKE
Rodney Harris II,133616,WR,OHIO,13,11.6,7,71.4,50.0,4,8,1,6.3,2,0.05,22,259,0,72.7,72.1,62.5,70.7,62.6,0.3,1,2,49,0.5,2,385,3,47.4,30,93.0,358,6.2,24,99.2,42,2,93.2,359,419,120,4.0,14.0,1.17,arrival_2025_at_OHIO
Shamar Rigby,190922,WR,OKLA STATE,12,14.3,2,59.5,44.4,4,9,0,0.0,0,-0.21,14,262,0,87.7,71.1,63.7,40.1,63.2,0.0,0,3,48,0.8,2,261,1,37.4,25,96.2,251,8.8,23,64.7,42,1,90.8,237,351,90,3.6,14.0,1.4,2025_this_team
Justin Bowick,159603,WR,ILLINOIS,12,14.9,0,61.1,50.0,5,10,0,0.0,0,0.18,17,187,0,86.7,70.6,70.4,,70.2,0.0,0,1,25,0.0,0,173,1,54.7,22,93.1,161,6.9,12,111.7,36,5,93.1,161,265,41,1.9,12.0,1.65,arrival_2025_at_ILLINOIS
Cam Abshire,204197,WR,OKLA STATE,12,10.0,0,52.6,50.0,3,6,0,9.1,1,-0.38,3,262,0,63.3,67.9,51.2,,50.8,0.0,0,2,35,0.0,0,149,0,32.9,10,94.0,140,10.7,16,26.5,19,0,89.3,133,92,14,1.4,9.2,0.66,2025_this_team
